,branch,quartet_type,t1,t2,m_gts,n_gts,mu3,mu2,mu1,mua,mub,muc,mud,l_theory,l_simplified,l_empirical,gene_type
895,terminal B,balanced,1.9979778044,1.8539303844,9874,126,0.000116094947338055,0.00016428684172536002,0.000121428702015118,0.000244731416453523,8.839578288275699e-05,0.000102121310789148,0.00017023579578852402,0.06403744731304295,0.064748614603318,0.06211064968253968,non-matching
896,terminal C,balanced,1.9979778044,1.8539303844,9874,126,0.000116094947338055,0.00016428684172536002,0.000121428702015118,0.000244731416453523,8.839578288275699e-05,0.000102121310789148,0.00017023579578852402,0.03351742204073096,0.03488716356040709,0.03336234875227871,matching
897,terminal C,balanced,1.9979778044,1.8539303844,9874,126,0.000116094947338055,0.00016428684172536002,0.000121428702015118,0.000244731416453523,8.839578288275699e-05,0.000102121310789148,0.00017023579578852402,0.07937796396040019,0.08580354987870752,0.08235582571428572,non-matching
898,terminal D,balanced,1.9979778044,1.8539303844,9874,126,0.000116094947338055,0.00016428684172536002,0.000121428702015118,0.000244731416453523,8.839578288275699e-05,0.000102121310789148,0.00017023579578852402,0.03550731336886113,0.03687705488853726,0.03562166423232732,matching
899,terminal D,balanced,1.9979778044,1.8539303844,9874,126,0.000116094947338055,0.00016428684172536002,0.000121428702015118,0.000244731416453523,8.839578288275699e-05,0.000102121310789148,0.00017023579578852402,0.08136785528853036,0.08779344120683769,0.08287605674603174,non-matching
900,internal,unbalanced,1.2279390283,0.46220565935,8002,1998,0.000325002901458144,0.00014099724674890402,0.000123941095212928,0.000433927226385688,0.000188044992517088,0.00018089982834168,0.000181566302147384,0.06827168590878431,0.04424267193722627,0.06881302892026993,matching
901,internal,unbalanced,1.2279390283,0.46220565935,8002,1998,0.000325002901458144,0.00014099724674890402,0.000123941095212928,0.000433927226385688,0.000188044992517088,0.00018089982834168,0.000181566302147384,0.058371942021369555,0.028199449349780803,0.06174789032532532,non-matching
902,terminal A,unbalanced,1.2279390283,0.46220565935,8002,1998,0.000325002901458144,0.00014099724674890402,0.000123941095212928,0.000433927226385688,0.000188044992517088,0.00018089982834168,0.000181566302147384,0.043455427424181035,0.042426530779844616,0.04363391946388403,matching
903,terminal A,unbalanced,1.2279390283,0.46220565935,8002,1998,0.000325002901458144,0.00014099724674890402,0.000123941095212928,0.000433927226385688,0.000188044992517088,0.00018089982834168,0.000181566302147384,0.09239134616916236,0.08082889398303876,0.09606574916416416,non-matching
904,terminal B,unbalanced,1.2279390283,0.46220565935,8002,1998,0.000325002901458144,0.00014099724674890402,0.000123941095212928,0.000433927226385688,0.000188044992517088,0.00018089982834168,0.000181566302147384,0.02821784414884687,0.027188947504510452,0.0282485661572107,matching
905,terminal B,unbalanced,1.2279390283,0.46220565935,8002,1998,0.000325002901458144,0.00014099724674890402,0.000123941095212928,0.000433927226385688,0.000188044992517088,0.00018089982834168,0.000181566302147384,0.0771537628938282,0.0655913107077046,0.08084386147147148,non-matching
906,terminal C,unbalanced,1.2279390283,0.46220565935,8002,1998,0.000325002901458144,0.00014099724674890402,0.000123941095212928,0.000433927226385688,0.000188044992517088,0.00018089982834168,0.000181566302147384,0.10806424971195579,0.08497719630852785,0.10706533488002999,matching
907,terminal C,unbalanced,1.2279390283,0.46220565935,8002,1998,0.000325002901458144,0.00014099724674890402,0.000123941095212928,0.000433927226385688,0.000188044992517088,0.00018089982834168,0.000181566302147384,0.06738635899938583,0.06503716289960532,0.07363943547547547,non-matching
908,terminal D,unbalanced,1.2279390283,0.46220565935,8002,1998,0.000325002901458144,0.00014099724674890402,0.000123941095212928,0.000433927226385688,0.000188044992517088,0.00018089982834168,0.000181566302147384,0.16192081845164513,0.11271951477968811,0.16174197660334919,matching
909,terminal D,unbalanced,1.2279390283,0.46220565935,8002,1998,0.000325002901458144,0.00014099724674890402,0.000123941095212928,0.000433927226385688,0.000188044992517088,0.00018089982834168,0.000181566302147384,0.14482409636852753,0.10446009883882984,0.14019880216716718,non-matching
910,internal,balanced,0.9185759435999999,1.21061872835,9222,778,0.0005913868476803841,0.00022835936099289598,0.000495753434608768,9.3568508998272e-05,0.000166202020695424,0.000743794331193984,0.000337869656716928,0.23190688179313504,0.1611915150998458,0.2306066441834743,matching
911,internal,balanced,0.9185759435999999,1.21061872835,9222,778,0.0005913868476803841,0.00022835936099289598,0.000495753434608768,9.3568508998272e-05,0.000166202020695424,0.000743794331193984,0.000337869656716928,0.11827736953607682,0.11827736953607682,0.1382631683033419,non-matching
912,terminal A,balanced,0.9185759435999999,1.21061872835,9222,778,0.0005913868476803841,0.00022835936099289598,0.000495753434608768,9.3568508998272e-05,0.000166202020695424,0.000743794331193984,0.000337869656716928,0.11649065681066072,0.11012174943641176,0.11615429949360227,matching
913,terminal A,balanced,0.9185759435999999,1.21061872835,9222,778,0.0005913868476803841,0.00022835936099289598,0.000495753434608768,9.3568508998272e-05,0.000166202020695424,0.000743794331193984,0.000337869656716928,0.1901664627988981,0.17741534105601592,0.19662252835475583,non-matching
914,terminal B,balanced,0.9185759435999999,1.21061872835,9222,778,0.0005913868476803841,0.00022835936099289598,0.000495753434608768,9.3568508998272e-05,0.000166202020695424,0.000743794331193984,0.000337869656716928,0.13220018218068294,0.12583127480643397,0.13151220927672955,matching
