,dataset,branch,quartet_type,t1,t2,m_gts,n_gts,mu3,mu2,mu1,mua,mub,muc,mud,l_theory,l_simplified,l_empirical,gene_type,bl_true,bl_formula,bl_est
0,no_variation,internal,unbalanced,0.28500344045,1.1252041017,5025,4975,0.000238320811136016,0.00023920936122199198,0.000236376021140952,0.000242598152111448,0.00023875271919542398,0.000235360655221608,0.00024301285549665602,0.05128042537449805,0.051351078250339605,0.050918592581094525,matching,0.01347358999999998,0.013556754620125773,0.013781703362396824
1,no_variation,internal,unbalanced,0.28500344045,1.1252041017,5025,4975,0.000238320811136016,0.00023920936122199198,0.000236376021140952,0.000242598152111448,0.00023875271919542398,0.000235360655221608,0.00024301285549665602,0.04775838750250761,0.0478418722443984,0.04727858574070352,non-matching,0.01347358999999998,0.013556754620125773,0.013781703362396824
2,no_variation,terminal A,unbalanced,0.28500344045,1.1252041017,5025,4975,0.000238320811136016,0.00023920936122199198,0.000236376021140952,0.000242598152111448,0.00023875271919542398,0.000235360655221608,0.00024301285549665602,0.04686954272228369,0.04659743652624027,0.04636871948457711,matching,0.02861651,0.029173492646327532,0.02830796119791787
3,no_variation,terminal A,unbalanced,0.28500344045,1.1252041017,5025,4975,0.000238320811136016,0.00023920936122199198,0.000236376021140952,0.000242598152111448,0.00023875271919542398,0.000235360655221608,0.00024301285549665602,0.08109856404710845,0.08195833480407846,0.08197718612060304,non-matching,0.02861651,0.029173492646327532,0.02830796119791787
4,no_variation,terminal B,unbalanced,0.28500344045,1.1252041017,5025,4975,0.000238320811136016,0.00023920936122199198,0.000236376021140952,0.000242598152111448,0.00023875271919542398,0.000235360655221608,0.00024301285549665602,0.04641594125607587,0.04614383506003246,0.045945765773134334,matching,0.0281629,0.02871989118011971,0.02800630626423034
5,no_variation,terminal B,unbalanced,0.28500344045,1.1252041017,5025,4975,0.000238320811136016,0.00023920936122199198,0.000236376021140952,0.000242598152111448,0.00023875271919542398,0.000235360655221608,0.00024301285549665602,0.08064496258090063,0.08150473333787064,0.08106306499095477,non-matching,0.0281629,0.02871989118011971,0.02800630626423034
6,no_variation,terminal C,unbalanced,0.28500344045,1.1252041017,5025,4975,0.000238320811136016,0.00023920936122199198,0.000236376021140952,0.000242598152111448,0.00023875271919542398,0.000235360655221608,0.00024301285549665602,0.0964189938024452,0.09703691400464604,0.09540724932736318,matching,0.0411785,0.042188668373332704,0.042397891275689034
7,no_variation,terminal C,unbalanced,0.28500344045,1.1252041017,5025,4975,0.000238320811136016,0.00023920936122199198,0.000236376021140952,0.000242598152111448,0.00023875271919542398,0.000235360655221608,0.00024301285549665602,0.05767115016729517,0.057125797909945424,0.05756454983115578,non-matching,0.0411785,0.042188668373332704,0.042397891275689034
8,no_variation,terminal D,unbalanced,0.28500344045,1.1252041017,5025,4975,0.000238320811136016,0.00023920936122199198,0.000236376021140952,0.000242598152111448,0.00023875271919542398,0.000235360655221608,0.00024301285549665602,0.19057860187990555,0.19086235072703026,0.19058203117412933,matching,0.15103698000000002,0.15082276000988318,0.14984478883845254
9,no_variation,terminal D,unbalanced,0.28500344045,1.1252041017,5025,4975,0.000238320811136016,0.00023920936122199198,0.000236376021140952,0.000242598152111448,0.00023875271919542398,0.000235360655221608,0.00024301285549665602,0.18266168501155478,0.18293159457733246,0.18237114821507538,non-matching,0.15103698000000002,0.15082276000988318,0.14984478883845254
10,no_variation,internal,balanced,1.3770043347,1.8027061962,9722,278,0.00012111227429892998,0.00012056126622552,0.00012206475047265,0.00012040314846837,0.0001211747343493,0.00011994024675019999,0.00012157657965448999,0.07957631437779142,0.04269372122793568,0.07978707267846123,matching,0.07708403,0.07703520869071383,0.0767152161804411
11,no_variation,internal,balanced,1.3770043347,1.8027061962,9722,278,0.00012111227429892998,0.00012056126622552,0.00012206475047265,0.00012040314846837,0.0001211747343493,0.00011994024675019999,0.00012157657965448999,0.024222454859785997,0.024222454859785997,0.025569704244604318,non-matching,0.07708403,0.07703520869071383,0.0767152161804411
12,no_variation,terminal A,balanced,1.3770043347,1.8027061962,9722,278,0.00012111227429892998,0.00012056126622552,0.00012206475047265,0.00012040314846837,0.0001211747343493,0.00011994024675019999,0.00012157657965448999,0.038297080508973146,0.03834018081694178,0.03816981289549475,matching,0.01500213,0.01495670100780526,0.0136439824232217
13,no_variation,terminal A,balanced,1.3770043347,1.8027061962,9722,278,0.00012111227429892998,0.00012056126622552,0.00012206475047265,0.00012040314846837,0.0001211747343493,0.00011994024675019999,0.00012157657965448999,0.06476716925969328,0.06489416608285595,0.0628035328057554,non-matching,0.01500213,0.01495670100780526,0.0136439824232217
14,no_variation,terminal B,balanced,1.3770043347,1.8027061962,9722,278,0.00012111227429892998,0.00012056126622552,0.00012206475047265,0.00012040314846837,0.0001211747343493,0.00011994024675019999,0.00012157657965448999,0.03839321944081837,0.038436319748787,0.03828161666323801,matching,0.01509827,0.01505283993965048,0.01378313320730156
15,no_variation,terminal B,balanced,1.3770043347,1.8027061962,9722,278,0.00012111227429892998,0.00012056126622552,0.00012206475047265,0.00012040314846837,0.0001211747343493,0.00011994024675019999,0.00012157657965448999,0.0648633081915385,0.06499030501470117,0.06389561438848922,non-matching,0.01509827,0.01505283993965048,0.01378313320730156
16,no_variation,terminal C,balanced,1.3770043347,1.8027061962,9722,278,0.00012111227429892998,0.00012056126622552,0.00012206475047265,0.00012040314846837,0.0001211747343493,0.00011994024675019999,0.00012157657965448999,0.027505531327161423,0.027490513313113217,0.02787862503908661,matching,0.00473269,0.004749332432047018,0.003647915890389382
