,dataset,branch,quartet_type,t1,t2,m_gts,n_gts,mu3,mu2,mu1,mua,mub,muc,mud,l_theory,l_simplified,l_empirical,gene_type,bl_true,bl_formula,bl_est
0,only_hl,internal,balanced,1.5457619175,0.8481420133500001,9383,617,0.000175888191589176,0.00017566406177733598,0.00017726096375149798,0.00017849336720932198,0.00017719446755551198,0.000173168325865062,0.000178798488262284,0.09101631473392997,0.06653917015434588,0.08978234696152616,matching,0.08459825999999997,0.08445300237824481,0.08278274085671818
1,only_hl,internal,balanced,1.5457619175,0.8481420133500001,9383,617,0.000175888191589176,0.00017566406177733598,0.00017726096375149798,0.00017849336720932198,0.00017719446755551198,0.000173168325865062,0.000178798488262284,0.0351776383178352,0.0351776383178352,0.03557743555915721,non-matching,0.08459825999999997,0.08445300237824481,0.08278274085671818
2,only_hl,terminal A,balanced,1.5457619175,0.8481420133500001,9383,617,0.000175888191589176,0.00017566406177733598,0.00017726096375149798,0.00017849336720932198,0.00017719446755551198,0.000173168325865062,0.000178798488262284,0.04769291906139679,0.04773447841998227,0.047902349653628905,matching,0.0162157,0.016165528962474,0.016199635660660842
3,only_hl,terminal A,balanced,1.5457619175,0.8481420133500001,9383,617,0.000175888191589176,0.00017566406177733598,0.00017726096375149798,0.00017849336720932198,0.00017719446755551198,0.000173168325865062,0.000178798488262284,0.09446810529586565,0.09465114158417524,0.09281766162074555,non-matching,0.0162157,0.016165528962474,0.016199635660660842
4,only_hl,terminal B,balanced,1.5457619175,0.8481420133500001,9383,617,0.000175888191589176,0.00017566406177733598,0.00017726096375149798,0.00017849336720932198,0.00017719446755551198,0.000173168325865062,0.000178798488262284,0.04757491712377548,0.047616476482360955,0.047613684377064903,matching,0.01609769,0.01604752702485268,0.015955008156540912
5,only_hl,terminal B,balanced,1.5457619175,0.8481420133500001,9383,617,0.000175888191589176,0.00017566406177733598,0.00017726096375149798,0.00017849336720932198,0.00017719446755551198,0.000173168325865062,0.000178798488262284,0.09435010335824434,0.09453313964655394,0.09324165291734197,non-matching,0.01609769,0.01604752702485268,0.015955008156540912
6,only_hl,terminal C,balanced,1.5457619175,0.8481420133500001,9383,617,0.000175888191589176,0.00017566406177733598,0.00017726096375149798,0.00017849336720932198,0.00017719446755551198,0.000173168325865062,0.000178798488262284,0.0727329322470899,0.07271588204049328,0.07266370374507088,matching,0.03989306,0.039910894957919316,0.03947574337567865
7,only_hl,terminal C,balanced,1.5457619175,0.8481420133500001,9383,617,0.000175888191589176,0.00017566406177733598,0.00017726096375149798,0.00017849336720932198,0.00017719446755551198,0.000173168325865062,0.000178798488262284,0.0931424369208668,0.09311255294595479,0.09354349951377634,non-matching,0.03989306,0.039910894957919316,0.03947574337567865
8,only_hl,terminal D,balanced,1.5457619175,0.8481420133500001,9383,617,0.000175888191589176,0.00017566406177733598,0.00017726096375149798,0.00017849336720932198,0.00017719446755551198,0.000173168325865062,0.000178798488262284,0.07402996175176522,0.07401291154516862,0.07359608817862091,matching,0.04119009,0.041207924462594636,0.04022203422461969
9,only_hl,terminal D,balanced,1.5457619175,0.8481420133500001,9383,617,0.000175888191589176,0.00017566406177733598,0.00017726096375149798,0.00017849336720932198,0.00017719446755551198,0.000173168325865062,0.000178798488262284,0.09443946642554212,0.09440958245063012,0.09146435977309562,non-matching,0.04119009,0.041207924462594636,0.04022203422461969
10,only_hl,internal,unbalanced,0.73662992585,0.9759888407,6806,3194,0.000221729332589634,0.00021894303407784,0.00022132812879752402,0.000219152420145894,0.00021833015105374498,0.000224010151617807,0.000222066947145729,0.05802102251910281,0.057789922448377856,0.060038325847781376,matching,0.032607390000000014,0.03245597632998228,0.035258825048184096
11,only_hl,internal,unbalanced,0.73662992585,0.9759888407,6806,3194,0.000221729332589634,0.00021894303407784,0.00022132812879752402,0.000219152420145894,0.00021833015105374498,0.000224010151617807,0.000222066947145729,0.04408867805128712,0.043788606815568,0.04439908517532874,non-matching,0.032607390000000014,0.03245597632998228,0.035258825048184096
12,only_hl,terminal A,unbalanced,0.73662992585,0.9759888407,6806,3194,0.000221729332589634,0.00021894303407784,0.00022132812879752402,0.000219152420145894,0.00021833015105374498,0.000224010151617807,0.000222066947145729,0.03481082614013054,0.0346231243500282,0.03593736935791948,matching,0.01259606,0.012908843956941668,0.014138981635648772
13,only_hl,terminal A,unbalanced,0.73662992585,0.9759888407,6806,3194,0.000221729332589634,0.00021894303407784,0.00022132812879752402,0.000219152420145894,0.00021833015105374498,0.000224010151617807,0.000222066947145729,0.0806725137878432,0.0816939488635838,0.08038484153725736,non-matching,0.01259606,0.012908843956941668,0.014138981635648772
14,only_hl,terminal B,unbalanced,0.73662992585,0.9759888407,6806,3194,0.000221729332589634,0.00021894303407784,0.00022132812879752402,0.000219152420145894,0.00021833015105374498,0.000224010151617807,0.000222066947145729,0.03476356519894462,0.034575863408842285,0.03585129941522187,matching,0.0125488,0.012861583015755747,0.013947828062307259
15,only_hl,terminal B,unbalanced,0.73662992585,0.9759888407,6806,3194,0.000221729332589634,0.00021894303407784,0.00022132812879752402,0.000219152420145894,0.00021833015105374498,0.000224010151617807,0.000222066947145729,0.08062525284665727,0.08164668792239789,0.08131293552285535,non-matching,0.0125488,0.012861583015755747,0.013947828062307259
16,only_hl,terminal C,unbalanced,0.73662992585,0.9759888407,6806,3194,0.000221729332589634,0.00021894303407784,0.00022132812879752402,0.000219152420145894,0.00021833015105374498,0.000224010151617807,0.000222066947145729,0.09295006740255805,0.09308738262508613,0.09580687748898031,matching,0.04587779,0.047069744804537794,0.04603051282429971
17,only_hl,terminal C,unbalanced,0.73662992585,0.9759888407,6806,3194,0.000221729332589634,0.00021894303407784,0.00022132812879752402,0.000219152420145894,0.00021833015105374498,0.000224010151617807,0.000222066947145729,0.061254961744879974,0.06047398128247986,0.06141866834690043,non-matching,0.04587779,0.047069744804537794,0.04603051282429971
18,only_hl,terminal D,unbalanced,0.73662992585,0.9759888407,6806,3194,0.000221729332589634,0.00021894303407784,0.00022132812879752402,0.000219152420145894,0.00021833015105374498,0.000224010151617807,0.000222066947145729,0.17281267038176842,0.1719315804767597,0.17825712717895972,matching,0.13156400000000001,0.1321684322761548,0.11979418619541662
19,only_hl,terminal D,unbalanced,0.73662992585,0.9759888407,6806,3194,0.000221729332589634,0.00021894303407784,0.00022132812879752402,0.000219152420145894,0.00021833015105374498,0.000224010151617807,0.000222066947145729,0.1615608843103462,0.16075637500379794,0.16207773618973073,non-matching,0.13156400000000001,0.1321684322761548,0.11979418619541662
20,only_hl,internal,unbalanced,0.022366902600000002,1.4244323002,3440,6560,0.000104123384794116,0.00010679689628621401,0.000105470667762918,0.00010492954540449001,0.00010653442534073401,0.00010717487280822,0.00010511317798774201,0.021188992762943636,0.021374425690271454,0.01951773195639535,matching,0.00047181000000000306,0.0005313018779580044,0.0005833410704034071
21,only_hl,internal,unbalanced,0.022366902600000002,1.4244323002,3440,6560,0.000104123384794116,0.00010679689628621401,0.000105470667762918,0.00010492954540449001,0.00010653442534073401,0.00010717487280822,0.00010511317798774201,0.021170094816518138,0.0213593792572428,0.021924675208841463,non-matching,0.00047181000000000306,0.0005313018779580044,0.0005833410704034071
22,only_hl,terminal A,unbalanced,0.022366902600000002,1.4244323002,3440,6560,0.000104123384794116,0.00010679689628621401,0.000105470667762918,0.00010492954540449001,0.00010653442534073401,0.00010717487280822,0.00010511317798774201,0.01882181569532097,0.01873355283679385,0.0184447540377907,matching,0.01160942,0.01189637063031971,0.010897057285327597
23,only_hl,terminal A,unbalanced,0.022366902600000002,1.4244323002,3440,6560,0.000104123384794116,0.00010679689628621401,0.000105470667762918,0.00010492954540449001,0.00010653442534073401,0.00010717487280822,0.00010511317798774201,0.029637242939799215,0.02988071477849053,0.030133645916158535,non-matching,0.01160942,0.01189637063031971,0.010897057285327597
24,only_hl,terminal B,unbalanced,0.022366902600000002,1.4244323002,3440,6560,0.000104123384794116,0.00010679689628621401,0.000105470667762918,0.00010492954540449001,0.00010653442534073401,0.00010717487280822,0.00010511317798774201,0.018999379867349057,0.018911117008821938,0.018341861514534884,matching,0.01178699,0.012073934802347797,0.010717910307415274
