,dataset,branch,quartet_type,t1,t2,m_gts,n_gts,mu3,mu2,mu1,mua,mub,muc,mud,l_theory,l_simplified,l_empirical,gene_type,bl_true,bl_formula,bl_est
16,hs_hl,terminal C,unbalanced,0.4667150222,1.2328397074500002,5805,4195,0.000221182763902243,0.000238888716244893,0.00014295131551129,0.00014126818075813302,0.00027509676508571403,8.2195311742115e-05,0.000366907353377422,0.06463466526454008,0.06610915999924256,0.06602481436692506,matching,0.0126114,0.013797878818015051,0.01400070254339671
17,hs_hl,terminal C,unbalanced,0.4667150222,1.2328397074500002,5805,4195,0.000221182763902243,0.000238888716244893,0.00014295131551129,0.00014126818075813302,0.00027509676508571403,8.2195311742115e-05,0.000366907353377422,0.028931638583205257,0.028537310296790075,0.029477562541120383,non-matching,0.0126114,0.013797878818015051,0.01400070254339671
18,hs_hl,terminal D,unbalanced,0.4667150222,1.2328397074500002,5805,4195,0.000221182763902243,0.000238888716244893,0.00014295131551129,0.00014126818075813302,0.00027509676508571403,8.2195311742115e-05,0.000366907353377422,0.24185281366894829,0.2477229627398393,0.24210554936778636,matching,0.20566525,0.20111934064506265,0.20707292835405827
19,hs_hl,terminal D,unbalanced,0.4667150222,1.2328397074500002,5805,4195,0.000221182763902243,0.000238888716244893,0.00014295131551129,0.00014126818075813302,0.00027509676508571403,8.2195311742115e-05,0.000366907353377422,0.23196826771769438,0.23751706919331322,0.2336270009511323,non-matching,0.20566525,0.20111934064506265,0.20707292835405827
20,hs_hl,internal,unbalanced,1.708029558,0.2142107029,8785,1215,0.00030598348379508,0.000302240266804008,0.000247678644843396,0.00030526888452933604,6.471853331299201e-05,0.0005858246845720621,0.000288434251830114,0.11116251392979234,0.11055099117058241,0.1090558374228799,matching,0.08460849999999998,0.08917683507781327,0.08897492184239575
21,hs_hl,internal,unbalanced,1.708029558,0.2142107029,8785,1215,0.00030598348379508,0.000302240266804008,0.000247678644843396,0.00030526888452933604,6.471853331299201e-05,0.0005858246845720621,0.000288434251830114,0.06115762824886693,0.0604480533608016,0.0583889704691358,non-matching,0.08460849999999998,0.08917683507781327,0.08897492184239575
22,hs_hl,terminal A,unbalanced,1.708029558,0.2142107029,8785,1215,0.00030598348379508,0.000302240266804008,0.000247678644843396,0.00030526888452933604,6.471853331299201e-05,0.0005858246845720621,0.000288434251830114,0.04138362577428356,0.04063750955338078,0.04188442517472965,matching,0.00474753,0.005953895431414044,0.0003006762612479952
23,hs_hl,terminal A,unbalanced,1.708029558,0.2142107029,8785,1215,0.00030598348379508,0.000302240266804008,0.000247678644843396,0.00030526888452933604,6.471853331299201e-05,0.0005858246845720621,0.000288434251830114,0.12418917246477103,0.13972939281646607,0.13537260336625515,non-matching,0.00474753,0.005953895431414044,0.0003006762612479952
24,hs_hl,terminal B,unbalanced,1.708029558,0.2142107029,8785,1215,0.00030598348379508,0.000302240266804008,0.000247678644843396,0.00030526888452933604,6.471853331299201e-05,0.0005858246845720621,0.000288434251830114,0.03764259926648981,0.03689648304558703,0.03801682340694366,matching,0.0010065,0.002212868923620298,-0.00347506105491506
25,hs_hl,terminal B,unbalanced,1.708029558,0.2142107029,8785,1215,0.00030598348379508,0.000302240266804008,0.000247678644843396,0.00030526888452933604,6.471853331299201e-05,0.0005858246845720621,0.000288434251830114,0.12044814595697727,0.1359883663086723,0.1282784893744856,non-matching,0.0010065,0.002212868923620298,-0.00347506105491506
26,hs_hl,terminal C,unbalanced,1.708029558,0.2142107029,8785,1215,0.00030598348379508,0.000302240266804008,0.000247678644843396,0.00030526888452933604,6.471853331299201e-05,0.0005858246845720621,0.000288434251830114,0.27021071803351926,0.2710643760453195,0.26738832383836086,matching,0.20923192,0.2253635758075003,0.2235576951680166
27,hs_hl,terminal C,unbalanced,1.708029558,0.2142107029,8785,1215,0.00030598348379508,0.000302240266804008,0.000247678644843396,0.00030526888452933604,6.471853331299201e-05,0.0005858246845720621,0.000288434251830114,0.2399779133212401,0.22938124145742161,0.23783845297942388,non-matching,0.20923192,0.2253635758075003,0.2235576951680166
28,hs_hl,terminal D,unbalanced,1.708029558,0.2142107029,8785,1215,0.00030598348379508,0.000302240266804008,0.000247678644843396,0.00030526888452933604,6.471853331299201e-05,0.0005858246845720621,0.000288434251830114,0.18826268855845815,0.18738594174483772,0.1885369824393853,matching,0.12832234,0.12850574394005307,0.115985067957347
29,hs_hl,terminal D,unbalanced,1.708029558,0.2142107029,8785,1215,0.00030598348379508,0.000302240266804008,0.000247678644843396,0.00030526888452933604,6.471853331299201e-05,0.0005858246845720621,0.000288434251830114,0.1692774961059644,0.16862102297193401,0.16549519097942386,non-matching,0.12832234,0.12850574394005307,0.115985067957347
30,hs_hl,internal,balanced,1.3104718854500002,0.6325025108500001,9023,977,4.496463800171e-05,8.412936043182399e-05,0.00024270010559475396,0.000593949370114886,0.00019545834714221398,0.00013726642898526198,6.8382485683574e-05,0.04657815171846854,0.04332728334738748,0.046790056150947584,matching,0.07425275,0.046382184228274594,0.04663444155740139
31,hs_hl,internal,balanced,1.3104718854500002,0.6325025108500001,9023,977,4.496463800171e-05,8.412936043182399e-05,0.00024270010559475396,0.000593949370114886,0.00019545834714221398,0.00013726642898526198,6.8382485683574e-05,0.008992927600342,0.008992927600342,0.008653600010235412,non-matching,0.07425275,0.046382184228274594,0.04663444155740139
32,hs_hl,terminal A,balanced,1.3104718854500002,0.6325025108500001,9023,977,4.496463800171e-05,8.412936043182399e-05,0.00024270010559475396,0.000593949370114886,0.00019545834714221398,0.00013726642898526198,6.8382485683574e-05,0.11595758404386841,0.12287704190214241,0.1160855718231187,matching,0.08190897,0.07313212461961208,0.11119401861487341
33,hs_hl,terminal A,balanced,1.3104718854500002,0.6325025108500001,9023,977,4.496463800171e-05,8.412936043182399e-05,0.00024270010559475396,0.000593949370114886,0.00019545834714221398,0.00013726642898526198,6.8382485683574e-05,0.15151457592512443,0.1778793049375303,0.15022935470829069,non-matching,0.08190897,0.07313212461961208,0.11119401861487341
34,hs_hl,terminal B,balanced,1.3104718854500002,0.6325025108500001,9023,977,4.496463800171e-05,8.412936043182399e-05,0.00024270010559475396,0.000593949370114886,0.00019545834714221398,0.00013726642898526198,6.8382485683574e-05,0.061003431296778945,0.06792288915505294,0.06108014758838524,matching,0.02695481,0.018177971872522597,0.05630005241073334
35,hs_hl,terminal B,balanced,1.3104718854500002,0.6325025108500001,9023,977,4.496463800171e-05,8.412936043182399e-05,0.00024270010559475396,0.000593949370114886,0.00019545834714221398,0.00013726642898526198,6.8382485683574e-05,0.09656042317803498,0.12292515219044084,0.0963636971033777,non-matching,0.02695481,0.018177971872522597,0.05630005241073334
36,hs_hl,terminal C,balanced,1.3104718854500002,0.6325025108500001,9023,977,4.496463800171e-05,8.412936043182399e-05,0.00024270010559475396,0.000593949370114886,0.00019545834714221398,0.00013726642898526198,6.8382485683574e-05,0.049312399536367305,0.05294812646946736,0.04936425205253241,matching,0.0375423,0.03375505820645267,0.04165388306550614
37,hs_hl,terminal C,balanced,1.3104718854500002,0.6325025108500001,9023,977,4.496463800171e-05,8.412936043182399e-05,0.00024270010559475396,0.000593949370114886,0.00019545834714221398,0.00013726642898526198,6.8382485683574e-05,0.054179990805147835,0.0594019537958297,0.05468290548618219,non-matching,0.0375423,0.03375505820645267,0.04165388306550614
38,hs_hl,terminal D,balanced,1.3104718854500002,0.6325025108500001,9023,977,4.496463800171e-05,8.412936043182399e-05,0.00024270010559475396,0.000593949370114886,0.00019545834714221398,0.00013726642898526198,6.8382485683574e-05,0.030472675634805445,0.03410840256790551,0.03055342160922088,matching,0.01870258,0.014915334304890813,0.02270387832469773
39,hs_hl,terminal D,balanced,1.3104718854500002,0.6325025108500001,9023,977,4.496463800171e-05,8.412936043182399e-05,0.00024270010559475396,0.000593949370114886,0.00019545834714221398,0.00013726642898526198,6.8382485683574e-05,0.035340266903585986,0.04056222989426785,0.03444888266120778,non-matching,0.01870258,0.014915334304890813,0.02270387832469773
40,hs_hl,internal,unbalanced,0.00390556865,0.22211580614999998,3385,6615,9.2325285628576e-05,0.00015148310809996,0.000179440487928156,0.00014947771606404,0.000137536312386018,0.00019978561181943,0.00011259666884684399,0.019142909486275846,0.030297435335240493,0.01927842270605613,matching,0.00014016000000000028,0.0005277567913848434,0.0027502472637745893
41,hs_hl,internal,unbalanced,0.00390556865,0.22211580614999998,3385,6615,9.2325285628576e-05,0.00015148310809996,0.000179440487928156,0.00014947771606404,0.000137536312386018,0.00019978561181943,0.00011259666884684399,0.01912237860015286,0.030296621619992,0.018826838929705218,non-matching,0.00014016000000000028,0.0005277567913848434,0.0027502472637745893
42,hs_hl,terminal A,unbalanced,0.00390556865,0.22211580614999998,3385,6615,9.2325285628576e-05,0.00015148310809996,0.000179440487928156,0.00014947771606404,0.000137536312386018,0.00019978561181943,0.00011259666884684399,0.06427753208301375,0.06315509699696269,0.0642494204844904,matching,0.05303405,0.06363074422444152,0.06108839347154533
43,hs_hl,terminal A,unbalanced,0.00390556865,0.22211580614999998,3385,6615,9.2325285628576e-05,0.00015148310809996,0.000179440487928156,0.00014947771606404,0.000137536312386018,0.00019978561181943,0.00011259666884684399,0.06505439583810634,0.07842140276042957,0.06895241031746031,non-matching,0.05303405,0.06363074422444152,0.06108839347154533
44,hs_hl,terminal B,unbalanced,0.00390556865,0.22211580614999998,3385,6615,9.2325285628576e-05,0.00015148310809996,0.000179440487928156,0.00014947771606404,0.000137536312386018,0.00019978561181943,0.00011259666884684399,0.06004077310707461,0.05891833802102355,0.05993896788183161,matching,0.04879729,0.059393985248502396,0.057036332625356366
45,hs_hl,terminal B,unbalanced,0.00390556865,0.22211580614999998,3385,6615,9.2325285628576e-05,0.00015148310809996,0.000179440487928156,0.00014947771606404,0.000137536312386018,0.00019978561181943,0.00011259666884684399,0.06081763686216719,0.07418464378449043,0.06423933367951626,non-matching,0.04879729,0.059393985248502396,0.057036332625356366
46,hs_hl,terminal C,unbalanced,0.00390556865,0.22211580614999998,3385,6615,9.2325285628576e-05,0.00015148310809996,0.000179440487928156,0.00014947771606404,0.000137536312386018,0.00019978561181943,0.00011259666884684399,0.09191209482871388,0.11131745053758356,0.09201395298375184,matching,0.07103913,0.0844548705590498,0.0780184472660614
47,hs_hl,terminal C,unbalanced,0.00390556865,0.22211580614999998,3385,6615,9.2325285628576e-05,0.00015148310809996,0.000179440487928156,0.00014947771606404,0.000137536312386018,0.00019978561181943,0.00011259666884684399,0.08632460043074972,0.08113801015581396,0.08153733509599397,non-matching,0.07103913,0.0844548705590498,0.0780184472660614
48,hs_hl,terminal D,unbalanced,0.00390556865,0.22211580614999998,3385,6615,9.2325285628576e-05,0.00015148310809996,0.000179440487928156,0.00014947771606404,0.000137536312386018,0.00019978561181943,0.00011259666884684399,0.061576338481379375,0.07208295505836737,0.06187736685967504,matching,0.05176803000000001,0.04875412456734322,0.025470695785355373
49,hs_hl,terminal D,unbalanced,0.00390556865,0.22211580614999998,3385,6615,9.2325285628576e-05,0.00015148310809996,0.000179440487928156,0.00014947771606404,0.000137536312386018,0.00019978561181943,0.00011259666884684399,0.061502376967444615,0.07196577382014496,0.06146794467876039,non-matching,0.05176803000000001,0.04875412456734322,0.025470695785355373
50,hs_hl,internal,unbalanced,0.02061558535,1.01916210825,3503,6497,0.00020373348825663304,0.00011743170174312901,0.00014156823807584,0.000134433896812118,0.000246233028812182,0.000172742055305537,0.00013670533883066802,0.03228239639374714,0.0235035641125249,0.03466974729089352,matching,0.0005837000000000203,0.0008627055742712858,0.00972404796273646
51,hs_hl,internal,unbalanced,0.02061558535,1.01916210825,3503,6497,0.00020373348825663304,0.00011743170174312901,0.00014156823807584,0.000134433896812118,0.000246233028812182,0.000172742055305537,0.00013670533883066802,0.03242449482199963,0.023486340348625803,0.03203689742650454,non-matching,0.0005837000000000203,0.0008627055742712858,0.00972404796273646
52,hs_hl,terminal A,unbalanced,0.02061558535,1.01916210825,3503,6497,0.00020373348825663304,0.00011743170174312901,0.00014156823807584,0.000134433896812118,0.000246233028812182,0.000172742055305537,0.00013670533883066802,0.03460753884658089,0.033752106205326315,0.03483323797602055,matching,0.02581729,0.02482414373882029,0.024821169980731167
53,hs_hl,terminal A,unbalanced,0.02061558535,1.01916210825,3503,6497,0.00020373348825663304,0.00011743170174312901,0.00014156823807584,0.000134433896812118,0.000246233028812182,0.000172742055305537,0.00013670533883066802,0.04989001925701027,0.045972938000556136,0.05049170206249039,non-matching,0.02581729,0.02482414373882029,0.024821169980731167
54,hs_hl,terminal B,unbalanced,0.02061558535,1.01916210825,3503,6497,0.00020373348825663304,0.00011743170174312901,0.00014156823807584,0.000134433896812118,0.000246233028812182,0.000172742055305537,0.00013670533883066802,0.0560779429231048,0.055222510281850226,0.05600262283185842,matching,0.04728769,0.0462945478153442,0.04605940741023822
55,hs_hl,terminal B,unbalanced,0.02061558535,1.01916210825,3503,6497,0.00020373348825663304,0.00011743170174312901,0.00014156823807584,0.000134433896812118,0.000246233028812182,0.000172742055305537,0.00013670533883066802,0.07136042333353418,0.06744334207708005,0.0715443511836232,non-matching,0.04728769,0.0462945478153442,0.04605940741023822
56,hs_hl,terminal C,unbalanced,0.02061558535,1.01916210825,3503,6497,0.00020373348825663304,0.00011743170174312901,0.00014156823807584,0.000134433896812118,0.000246233028812182,0.000172742055305537,0.00013670533883066802,0.07257265806503484,0.06474107327630556,0.07349566797316584,matching,0.03388639,0.031716776913862085,0.031637115162771685
57,hs_hl,terminal C,unbalanced,0.02061558535,1.01916210825,3503,6497,0.00020373348825663304,0.00011743170174312901,0.00014156823807584,0.000134433896812118,0.000246233028812182,0.000172742055305537,0.00013670533883066802,0.04208316810485276,0.041715170784697574,0.042294951366784676,non-matching,0.03388639,0.031716776913862085,0.031637115162771685
58,hs_hl,terminal D,unbalanced,0.02061558535,1.01916210825,3503,6497,0.00020373348825663304,0.00011743170174312901,0.00014156823807584,0.000134433896812118,0.000246233028812182,0.000172742055305537,0.00013670533883066802,0.12022386482732536,0.09473652176648474,0.12011424991150443,matching,0.07861852999999999,0.09797186907855185,0.08624670117864161
59,hs_hl,terminal D,unbalanced,0.02061558535,1.01916210825,3503,6497,0.00020373348825663304,0.00011743170174312901,0.00014156823807584,0.000134433896812118,0.000246233028812182,0.000172742055305537,0.00013670533883066802,0.11958819895988425,0.09427608390946693,0.11892935220101584,non-matching,0.07861852999999999,0.09797186907855185,0.08624670117864161
60,hs_hl,internal,unbalanced,0.44064058085,0.40205771945,5663,4337,2.6865366106683995e-05,0.00016832312776985997,0.00012973726373439998,0.00015213509539045998,6.643978348098e-05,0.000123884286123556,0.0001220947327775,0.01660422079633255,0.037494341315503006,0.016677686113367476,matching,0.011433499999999985,0.012958509706349283,0.013009496769771497
61,hs_hl,internal,unbalanced,0.44064058085,0.40205771945,5663,4337,2.6865366106683995e-05,0.00016832312776985997,0.00012973726373439998,0.00015213509539045998,6.643978348098e-05,0.000123884286123556,0.0001220947327775,0.00951091388427937,0.033664625553972,0.009559434945815081,non-matching,0.011433499999999985,0.012958509706349283,0.013009496769771497
62,hs_hl,terminal A,unbalanced,0.44064058085,0.40205771945,5663,4337,2.6865366106683995e-05,0.00016832312776985997,0.00012973726373439998,0.00015213509539045998,6.643978348098e-05,0.000123884286123556,0.0001220947327775,0.04617455064198745,0.04703389639364011,0.04603996533815999,matching,0.03521323,0.03722967386754781,0.04088619192272792
63,hs_hl,terminal A,unbalanced,0.44064058085,0.40205771945,5663,4337,2.6865366106683995e-05,0.00016832312776985997,0.00012973726373439998,0.00015213509539045998,6.643978348098e-05,0.000123884286123556,0.0001220947327775,0.057585145405125715,0.07470059617415332,0.06068038637306894,non-matching,0.03521323,0.03722967386754781,0.04088619192272792
64,hs_hl,terminal B,unbalanced,0.44064058085,0.40205771945,5663,4337,2.6865366106683995e-05,0.00016832312776985997,0.00012973726373439998,0.00015213509539045998,6.643978348098e-05,0.000123884286123556,0.0001220947327775,0.026339484616154884,0.027198830367807545,0.02630405544234505,matching,0.01537817,0.017394607841715246,0.02123979996141314
65,hs_hl,terminal B,unbalanced,0.44064058085,0.40205771945,5663,4337,2.6865366106683995e-05,0.00016832312776985997,0.00012973726373439998,0.00015213509539045998,6.643978348098e-05,0.000123884286123556,0.0001220947327775,0.037750079379293144,0.054865530148320754,0.04044969281761586,non-matching,0.01537817,0.017394607841715246,0.02123979996141314
66,hs_hl,terminal C,unbalanced,0.44064058085,0.40205771945,5663,4337,2.6865366106683995e-05,0.00016832312776985997,0.00012973726373439998,0.00015213509539045998,6.643978348098e-05,0.000123884286123556,0.0001220947327775,0.055119615267688514,0.07747348390181655,0.05500720413738301,matching,0.03959198,0.05377397811645098,0.047240344537552104
67,hs_hl,terminal C,unbalanced,0.44064058085,0.40205771945,5663,4337,2.6865366106683995e-05,0.00016832312776985997,0.00012973726373439998,0.00015213509539045998,6.643978348098e-05,0.000123884286123556,0.0001220947327775,0.05417259287929495,0.05081352958984075,0.04953618574821305,non-matching,0.03959198,0.05377397811645098,0.047240344537552104
68,hs_hl,terminal D,unbalanced,0.44064058085,0.40205771945,5663,4337,2.6865366106683995e-05,0.00016832312776985997,0.00012973726373439998,0.00015213509539045998,6.643978348098e-05,0.000123884286123556,0.0001220947327775,0.05718859969200006,0.09182077063201237,0.057090134607098705,matching,0.062373,0.048869034072152366,0.05253681051104443
69,hs_hl,terminal D,unbalanced,0.44064058085,0.40205771945,5663,4337,2.6865366106683995e-05,0.00016832312776985997,0.00012973726373439998,0.00015213509539045998,6.643978348098e-05,0.000123884286123556,0.0001220947327775,0.05520964332833858,0.08481609939001616,0.05601663161171317,non-matching,0.062373,0.048869034072152366,0.05253681051104443
70,hs_hl,internal,unbalanced,0.08744516105000001,1.6290105801499999,3859,6141,8.185156653266999e-05,0.000186015281784266,0.000164259271677336,0.00012456996004574,0.000153432793548826,0.000203578687145416,0.000170624570825852,0.03188914809162588,0.03751661079227172,0.03229606174915781,matching,0.0028727400000000403,0.004512418821001207,0.006101499764201361
71,hs_hl,internal,unbalanced,0.08744516105000001,1.6290105801499999,3859,6141,8.185156653266999e-05,0.000186015281784266,0.000164259271677336,0.00012456996004574,0.000153432793548826,0.000203578687145416,0.000170624570825852,0.031152948628391054,0.0372030563568532,0.031053360639960916,non-matching,0.0028727400000000403,0.004512418821001207,0.006101499764201361
72,hs_hl,terminal A,unbalanced,0.08744516105000001,1.6290105801499999,3859,6141,8.185156653266999e-05,0.000186015281784266,0.000164259271677336,0.00012456996004574,0.000153432793548826,0.000203578687145416,0.000170624570825852,0.019347392689039462,0.019356199518817115,0.01934767288934957,matching,0.00706422,0.008499825022657606,0.008775900427548375
73,hs_hl,terminal A,unbalanced,0.08744516105000001,1.6290105801499999,3859,6141,8.185156653266999e-05,0.000186015281784266,0.000164259271677336,0.00012456996004574,0.000153432793548826,0.000203578687145416,0.000170624570825852,0.037774122332837265,0.040939502055183395,0.0373579163588992,non-matching,0.00706422,0.008499825022657606,0.008775900427548375
74,hs_hl,terminal B,unbalanced,0.08744516105000001,1.6290105801499999,3859,6141,8.185156653266999e-05,0.000186015281784266,0.000164259271677336,0.00012456996004574,0.000153432793548826,0.000203578687145416,0.000170624570825852,0.02098417083553953,0.020992977665317183,0.020987483830007772,matching,0.008701,0.010136603169157673,0.01020894411340818
75,hs_hl,terminal B,unbalanced,0.08744516105000001,1.6290105801499999,3859,6141,8.185156653266999e-05,0.000186015281784266,0.000164259271677336,0.00012456996004574,0.000153432793548826,0.000203578687145416,0.000170624570825852,0.03941090047933733,0.04257628020168346,0.039440516244911246,non-matching,0.008701,0.010136603169157673,0.01020894411340818
76,hs_hl,terminal C,unbalanced,0.08744516105000001,1.6290105801499999,3859,6141,8.185156653266999e-05,0.000186015281784266,0.000164259271677336,0.00012456996004574,0.000153432793548826,0.000203578687145416,0.000170624570825852,0.056307770584495175,0.06204096302753027,0.05633230834672195,matching,0.01510511,0.017290967394259497,0.01682731342785128
77,hs_hl,terminal C,unbalanced,0.08744516105000001,1.6290105801499999,3859,6141,8.185156653266999e-05,0.000186015281784266,0.000164259271677336,0.00012456996004574,0.000153432793548826,0.000203578687145416,0.000170624570825852,0.027599677165274943,0.027506126593198243,0.027234862266731802,non-matching,0.01510511,0.017290967394259497,0.01682731342785128
78,hs_hl,terminal D,unbalanced,0.08744516105000001,1.6290105801499999,3859,6141,8.185156653266999e-05,0.000186015281784266,0.000164259271677336,0.00012456996004574,0.000153432793548826,0.000203578687145416,0.000170624570825852,0.12032734931065028,0.15632425824332802,0.12127293934438974,matching,0.12885399,0.0973244134146583,0.09003396149808203
79,hs_hl,terminal D,unbalanced,0.08744516105000001,1.6290105801499999,3859,6141,8.185156653266999e-05,0.000186015281784266,0.000164259271677336,0.00012456996004574,0.000153432793548826,0.000203578687145416,0.000170624570825852,0.11809304583358558,0.15365603832080682,0.11837894515876894,non-matching,0.12885399,0.0973244134146583,0.09003396149808203
80,hs_hl,internal,balanced,1.7283136563,1.3952114560000002,9734,266,5.9795400718075996e-05,8.2145560879344e-05,9.053453364039199e-05,5.6890135621116e-05,0.000110877948190432,6.2372229209052e-05,0.000117125063490768,0.04736275245402694,0.030564790731499692,0.04718042924183275,matching,0.05421651000000001,0.04664307966505409,0.04594543089332295
81,hs_hl,internal,balanced,1.7283136563,1.3952114560000002,9734,266,5.9795400718075996e-05,8.2145560879344e-05,9.053453364039199e-05,5.6890135621116e-05,0.000110877948190432,6.2372229209052e-05,0.000117125063490768,0.0119590801436152,0.0119590801436152,0.013624312067669174,non-matching,0.05421651000000001,0.04664307966505409,0.04594543089332295
82,hs_hl,terminal A,balanced,1.7283136563,1.3952114560000002,9734,266,5.9795400718075996e-05,8.2145560879344e-05,9.053453364039199e-05,5.6890135621116e-05,0.000110877948190432,6.2372229209052e-05,0.000117125063490768,0.019253222003089383,0.020161209907530054,0.01909909774296281,matching,0.00309125,0.002089673037471887,0.006276738797622118
83,hs_hl,terminal A,balanced,1.7283136563,1.3952114560000002,9734,266,5.9795400718075996e-05,8.2145560879344e-05,9.053453364039199e-05,5.6890135621116e-05,0.000110877948190432,6.2372229209052e-05,0.000117125063490768,0.04235838885513134,0.046456939911440134,0.042325642744360896,non-matching,0.00309125,0.002089673037471887,0.006276738797622118
