,branch,quartet_type,t1,t2,m_gts,n_gts,mu3,mu2,mu1,mua,mub,muc,mud,l_theory,l_simplified,l_empirical,gene_type
265,terminal B,balanced,2.6663164508,1.9510212260000002,9909,91,8.142740636178811e-05,7.57316482003623e-05,6.67980679661157e-05,9.33891050123523e-05,0.0001089115116764592,5.74633800479649e-05,0.0001291144921475052,0.03776432165156336,0.0367890324251852,0.03562482175824176,non-matching
266,terminal C,balanced,2.6663164508,1.9510212260000002,9909,91,8.142740636178811e-05,7.57316482003623e-05,6.67980679661157e-05,9.33891050123523e-05,0.0001089115116764592,5.74633800479649e-05,0.0001291144921475052,0.019318049245032887,0.019240964865691684,0.019448575123624988,matching
267,terminal C,balanced,2.6663164508,1.9510212260000002,9909,91,8.142740636178811e-05,7.57316482003623e-05,6.67980679661157e-05,9.33891050123523e-05,0.0001089115116764592,5.74633800479649e-05,0.0001291144921475052,0.03197802366939722,0.0315983064586355,0.03550771703296704,non-matching
268,terminal D,balanced,2.6663164508,1.9510212260000002,9909,91,8.142740636178811e-05,7.57316482003623e-05,6.67980679661157e-05,9.33891050123523e-05,0.0001089115116764592,5.74633800479649e-05,0.0001291144921475052,0.03399921002757815,0.03392212564823695,0.03443327674235544,matching
269,terminal D,balanced,2.6663164508,1.9510212260000002,9909,91,8.142740636178811e-05,7.57316482003623e-05,6.67980679661157e-05,9.33891050123523e-05,0.0001089115116764592,5.74633800479649e-05,0.0001291144921475052,0.04665918445194248,0.04627946724118076,0.046182087912087916,non-matching
270,internal,unbalanced,0.6409476293999999,2.4755000849,6385,3615,0.000311095023431287,0.000178727477634833,0.000338288353180654,0.00026452471518538404,0.000368617173805849,0.000241882666638496,0.000104974781543632,0.027881887707185037,0.02661878450189349,0.02743350931088489,matching
271,internal,unbalanced,0.6409476293999999,2.4755000849,6385,3615,0.000311095023431287,0.000178727477634833,0.000338288353180654,0.00026452471518538404,0.000368617173805849,0.000241882666638496,0.000104974781543632,0.01953903986436775,0.0178727477634833,0.01843430204702628,non-matching
272,terminal A,unbalanced,0.6409476293999999,2.4755000849,6385,3615,0.000311095023431287,0.000178727477634833,0.000338288353180654,0.00026452471518538404,0.000368617173805849,0.000241882666638496,0.000104974781543632,0.037923405805980345,0.037921024296099996,0.03796620415191856,matching
273,terminal A,unbalanced,0.6409476293999999,2.4755000849,6385,3615,0.000311095023431287,0.000178727477634833,0.000338288353180654,0.00026452471518538404,0.000368617173805849,0.000241882666638496,0.000104974781543632,0.06077643646525885,0.059948609944665186,0.05975737825172891,non-matching
274,terminal B,unbalanced,0.6409476293999999,2.4755000849,6385,3615,0.000311095023431287,0.000178727477634833,0.000338288353180654,0.00026452471518538404,0.000368617173805849,0.000241882666638496,0.000104974781543632,0.0471205187798048,0.04711813726992444,0.04655031257321848,matching
275,terminal B,unbalanced,0.6409476293999999,2.4755000849,6385,3615,0.000311095023431287,0.000178727477634833,0.000338288353180654,0.00026452471518538404,0.000368617173805849,0.000241882666638496,0.000104974781543632,0.0699735494390833,0.06914572291848964,0.06884386665283541,non-matching
276,terminal C,unbalanced,0.6409476293999999,2.4755000849,6385,3615,0.000311095023431287,0.000178727477634833,0.000338288353180654,0.00026452471518538404,0.000368617173805849,0.000241882666638496,0.000104974781543632,0.05762063852881525,0.05636016579835259,0.057412282357086925,matching
277,terminal C,unbalanced,0.6409476293999999,2.4755000849,6385,3615,0.000311095023431287,0.000178727477634833,0.000338288353180654,0.00026452471518538404,0.000368617173805849,0.000241882666638496,0.000104974781543632,0.04283613941651502,0.04283259306328264,0.042277884514522815,non-matching
278,terminal D,unbalanced,0.6409476293999999,2.4755000849,6385,3615,0.000311095023431287,0.000178727477634833,0.000338288353180654,0.00026452471518538404,0.000368617173805849,0.000241882666638496,0.000104974781543632,0.12770393653310952,0.10249424142742089,0.1261747931871574,matching
279,terminal D,unbalanced,0.6409476293999999,2.4755000849,6385,3615,0.000311095023431287,0.000178727477634833,0.000338288353180654,0.00026452471518538404,0.000368617173805849,0.000241882666638496,0.000104974781543632,0.12295365698900451,0.09814906639900754,0.12212663435961271,non-matching
280,internal,unbalanced,0.2842178023,3.6103462427,4915,5085,3.4191623161482e-05,0.000179878981006374,0.000283963043999316,0.000453775283272764,0.000247119806416524,0.001433031912561438,0.0004310523899475,0.01959323111427478,0.020086313034782803,0.01981188421159715,matching
281,internal,unbalanced,0.2842178023,3.6103462427,4915,5085,3.4191623161482e-05,0.000179878981006374,0.000283963043999316,0.000453775283272764,0.000247119806416524,0.001433031912561438,0.0004310523899475,0.017397079994237577,0.0179878981006374,0.01745968332743363,non-matching
282,terminal A,unbalanced,0.2842178023,3.6103462427,4915,5085,3.4191623161482e-05,0.000179878981006374,0.000283963043999316,0.000453775283272764,0.000247119806416524,0.001433031912561438,0.0004310523899475,0.013775569469180746,0.013775606474223242,0.013919846223804681,matching
283,terminal A,unbalanced,0.2842178023,3.6103462427,4915,5085,3.4191623161482e-05,0.000179878981006374,0.000283963043999316,0.000453775283272764,0.000247119806416524,0.001433031912561438,0.0004310523899475,0.02754948643055561,0.02784507334858082,0.02824830871976401,non-matching
284,terminal B,unbalanced,0.2842178023,3.6103462427,4915,5085,3.4191623161482e-05,0.000179878981006374,0.000283963043999316,0.000453775283272764,0.000247119806416524,0.001433031912561438,0.0004310523899475,0.01159667771334894,0.011596714718391436,0.011957702089521871,matching
285,terminal B,unbalanced,0.2842178023,3.6103462427,4915,5085,3.4191623161482e-05,0.000179878981006374,0.000283963043999316,0.000453775283272764,0.000247119806416524,0.001433031912561438,0.0004310523899475,0.0253705946747238,0.025666181592749013,0.024864695343166175,non-matching
286,terminal C,unbalanced,0.2842178023,3.6103462427,4915,5085,3.4191623161482e-05,0.000179878981006374,0.000283963043999316,0.000453775283272764,0.000247119806416524,0.001433031912561438,0.0004310523899475,0.07635223518053745,0.07684538815032665,0.0772710178311292,matching
287,terminal C,unbalanced,0.2842178023,3.6103462427,4915,5085,3.4191623161482e-05,0.000179878981006374,0.000283963043999316,0.000453775283272764,0.000247119806416524,0.001433031912561438,0.0004310523899475,0.061834711516132936,0.06183459293958274,0.06149601202949853,non-matching
288,terminal D,unbalanced,0.2842178023,3.6103462427,4915,5085,3.4191623161482e-05,0.000179878981006374,0.000283963043999316,0.000453775283272764,0.000247119806416524,0.001433031912561438,0.0004310523899475,0.22368818996234344,0.25233253125769173,0.22816932109867752,matching
289,terminal D,unbalanced,0.2842178023,3.6103462427,4915,5085,3.4191623161482e-05,0.000179878981006374,0.000283963043999316,0.000453775283272764,0.000247119806416524,0.001433031912561438,0.0004310523899475,0.22080887094258994,0.24935542836779828,0.21912994393510324,non-matching
290,internal,unbalanced,0.5204157416,2.4171531115,6131,3869,0.00028753602215182797,0.000289277301836226,0.000364009535409624,0.000206151508130664,0.00014065439092451402,0.000302401050201498,0.000288731630382348,0.03582367487856571,0.03584172958118895,0.03496058761865928,matching
291,internal,unbalanced,0.5204157416,2.4171531115,6131,3869,0.00028753602215182797,0.000289277301836226,0.000364009535409624,0.000206151508130664,0.00014065439092451402,0.000302401050201498,0.000288731630382348,0.028904500098237654,0.0289277301836226,0.027419064817782373,non-matching
292,terminal A,unbalanced,0.5204157416,2.4171531115,6131,3869,0.00028753602215182797,0.000289277301836226,0.000364009535409624,0.000206151508130664,0.00014065439092451402,0.000302401050201498,0.000288731630382348,0.03709741135860565,0.03709519508477637,0.03759022211384765,matching
293,terminal A,unbalanced,0.5204157416,2.4171531115,6131,3869,0.00028753602215182797,0.000289277301836226,0.000364009535409624,0.000206151508130664,0.00014065439092451402,0.000302401050201498,0.000288731630382348,0.06493037744340763,0.0649522493734952,0.06395467011889376,non-matching
294,terminal B,unbalanced,0.5204157416,2.4171531115,6131,3869,0.00028753602215182797,0.000289277301836226,0.000364009535409624,0.000206151508130664,0.00014065439092451402,0.000302401050201498,0.000288731630382348,0.030138793623408284,0.03013657734957901,0.03040695228673952,matching
295,terminal B,unbalanced,0.5204157416,2.4171531115,6131,3869,0.00028753602215182797,0.000289277301836226,0.000364009535409624,0.000206151508130664,0.00014065439092451402,0.000302401050201498,0.000288731630382348,0.05797175970821027,0.05799363163829783,0.05886604340139571,non-matching
296,terminal C,unbalanced,0.5204157416,2.4171531115,6131,3869,0.00028753602215182797,0.000289277301836226,0.000364009535409624,0.000206151508130664,0.00014065439092451402,0.000302401050201498,0.000288731630382348,0.07993404549123642,0.07995657325121297,0.08041151812428642,matching
297,terminal C,unbalanced,0.5204157416,2.4171531115,6131,3869,0.00028753602215182797,0.000289277301836226,0.000364009535409624,0.000206151508130664,0.00014065439092451402,0.000302401050201498,0.000288731630382348,0.057514870791861614,0.05750803286693155,0.05768867089170328,non-matching
298,terminal D,unbalanced,0.5204157416,2.4171531115,6131,3869,0.00028753602215182797,0.000289277301836226,0.000364009535409624,0.000206151508130664,0.00014065439092451402,0.000302401050201498,0.000288731630382348,0.21084956069897984,0.21117974843000462,0.2142061597879628,matching
299,terminal D,unbalanced,0.5204157416,2.4171531115,6131,3869,0.00028753602215182797,0.000289277301836226,0.000364009535409624,0.000206151508130664,0.00014065439092451402,0.000302401050201498,0.000288731630382348,0.20437557393946615,0.20470055863066344,0.20382502411475834,non-matching
300,internal,balanced,2.2864340026,3.8477628735000002,9984,16,0.000326535798675504,0.000136646751218424,0.00036271718584734406,0.00020561984068534402,0.0005181263973794081,0.00019536962508131202,0.000245676267112512,0.15108671611544333,0.08666003567409754,0.15349124533052885,matching
301,internal,balanced,2.2864340026,3.8477628735000002,9984,16,0.000326535798675504,0.000136646751218424,0.00036271718584734406,0.00020561984068534402,0.0005181263973794081,0.00019536962508131202,0.000245676267112512,0.0326535798675504,0.0326535798675504,0.06594741874999999,non-matching
302,terminal A,balanced,2.2864340026,3.8477628735000002,9984,16,0.000326535798675504,0.000136646751218424,0.00036271718584734406,0.00020561984068534402,0.0005181263973794081,0.00019536962508131202,0.000245676267112512,0.07101514907380488,0.07137727786675453,0.07146088458633813,matching
303,terminal A,balanced,2.2864340026,3.8477628735000002,9984,16,0.000326535798675504,0.000136646751218424,0.00036271718584734406,0.00020561984068534402,0.0005181263973794081,0.00019536962508131202,0.000245676267112512,0.13993626068882978,0.14234835316695246,0.18190093875,non-matching
304,terminal B,balanced,2.2864340026,3.8477628735000002,9984,16,0.000326535798675504,0.000136646751218424,0.00036271718584734406,0.00020561984068534402,0.0005181263973794081,0.00019536962508131202,0.000245676267112512,0.12456521002535523,0.12492733881830488,0.12396757879807693,matching
305,terminal B,balanced,2.2864340026,3.8477628735000002,9984,16,0.000326535798675504,0.000136646751218424,0.00036271718584734406,0.00020561984068534402,0.0005181263973794081,0.00019536962508131202,0.000245676267112512,0.19348632164038013,0.1958984141185028,0.22239186000000002,non-matching
306,terminal C,balanced,2.2864340026,3.8477628735000002,9984,16,0.000326535798675504,0.000136646751218424,0.00036271718584734406,0.00020561984068534402,0.0005181263973794081,0.00019536962508131202,0.000245676267112512,0.016933057958800103,0.01655954598244108,0.01712342774639423,matching
307,terminal C,balanced,2.2864340026,3.8477628735000002,9984,16,0.000326535798675504,0.000136646751218424,0.00036271718584734406,0.00020561984068534402,0.0005181263973794081,0.00019536962508131202,0.000245676267112512,0.07732173389007402,0.06466246405960202,0.09269851562499999,non-matching
308,terminal D,balanced,2.2864340026,3.8477628735000002,9984,16,0.000326535798675504,0.000136646751218424,0.00036271718584734406,0.00020561984068534402,0.0005181263973794081,0.00019536962508131202,0.000245676267112512,0.017698911821469505,0.01732539984511048,0.017911840268429485,matching
309,terminal D,balanced,2.2864340026,3.8477628735000002,9984,16,0.000326535798675504,0.000136646751218424,0.00036271718584734406,0.00020561984068534402,0.0005181263973794081,0.00019536962508131202,0.000245676267112512,0.07808758775274341,0.06542831792227141,0.0651489125,non-matching
310,internal,unbalanced,1.1973567063000001,2.3443836202,7992,2008,0.00013345296363834799,0.00010723783918935999,0.00017007922620698,0.000185419175699952,0.000161492375125504,0.00014216524108323598,0.000154565406246068,0.021624641489582565,0.02135752334638527,0.02199176921921922,matching
311,internal,unbalanced,1.1973567063000001,2.3443836202,7992,2008,0.00013345296363834799,0.00010723783918935999,0.00017007922620698,0.000185419175699952,0.000161492375125504,0.00014216524108323598,0.000154565406246068,0.011099756971191664,0.010723783918935999,0.011042163869521912,non-matching
312,terminal A,unbalanced,1.1973567063000001,2.3443836202,7992,2008,0.00013345296363834799,0.00010723783918935999,0.00017007922620698,0.000185419175699952,0.000161492375125504,0.00014216524108323598,0.000154565406246068,0.018678953666760287,0.018678361910415817,0.018628565610610614,matching
313,terminal A,unbalanced,1.1973567063000001,2.3443836202,7992,2008,0.00013345296363834799,0.00010723783918935999,0.00017007922620698,0.000185419175699952,0.000161492375125504,0.00014216524108323598,0.000154565406246068,0.03798130644547298,0.03779804990092747,0.03844539722609562,non-matching
314,terminal B,unbalanced,1.1973567063000001,2.3443836202,7992,2008,0.00013345296363834799,0.00010723783918935999,0.00017007922620698,0.000185419175699952,0.000161492375125504,0.00014216524108323598,0.000154565406246068,0.017582484884845675,0.017581893128501204,0.017735798633633636,matching
315,terminal B,unbalanced,1.1973567063000001,2.3443836202,7992,2008,0.00013345296363834799,0.00010723783918935999,0.00017007922620698,0.000185419175699952,0.000161492375125504,0.00014216524108323598,0.000154565406246068,0.03688483766355836,0.03670158111901285,0.036820246369521914,non-matching
316,terminal C,unbalanced,1.1973567063000001,2.3443836202,7992,2008,0.00013345296363834799,0.00010723783918935999,0.00017007922620698,0.000185419175699952,0.000161492375125504,0.00014216524108323598,0.000154565406246068,0.03497765823581946,0.0347114321325491,0.034740691699199196,matching
317,terminal C,unbalanced,1.1973567063000001,2.3443836202,7992,2008,0.00013345296363834799,0.00010723783918935999,0.00017007922620698,0.000185419175699952,0.000161492375125504,0.00014216524108323598,0.000154565406246068,0.027114858138262355,0.02711170481720747,0.026991170278884462,non-matching
318,terminal D,unbalanced,1.1973567063000001,2.3443836202,7992,2008,0.00013345296363834799,0.00010723783918935999,0.00017007922620698,0.000185419175699952,0.000161492375125504,0.00014216524108323598,0.000154565406246068,0.10221588133644294,0.09724007174742995,0.10376632043793793,matching
319,terminal D,unbalanced,1.1973567063000001,2.3443836202,7992,2008,0.00013345296363834799,0.00010723783918935999,0.00017007922620698,0.000185419175699952,0.000161492375125504,0.00014216524108323598,0.000154565406246068,0.09898229612750255,0.09411601514383558,0.10142671459661355,non-matching
320,internal,unbalanced,0.1358942934,2.5743798570000003,4180,5820,5.4345717504e-05,5.2979132823552e-05,9.255303143424e-05,0.000184395569409792,0.000205346502646272,0.00014635860960614402,0.000138343658828544,0.005507404560745454,0.005493387928672936,0.005545290413875598,matching
321,internal,unbalanced,0.1358942934,2.5743798570000003,4180,5820,5.4345717504e-05,5.2979132823552e-05,9.255303143424e-05,0.000184395569409792,0.000205346502646272,0.00014635860960614402,0.000138343658828544,0.005313503329713795,0.0052979132823551996,0.005306178999999999,non-matching
322,terminal A,unbalanced,0.1358942934,2.5743798570000003,4180,5820,5.4345717504e-05,5.2979132823552e-05,9.255303143424e-05,0.000184395569409792,0.000205346502646272,0.00014635860960614402,0.000138343658828544,0.026074014191863237,0.02607344224960504,0.026567520648325363,matching
323,terminal A,unbalanced,0.1358942934,2.5743798570000003,4180,5820,5.4345717504e-05,5.2979132823552e-05,9.255303143424e-05,0.000184395569409792,0.000205346502646272,0.00014635860960614402,0.000138343658828544,0.029461266799928085,0.02945464385812638,0.029468209328178695,non-matching
324,terminal B,unbalanced,0.1358942934,2.5743798570000003,4180,5820,5.4345717504e-05,5.2979132823552e-05,9.255303143424e-05,0.000184395569409792,0.000205346502646272,0.00014635860960614402,0.000138343658828544,0.028776110208696443,0.028775538266438243,0.02928431397368421,matching
325,terminal B,unbalanced,0.1358942934,2.5743798570000003,4180,5820,5.4345717504e-05,5.2979132823552e-05,9.255303143424e-05,0.000184395569409792,0.000205346502646272,0.00014635860960614402,0.000138343658828544,0.03216336281676129,0.03215673987495959,0.03209733765120275,non-matching
326,terminal C,unbalanced,0.1358942934,2.5743798570000003,4180,5820,5.4345717504e-05,5.2979132823552e-05,9.255303143424e-05,0.000184395569409792,0.000205346502646272,0.00014635860960614402,0.000138343658828544,0.02740520708666055,0.027392292251046814,0.027986030662679424,matching
327,terminal C,unbalanced,0.1358942934,2.5743798570000003,4180,5820,5.4345717504e-05,5.2979132823552e-05,9.255303143424e-05,0.000184395569409792,0.000205346502646272,0.00014635860960614402,0.000138343658828544,0.022631930677636015,0.022631149289717618,0.02223006029553264,non-matching
328,terminal D,unbalanced,0.1358942934,2.5743798570000003,4180,5820,5.4345717504e-05,5.2979132823552e-05,9.255303143424e-05,0.000184395569409792,0.000205346502646272,0.00014635860960614402,0.000138343658828544,0.07330430355357292,0.07304501727890839,0.07391845494976076,matching
329,terminal D,unbalanced,0.1358942934,2.5743798570000003,4180,5820,5.4345717504e-05,5.2979132823552e-05,9.255303143424e-05,0.000184395569409792,0.000205346502646272,0.00014635860960614402,0.000138343658828544,0.07276595369088976,0.07250824695788238,0.07331608975773196,non-matching
330,internal,unbalanced,0.2774261059,2.6932061678,4957,5043,8.405654535656001e-05,0.00047323021245584,0.00028747142683168005,0.00055787559353204,0.00024194628158561002,0.00049796453833665,8.048735138437001e-05,0.04606318921040749,0.049365440569369166,0.045486245602178746,matching
331,internal,unbalanced,0.2774261059,2.6932061678,4957,5043,8.405654535656001e-05,0.00047323021245584,0.00028747142683168005,0.00055787559353204,0.00024194628158561002,0.00049796453833665,8.048735138437001e-05,0.04337911270331253,0.047323021245584004,0.04273962740035694,non-matching
332,terminal A,unbalanced,0.2774261059,2.6932061678,4957,5043,8.405654535656001e-05,0.00047323021245584,0.00028747142683168005,0.00055787559353204,0.00024194628158561002,0.00049796453833665,8.048735138437001e-05,0.07140857104021878,0.07141017922508518,0.0722619965644543,matching
333,terminal A,unbalanced,0.2774261059,2.6932061678,4957,5043,8.405654535656001e-05,0.00047323021245584,0.00028747142683168005,0.00055787559353204,0.00024194628158561002,0.00049796453833665,8.048735138437001e-05,0.10285768766406626,0.10483697201556354,0.10259529834423954,non-matching
334,terminal B,unbalanced,0.2774261059,2.6932061678,4957,5043,8.405654535656001e-05,0.00047323021245584,0.00028747142683168005,0.00055787559353204,0.00024194628158561002,0.00049796453833665,8.048735138437001e-05,0.038887827289236766,0.03888943547410318,0.03911809754892072,matching
335,terminal B,unbalanced,0.2774261059,2.6932061678,4957,5043,8.405654535656001e-05,0.00047323021245584,0.00028747142683168005,0.00055787559353204,0.00024194628158561002,0.00049796453833665,8.048735138437001e-05,0.07033694391308427,0.07231622826458155,0.06892813293079517,non-matching
336,terminal C,unbalanced,0.2774261059,2.6932061678,4957,5043,8.405654535656001e-05,0.00047323021245584,0.00028747142683168005,0.00055787559353204,0.00024194628158561002,0.00049796453833665,8.048735138437001e-05,0.11714300889446448,0.12044819755214295,0.1155895868186403,matching
337,terminal C,unbalanced,0.2774261059,2.6932061678,4957,5043,8.405654535656001e-05,0.00047323021245584,0.00028747142683168005,0.00055787559353204,0.00024194628158561002,0.00049796453833665,8.048735138437001e-05,0.08085292587070117,0.08084803915046014,0.08097939722982352,non-matching
338,terminal D,unbalanced,0.2774261059,2.6932061678,4957,5043,8.405654535656001e-05,0.00047323021245584,0.00028747142683168005,0.00055787559353204,0.00024194628158561002,0.00049796453833665,8.048735138437001e-05,0.12438670608749802,0.1989171369255758,0.12198368152713335,matching
339,terminal D,unbalanced,0.2774261059,2.6932061678,4957,5043,8.405654535656001e-05,0.00047323021245584,0.00028747142683168005,0.00055787559353204,0.00024194628158561002,0.00049796453833665,8.048735138437001e-05,0.11730746793067648,0.19119427408167464,0.11644339192345826,non-matching
340,internal,unbalanced,0.3848740848,3.3469868885,5479,4521,3.63040868421e-06,0.00019757626436086,0.00019078474689181602,8.1224342345608e-05,0.000211161139615272,0.00017530220894070503,8.0591573302933e-05,0.02121789812121553,0.02204192065824944,0.021195953380178864,matching
341,internal,unbalanced,0.3848740848,3.3469868885,5479,4521,3.63040868421e-06,0.00019757626436086,0.00019078474689181602,8.1224342345608e-05,0.000211161139615272,0.00017530220894070503,8.0591573302933e-05,0.018734299232391078,0.019757626436086,0.018930560141561602,non-matching
342,terminal A,unbalanced,0.3848740848,3.3469868885,5479,4521,3.63040868421e-06,0.00019757626436086,0.00019078474689181602,8.1224342345608e-05,0.000211161139615272,0.00017530220894070503,8.0591573302933e-05,0.009971014293861085,0.009971129085585069,0.009699138735170651,matching
343,terminal A,unbalanced,0.3848740848,3.3469868885,5479,4521,3.63040868421e-06,0.00019757626436086,0.00019078474689181602,8.1224342345608e-05,0.000211161139615272,0.00017530220894070503,8.0591573302933e-05,0.025473346692532012,0.025985440792206962,0.024677679840743198,non-matching
344,terminal B,unbalanced,0.3848740848,3.3469868885,5479,4521,3.63040868421e-06,0.00019757626436086,0.00019078474689181602,8.1224342345608e-05,0.000211161139615272,0.00017530220894070503,8.0591573302933e-05,0.013455126929101375,0.013455241720825361,0.013202117145464501,matching
345,terminal B,unbalanced,0.3848740848,3.3469868885,5479,4521,3.63040868421e-06,0.00019757626436086,0.00019078474689181602,8.1224342345608e-05,0.000211161139615272,0.00017530220894070503,8.0591573302933e-05,0.028957459327772304,0.029469553427447254,0.02932801067462951,non-matching
346,terminal C,unbalanced,0.3848740848,3.3469868885,5479,4521,3.63040868421e-06,0.00019757626436086,0.00019078474689181602,8.1224342345608e-05,0.000211161139615272,0.00017530220894070503,8.0591573302933e-05,0.03311561784171477,0.03393976173968517,0.032848542808906735,matching
347,terminal C,unbalanced,0.3848740848,3.3469868885,5479,4521,3.63040868421e-06,0.00019757626436086,0.00019078474689181602,8.1224342345608e-05,0.000211161139615272,0.00017530220894070503,8.0591573302933e-05,0.018033626568566285,0.018033339570014625,0.01788122442380004,non-matching
348,terminal D,unbalanced,0.3848740848,3.3469868885,5479,4521,3.63040868421e-06,0.00019757626436086,0.00019078474689181602,8.1224342345608e-05,0.000211161139615272,0.00017530220894070503,8.0591573302933e-05,0.07742306955760554,0.11538810117444015,0.0772719890436211,matching
349,terminal D,unbalanced,0.3848740848,3.3469868885,5479,4521,3.63040868421e-06,0.00019757626436086,0.00019078474689181602,8.1224342345608e-05,0.000211161139615272,0.00017530220894070503,8.0591573302933e-05,0.07377133470142304,0.11153689690802468,0.0732062999933643,non-matching
350,internal,balanced,1.0359503293999999,1.2504555639000001,9358,642,0.00024923315274174,0.00040810474533612,0.00033809034480681996,0.00017477141172742,0.00018407289392129,0.00029226842731024,0.00033024743429682,0.07490591162356142,0.04223242135327206,0.07310866749305406,matching
351,internal,balanced,1.0359503293999999,1.2504555639000001,9358,642,0.00024923315274174,0.00040810474533612,0.00033809034480681996,0.00017477141172742,0.00018407289392129,0.00029226842731024,0.00033024743429682,0.024923315274174,0.024923315274174,0.023141132897196263,non-matching
352,terminal A,balanced,1.0359503293999999,1.2504555639000001,9358,642,0.00024923315274174,0.00040810474533612,0.00033809034480681996,0.00017477141172742,0.00018407289392129,0.00029226842731024,0.00033024743429682,0.08002790028334406,0.08265709870343584,0.07826268539858944,matching
353,terminal A,balanced,1.0359503293999999,1.2504555639000001,9358,642,0.00024923315274174,0.00040810474533612,0.00033809034480681996,0.00017477141172742,0.00018407289392129,0.00029226842731024,0.00033024743429682,0.10344313845917011,0.10936695126350876,0.10353604113707165,non-matching
354,terminal B,balanced,1.0359503293999999,1.2504555639000001,9358,642,0.00024923315274174,0.00040810474533612,0.00033809034480681996,0.00017477141172742,0.00018407289392129,0.00029226842731024,0.00033024743429682,0.08278490580662727,0.08541410422671905,0.08221959773883308,matching
355,terminal B,balanced,1.0359503293999999,1.2504555639000001,9358,642,0.00024923315274174,0.00040810474533612,0.00033809034480681996,0.00017477141172742,0.00018407289392129,0.00029226842731024,0.00033024743429682,0.10620014398245331,0.11212395678679198,0.10454624445482866,non-matching
356,terminal C,balanced,1.0359503293999999,1.2504555639000001,9358,642,0.00024923315274174,0.00040810474533612,0.00033809034480681996,0.00017477141172742,0.00018407289392129,0.00029226842731024,0.00033024743429682,0.11343449871997913,0.11696774178939984,0.11251362600662536,matching
357,terminal C,balanced,1.0359503293999999,1.2504555639000001,9358,642,0.00024923315274174,0.00040810474533612,0.00033809034480681996,0.00017477141172742,0.00018407289392129,0.00029226842731024,0.00033024743429682,0.14800773127792716,0.15859917078421915,0.14273221341121495,non-matching
358,terminal D,balanced,1.0359503293999999,1.2504555639000001,9358,642,0.00024923315274174,0.00040810474533612,0.00033809034480681996,0.00017477141172742,0.00018407289392129,0.00029226842731024,0.00033024743429682,0.12387699545483451,0.12741023852425523,0.12248867585488352,matching
359,terminal D,balanced,1.0359503293999999,1.2504555639000001,9358,642,0.00024923315274174,0.00040810474533612,0.00033809034480681996,0.00017477141172742,0.00018407289392129,0.00029226842731024,0.00033024743429682,0.15845022801278258,0.16904166751907454,0.16087032394080997,non-matching
360,internal,balanced,3.5496259115999997,3.4411943331,9993,7,0.00019879109017188399,0.00023407875434132397,0.00021782164557767,0.000234164354248662,0.00014321612138084,0.00026665976523341,0.000257110184678182,0.15270524789795722,0.07713830931232135,0.15321473928750126,matching
361,internal,balanced,3.5496259115999997,3.4411943331,9993,7,0.00019879109017188399,0.00023407875434132397,0.00021782164557767,0.000234164354248662,0.00014321612138084,0.00026665976523341,0.000257110184678182,0.0198791090171884,0.0198791090171884,0.016324054285714297,non-matching
362,terminal A,balanced,3.5496259115999997,3.4411943331,9993,7,0.00019879109017188399,0.00023407875434132397,0.00021782164557767,0.000234164354248662,0.00014321612138084,0.00026665976523341,0.000257110184678182,0.03222526984696601,0.032278625446735904,0.03240493634844391,matching
363,terminal A,balanced,3.5496259115999997,3.4411943331,9993,7,0.00019879109017188399,0.00023407875434132397,0.00021782164557767,0.000234164354248662,0.00014321612138084,0.00026665976523341,0.000257110184678182,0.10111743082782876,0.10238613452154782,0.07901625142857142,non-matching
364,terminal B,balanced,3.5496259115999997,3.4411943331,9993,7,0.00019879109017188399,0.00023407875434132397,0.00021782164557767,0.000234164354248662,0.00014321612138084,0.00026665976523341,0.000257110184678182,0.028129197100022384,0.028182552699792283,0.027565269600720504,matching
365,terminal B,balanced,3.5496259115999997,3.4411943331,9993,7,0.00019879109017188399,0.00023407875434132397,0.00021782164557767,0.000234164354248662,0.00014321612138084,0.00026665976523341,0.000257110184678182,0.09702135808088512,0.0982900617746042,0.09905938571428571,non-matching
366,terminal C,balanced,3.5496259115999997,3.4411943331,9993,7,0.00019879109017188399,0.00023407875434132397,0.00021782164557767,0.000234164354248662,0.00014321612138084,0.00026665976523341,0.000257110184678182,0.038146572839152036,0.03825712856814974,0.03819426300710497,matching
367,terminal C,balanced,3.5496259115999997,3.4411943331,9993,7,0.00019879109017188399,0.00023407875434132397,0.00021782164557767,0.000234164354248662,0.00014321612138084,0.00026665976523341,0.000257110184678182,0.10870488643330467,0.111057397377934,0.06780780428571428,non-matching
368,terminal D,balanced,3.5496259115999997,3.4411943331,9993,7,0.00019879109017188399,0.00023407875434132397,0.00021782164557767,0.000234164354248662,0.00014321612138084,0.00026665976523341,0.000257110184678182,0.037612936866074094,0.037723492595071795,0.037581332215550885,matching
369,terminal D,balanced,3.5496259115999997,3.4411943331,9993,7,0.00019879109017188399,0.00023407875434132397,0.00021782164557767,0.000234164354248662,0.00014321612138084,0.00026665976523341,0.000257110184678182,0.10817125046022674,0.11052376140485608,0.13266545714285713,non-matching
370,internal,balanced,0.1194135612,2.6426537271000003,9554,446,0.000617342243144682,0.0006207761910894411,0.0006541256508489851,0.0009581508722385951,0.0007297364129705871,0.000262315430684901,0.000466600245982938,0.18000717530497617,0.06283213202867619,0.179178420658363,matching
