,Condition,num_genes,Method,replicate,Branch Type,l-true,l-est
0,500bp,1000,CASTLES-Pro,01,terminal,0.09832507,0.088977
1,500bp,1000,CASTLES-Pro,01,terminal,0.17693598,0.150115
2,500bp,1000,CASTLES-Pro,01,internal,0.07905508,0.055647
3,500bp,1000,CASTLES-Pro,01,terminal,0.19988018,0.17705
4,500bp,1000,CASTLES-Pro,01,terminal,0.06923615,0.064066
5,500bp,1000,CASTLES-Pro,01,terminal,0.01076866,0.007812
6,500bp,1000,CASTLES-Pro,01,terminal,0.00599643,0.003676
7,500bp,1000,CASTLES-Pro,01,internal,0.01132899,0.01514
8,500bp,1000,CASTLES-Pro,01,internal,0.00378576,0.018456
9,500bp,1000,CASTLES-Pro,01,internal,0.02848246,0.017481
10,500bp,1000,CASTLES-Pro,01,terminal,0.02874803,0.034987
11,500bp,1000,CASTLES-Pro,01,terminal,0.0259027,0.028362
12,500bp,1000,CASTLES-Pro,01,internal,0.04770004,0.032017
13,500bp,1000,CASTLES-Pro,01,terminal,0.03443568,0.036299
14,500bp,1000,CASTLES-Pro,01,terminal,0.00681708,0.011123
15,500bp,1000,CASTLES-Pro,01,internal,0.0900837,0.060605
16,500bp,1000,CASTLES-Pro,01,internal,0.01701571,0.015622
17,500bp,1000,CASTLES-Pro,01,internal,0.00026508,0.007592
18,500bp,1000,CASTLES-Pro,01,terminal,0.06432235,0.057211
19,500bp,1000,CASTLES-Pro,01,internal,0.03267542,0.023505
20,500bp,1000,CASTLES-Pro,01,terminal,0.01798076,0.015955
21,500bp,1000,CASTLES-Pro,01,terminal,0.03293097,0.039303
22,500bp,1000,CASTLES-Pro,01,terminal,0.01621414,0.020911
23,500bp,1000,CASTLES-Pro,01,internal,0.03320696,0.015118
24,500bp,1000,CASTLES-Pro,01,internal,0.01079716,0.012569
25,500bp,1000,CASTLES-Pro,01,internal,0.00258372,0.010208
26,500bp,1000,CASTLES-Pro,01,internal,0.03510243,0.079357
27,500bp,1000,CASTLES-Pro,01,terminal,0.02388138,0.022865
28,500bp,1000,CASTLES-Pro,01,terminal,0.01840908,0.015558
29,500bp,1000,CASTLES-Pro,01,internal,0.00104231,0.00416
30,500bp,1000,CASTLES-Pro,01,terminal,0.00028047,0.002804
31,500bp,1000,CASTLES-Pro,01,terminal,0.01310204,0.016722
32,500bp,1000,CASTLES-Pro,01,internal,0.01213058,0.007394
33,500bp,1000,CASTLES-Pro,01,terminal,0.00741346,0.002733
34,500bp,1000,CASTLES-Pro,01,internal,0.00014697,0.008981
35,500bp,1000,CASTLES-Pro,01,internal,0.02127102,0.037464
36,500bp,1000,CASTLES-Pro,01,terminal,0.08100485,0.070256
37,500bp,1000,CASTLES-Pro,01,terminal,0.03259682,0.025986
38,500bp,1000,CASTLES-Pro,01,internal,0.01525669,0.02531
39,500bp,1000,CASTLES-Pro,01,terminal,0.0456377,0.040209
40,500bp,1000,CASTLES-Pro,01,internal,0.01175951,0.024331
41,500bp,1000,CASTLES-Pro,01,terminal,0.22076643,0.193917
42,500bp,1000,CASTLES-Pro,01,internal,0.04222461,0.040347
43,500bp,1000,CASTLES-Pro,01,internal,0.07716669,0.069937
44,500bp,1000,CASTLES-Pro,01,terminal,0.00488837,0.001438
45,500bp,1000,CASTLES-Pro,01,terminal,0.00787628,0.002099
46,500bp,1000,CASTLES-Pro,01,internal,0.00436615,0.016795
47,500bp,1000,CASTLES-Pro,01,terminal,0.00526247,0.008002
48,500bp,1000,CASTLES-Pro,01,internal,0.01110155,0.010975
49,500bp,1000,CASTLES-Pro,01,terminal,0.00715837,0.010859
50,500bp,1000,CASTLES-Pro,01,internal,0.08358033,0.059772
51,500bp,1000,CASTLES-Pro,01,terminal,0.0262318,0.032639
52,500bp,1000,CASTLES-Pro,01,terminal,0.00070127,0.001822
53,500bp,1000,CASTLES-Pro,01,terminal,0.00407039,0.001251
54,500bp,1000,CASTLES-Pro,01,internal,0.00720835,0.014375
55,500bp,1000,CASTLES-Pro,01,internal,0.0235542,0.010937
56,500bp,1000,CASTLES-Pro,01,terminal,0.01036246,0.010966
57,500bp,1000,CASTLES-Pro,01,terminal,0.03919053,0.04021
58,500bp,1000,CASTLES-Pro,01,internal,0.00318879,0.003555
59,500bp,1000,CASTLES-Pro,01,terminal,0.03368812,0.038327
60,500bp,1000,CASTLES-Pro,01,terminal,0.00359972,0.00653
61,500bp,1000,CASTLES-Pro,01,internal,0.00996467,0.008649
62,500bp,1000,CASTLES-Pro,01,internal,0.00509363,0.003922
63,500bp,1000,CASTLES-Pro,01,internal,0.00779964,0.011189
64,500bp,1000,CASTLES-Pro,01,internal,0.00856374,0.029027
65,500bp,1000,CASTLES-Pro,01,internal,0.08467085,0.082759
66,500bp,1000,CASTLES-Pro,01,terminal,0.11269139,0.108377
67,500bp,1000,CASTLES-Pro,01,terminal,0.00149965,0.000775
68,500bp,1000,CASTLES-Pro,01,terminal,0.04462894,0.045924
69,500bp,1000,CASTLES-Pro,01,internal,0.00929462,0.010668
70,500bp,1000,CASTLES-Pro,01,internal,0.01177779,0.014917
71,500bp,1000,CASTLES-Pro,01,terminal,0.00079281,0.001713
72,500bp,1000,CASTLES-Pro,01,terminal,0.03774313,0.039317
73,500bp,1000,CASTLES-Pro,01,internal,0.06846745,0.048669
74,500bp,1000,CASTLES-Pro,01,terminal,0.00155743,0.008494
75,500bp,1000,CASTLES-Pro,01,terminal,0.0003463,0.009121
76,500bp,1000,CASTLES-Pro,01,internal,0.18027542,0.109394
77,500bp,1000,CASTLES-Pro,01,internal,0.00046429,0.003403
78,500bp,1000,CASTLES-Pro,01,internal,0.01043561,0.017136
79,500bp,1000,CASTLES-Pro,01,terminal,0.3533513,0.286953
80,500bp,1000,CASTLES-Pro,01,internal,0.02199572,0.026281
81,500bp,1000,CASTLES-Pro,01,terminal,0.01697152,0.01484
82,500bp,1000,CASTLES-Pro,01,terminal,0.03178419,0.030122
83,500bp,1000,CASTLES-Pro,01,internal,0.08892682,0.072223
84,500bp,1000,CASTLES-Pro,01,terminal,0.0417792,0.029147
85,500bp,1000,CASTLES-Pro,01,terminal,0.00014386,0.001177
86,500bp,1000,CASTLES-Pro,01,terminal,0.00087479,1.6e-05
87,500bp,1000,CASTLES-Pro,01,internal,0.00656276,0.008206
88,500bp,1000,CASTLES-Pro,01,terminal,0.00782033,0.00944
89,500bp,1000,CASTLES-Pro,01,internal,0.0178178,0.014121
90,500bp,1000,CASTLES-Pro,01,terminal,0.02506748,0.030377
91,500bp,1000,CASTLES-Pro,01,terminal,0.01224014,0.017149
92,500bp,1000,CASTLES-Pro,01,internal,0.04814344,0.030579
93,500bp,1000,CASTLES-Pro,01,internal,0.0140426,0.016039
94,500bp,1000,CASTLES-Pro,01,internal,0.01117081,0.0353
95,500bp,1000,CASTLES-Pro,01,internal,0.14218547,0.104418
96,500bp,1000,CASTLES-Pro,01,terminal,0.05190128,0.041996
97,500bp,1000,CASTLES-Pro,01,terminal,0.00661797,0.000991
98,500bp,1000,CASTLES-Pro,01,internal,0.10187129,0.087048
99,500bp,1000,CASTLES-Pro,01,internal,0.00063568,0.001766
100,500bp,1000,CASTLES-Pro,01,internal,0.00655777,0.007221
101,500bp,1000,CASTLES-Pro,01,internal,0.03920113,0.048052
102,500bp,1000,CASTLES-Pro,01,internal,1.29272441,0.903455
103,500bp,1000,CASTLES-Pro,01,terminal,0.04924068,0.05374
104,500bp,1000,CASTLES-Pro,01,terminal,0.01452682,0.013645
105,500bp,1000,CASTLES-Pro,01,internal,0.01410599,0.020017
106,500bp,1000,CASTLES-Pro,01,terminal,0.05341693,0.051476
107,500bp,1000,CASTLES-Pro,01,terminal,0.01122287,0.014122
108,500bp,1000,CASTLES-Pro,01,terminal,0.00310943,0.005909
109,500bp,1000,CASTLES-Pro,01,internal,0.01212373,0.009325
110,500bp,1000,CASTLES-Pro,01,internal,0.00163688,0.005271
111,500bp,1000,CASTLES-Pro,01,terminal,0.00248899,0.007395
112,500bp,1000,CASTLES-Pro,01,terminal,0.00159893,0.006155
113,500bp,1000,CASTLES-Pro,01,internal,0.05553706,0.041423
114,500bp,1000,CASTLES-Pro,01,internal,0.01460932,0.020068
115,500bp,1000,CASTLES-Pro,01,internal,0.02204756,0.020819
116,500bp,1000,CASTLES-Pro,01,terminal,0.02360788,0.029461
117,500bp,1000,CASTLES-Pro,01,terminal,0.020735,0.025764
118,500bp,1000,CASTLES-Pro,01,internal,0.07824533,0.045212
119,500bp,1000,CASTLES-Pro,01,internal,0.03658473,0.029854
120,500bp,1000,CASTLES-Pro,01,terminal,0.06958132,0.066515
121,500bp,1000,CASTLES-Pro,01,terminal,0.03473132,0.042956
122,500bp,1000,CASTLES-Pro,01,terminal,0.0158206,0.019641
123,500bp,1000,CASTLES-Pro,01,internal,0.01621969,0.011902
124,500bp,1000,CASTLES-Pro,01,internal,0.00208859,0.00293
125,500bp,1000,CASTLES-Pro,01,terminal,0.0182605,0.020751
126,500bp,1000,CASTLES-Pro,01,terminal,0.00422189,0.007046
127,500bp,1000,CASTLES-Pro,01,terminal,0.00823185,0.012924
128,500bp,1000,CASTLES-Pro,01,internal,0.00323271,0.002253
129,500bp,1000,CASTLES-Pro,01,terminal,0.00401594,0.004445
130,500bp,1000,CASTLES-Pro,01,internal,0.00258022,0.004252
131,500bp,1000,CASTLES-Pro,01,internal,0.0066209,0.007412
132,500bp,1000,CASTLES-Pro,01,internal,0.01346344,0.018135
133,500bp,1000,CASTLES-Pro,01,terminal,0.08070845,0.068179
134,500bp,1000,CASTLES-Pro,01,terminal,0.01496478,0.020474
135,500bp,1000,CASTLES-Pro,01,terminal,0.0314403,0.035889
136,500bp,1000,CASTLES-Pro,01,internal,0.00198114,0.00329
137,500bp,1000,CASTLES-Pro,01,internal,0.0028938,0.001031
138,500bp,1000,CASTLES-Pro,01,terminal,0.01482658,0.023093
139,500bp,1000,CASTLES-Pro,01,terminal,0.00469377,0.003932
140,500bp,1000,CASTLES-Pro,01,terminal,0.01171248,0.012067
141,500bp,1000,CASTLES-Pro,01,internal,0.00352287,0.008487
142,500bp,1000,CASTLES-Pro,01,terminal,0.0113203,0.012013
143,500bp,1000,CASTLES-Pro,01,terminal,0.00420073,0.004108
144,500bp,1000,CASTLES-Pro,01,internal,0.00871726,0.013799
145,500bp,1000,CASTLES-Pro,01,internal,0.00095517,0.000388
146,500bp,1000,CASTLES-Pro,01,internal,0.01683383,0.008303
147,500bp,1000,CASTLES-Pro,01,internal,0.00642392,0.013968
148,500bp,1000,CASTLES-Pro,01,internal,0.03480913,0.026691
149,500bp,1000,CASTLES-Pro,01,internal,0.03042928,0.042376
150,500bp,1000,CASTLES-Pro,01,terminal,0.05217749,0.050556
151,500bp,1000,CASTLES-Pro,01,terminal,0.01127867,0.012936
152,500bp,1000,CASTLES-Pro,01,terminal,0.11102095,0.107301
153,500bp,1000,CASTLES-Pro,01,internal,0.0093258,0.00571
154,500bp,1000,CASTLES-Pro,01,terminal,0.0390407,0.040153
155,500bp,1000,CASTLES-Pro,01,internal,0.00507101,0.017583
156,500bp,1000,CASTLES-Pro,01,internal,0.01327834,0.019657
157,500bp,1000,CASTLES-Pro,01,terminal,0.02463876,0.022588
158,500bp,1000,CASTLES-Pro,01,terminal,0.05167138,0.051308
159,500bp,1000,CASTLES-Pro,01,internal,0.01180155,0.017676
160,500bp,1000,CASTLES-Pro,01,terminal,0.05732134,0.061369
161,500bp,1000,CASTLES-Pro,01,internal,0.02218151,0.021042
162,500bp,1000,CASTLES-Pro,01,terminal,0.08309761,0.081182
163,500bp,1000,CASTLES-Pro,01,internal,0.00299871,0.018865
164,500bp,1000,CASTLES-Pro,01,terminal,0.03305257,0.033403
165,500bp,1000,CASTLES-Pro,01,internal,0.01609756,0.016008
166,500bp,1000,CASTLES-Pro,01,internal,0.15044035,0.135589
167,500bp,1000,CASTLES-Pro,01,internal,0.04263057,0.028836
168,500bp,1000,CASTLES-Pro,01,terminal,0.15129568,0.140926
169,500bp,1000,CASTLES-Pro,01,terminal,0.03979013,0.034696
170,500bp,1000,CASTLES-Pro,01,terminal,0.00909608,0.00616
171,500bp,1000,CASTLES-Pro,01,internal,0.00293509,0.008835
172,500bp,1000,CASTLES-Pro,01,internal,0.02235966,0.025879
173,500bp,1000,CASTLES-Pro,01,terminal,0.00863667,0.011986
174,500bp,1000,CASTLES-Pro,01,terminal,0.00317408,0.001024
175,500bp,1000,CASTLES-Pro,01,terminal,0.00331381,0.001229
176,500bp,1000,CASTLES-Pro,01,internal,0.00630645,0.011308
177,500bp,1000,CASTLES-Pro,01,internal,0.03569805,0.024102
178,500bp,1000,CASTLES-Pro,01,terminal,0.09739266,0.093355
179,500bp,1000,CASTLES-Pro,01,internal,0.02501961,0.027295
180,500bp,1000,CASTLES-Pro,01,internal,0.01788204,0.035495
181,500bp,1000,CASTLES-Pro,01,terminal,0.35267125,0.291163
182,500bp,1000,CASTLES-Pro,01,terminal,0.06945686,0.070899
183,500bp,1000,CASTLES-Pro,01,terminal,0.00010592,0.000489
184,500bp,1000,CASTLES-Pro,01,terminal,0.00077273,0.001747
185,500bp,1000,CASTLES-Pro,01,internal,0.00686292,0.006063
186,500bp,1000,CASTLES-Pro,01,terminal,0.00377386,0.000542
187,500bp,1000,CASTLES-Pro,01,internal,0.01518097,0.025229
188,500bp,1000,CASTLES-Pro,01,terminal,0.02827815,0.032672
189,500bp,1000,CASTLES-Pro,01,terminal,0.0055436,0.002641
190,500bp,1000,CASTLES-Pro,01,terminal,0.00248947,0.00586
191,500bp,1000,CASTLES-Pro,01,internal,0.00940085,0.031521
192,500bp,1000,CASTLES-Pro,01,internal,0.07588145,0.066197
193,500bp,1000,CASTLES-Pro,01,internal,0.00038683,0.006642
194,500bp,1000,CASTLES-Pro,01,internal,0.05018404,0.036193
195,500bp,1000,CASTLES-Pro,01,internal,0.00695676,0.026327
196,500bp,1000,CASTLES-Pro,01,internal,0.2122764,0.184295
197,500bp,1000,CASTLES-Pro,01,internal,0.12195289,0.141714
198,500bp,1000,CASTLES-Pro,02,terminal,0.15325319,0.108291
199,500bp,1000,CASTLES-Pro,02,terminal,0.04148909,0.015338
200,500bp,1000,CASTLES-Pro,02,internal,0.32153359,0.324958
201,500bp,1000,CASTLES-Pro,02,terminal,0.03890318,0.020703
202,500bp,1000,CASTLES-Pro,02,terminal,0.07673134,0.075385
203,500bp,1000,CASTLES-Pro,02,terminal,0.06267006,0.060921
204,500bp,1000,CASTLES-Pro,02,terminal,0.00066454,0.001564
205,500bp,1000,CASTLES-Pro,02,terminal,0.00517409,0.005426
206,500bp,1000,CASTLES-Pro,02,internal,0.02890493,0.026537
207,500bp,1000,CASTLES-Pro,02,internal,0.00803835,0.00805
208,500bp,1000,CASTLES-Pro,02,terminal,0.00883256,0.008299
209,500bp,1000,CASTLES-Pro,02,terminal,0.0059695,0.005122
210,500bp,1000,CASTLES-Pro,02,terminal,0.0093392,0.007368
211,500bp,1000,CASTLES-Pro,02,internal,0.00899256,0.011127
212,500bp,1000,CASTLES-Pro,02,internal,0.00782984,0.010954
213,500bp,1000,CASTLES-Pro,02,internal,0.02512642,0.0233
214,500bp,1000,CASTLES-Pro,02,internal,0.02876173,0.022663
215,500bp,1000,CASTLES-Pro,02,internal,0.06222934,0.084369
216,500bp,1000,CASTLES-Pro,02,terminal,0.02772542,0.021869
217,500bp,1000,CASTLES-Pro,02,terminal,0.0078641,0.004065
218,500bp,1000,CASTLES-Pro,02,internal,0.00815026,0.017726
219,500bp,1000,CASTLES-Pro,02,terminal,0.01849437,0.016188
220,500bp,1000,CASTLES-Pro,02,terminal,0.00161241,0.001011
221,500bp,1000,CASTLES-Pro,02,internal,0.04389545,0.049821
222,500bp,1000,CASTLES-Pro,02,internal,0.15871021,0.126142
223,500bp,1000,CASTLES-Pro,02,terminal,0.00318844,0.001813
224,500bp,1000,CASTLES-Pro,02,terminal,0.00061953,0.001079
225,500bp,1000,CASTLES-Pro,02,internal,0.0227169,0.025861
226,500bp,1000,CASTLES-Pro,02,terminal,0.00146794,0.005022
227,500bp,1000,CASTLES-Pro,02,terminal,0.00127153,0.004437
228,500bp,1000,CASTLES-Pro,02,internal,0.01597164,0.028086
229,500bp,1000,CASTLES-Pro,02,terminal,0.02073378,0.024166
230,500bp,1000,CASTLES-Pro,02,internal,0.01656974,0.013851
231,500bp,1000,CASTLES-Pro,02,internal,0.01155227,0.013456
232,500bp,1000,CASTLES-Pro,02,terminal,0.02607692,0.019551
233,500bp,1000,CASTLES-Pro,02,internal,0.06577442,0.073941
234,500bp,1000,CASTLES-Pro,02,internal,0.01063764,0.026761
235,500bp,1000,CASTLES-Pro,02,terminal,0.02463419,0.016214
236,500bp,1000,CASTLES-Pro,02,terminal,0.01934961,0.026538
237,500bp,1000,CASTLES-Pro,02,terminal,0.00357629,0.007694
238,500bp,1000,CASTLES-Pro,02,internal,0.03085449,0.016885
239,500bp,1000,CASTLES-Pro,02,internal,0.02089537,0.043294
240,500bp,1000,CASTLES-Pro,02,internal,0.06475725,0.057033
241,500bp,1000,CASTLES-Pro,02,terminal,0.07049726,0.067673
242,500bp,1000,CASTLES-Pro,02,terminal,0.0790586,0.072429
243,500bp,1000,CASTLES-Pro,02,internal,0.13490018,0.125085
244,500bp,1000,CASTLES-Pro,02,internal,0.20538337,0.156126
245,500bp,1000,CASTLES-Pro,02,terminal,0.04627838,0.035019
246,500bp,1000,CASTLES-Pro,02,terminal,0.02700493,0.023769
247,500bp,1000,CASTLES-Pro,02,terminal,0.01989292,0.020478
248,500bp,1000,CASTLES-Pro,02,terminal,0.00551765,0.00523
249,500bp,1000,CASTLES-Pro,02,internal,0.01052671,0.011197
250,500bp,1000,CASTLES-Pro,02,internal,0.03527327,0.033087
251,500bp,1000,CASTLES-Pro,02,internal,0.11250745,0.097865
252,500bp,1000,CASTLES-Pro,02,internal,0.01016923,0.008583
253,500bp,1000,CASTLES-Pro,02,terminal,0.1066997,0.084629
254,500bp,1000,CASTLES-Pro,02,internal,0.03731484,0.055239
255,500bp,1000,CASTLES-Pro,02,internal,0.01458992,0.041415
256,500bp,1000,CASTLES-Pro,02,internal,0.29115807,0.186881
257,500bp,1000,CASTLES-Pro,02,terminal,0.06823487,0.063609
258,500bp,1000,CASTLES-Pro,02,terminal,0.00884706,0.012019
259,500bp,1000,CASTLES-Pro,02,terminal,0.03071824,0.033652
260,500bp,1000,CASTLES-Pro,02,internal,0.0169902,0.010004
261,500bp,1000,CASTLES-Pro,02,internal,0.01905639,0.02169
262,500bp,1000,CASTLES-Pro,02,terminal,0.03298515,0.028151
263,500bp,1000,CASTLES-Pro,02,terminal,0.00323111,0.001944
264,500bp,1000,CASTLES-Pro,02,internal,0.01557138,0.03078
265,500bp,1000,CASTLES-Pro,02,terminal,0.07400472,0.074747
266,500bp,1000,CASTLES-Pro,02,internal,0.04055528,0.028842
267,500bp,1000,CASTLES-Pro,02,internal,0.00760418,0.01517
268,500bp,1000,CASTLES-Pro,02,terminal,0.03781851,0.026936
269,500bp,1000,CASTLES-Pro,02,terminal,0.02401069,0.015886
270,500bp,1000,CASTLES-Pro,02,terminal,0.04385408,0.04695
271,500bp,1000,CASTLES-Pro,02,terminal,0.01924521,0.020326
272,500bp,1000,CASTLES-Pro,02,internal,0.04007273,0.03085
273,500bp,1000,CASTLES-Pro,02,terminal,0.0875647,0.074939
274,500bp,1000,CASTLES-Pro,02,terminal,0.00123046,0.007173
275,500bp,1000,CASTLES-Pro,02,terminal,0.00387939,0.0125
276,500bp,1000,CASTLES-Pro,02,internal,0.08366873,0.054264
277,500bp,1000,CASTLES-Pro,02,internal,0.00046484,0.007507
278,500bp,1000,CASTLES-Pro,02,internal,0.00559715,0.016666
279,500bp,1000,CASTLES-Pro,02,internal,0.0129065,0.031893
280,500bp,1000,CASTLES-Pro,02,terminal,0.01301127,0.013289
281,500bp,1000,CASTLES-Pro,02,terminal,0.02647706,0.024878
282,500bp,1000,CASTLES-Pro,02,internal,0.13608603,0.127904
283,500bp,1000,CASTLES-Pro,02,internal,0.08012472,0.054482
284,500bp,1000,CASTLES-Pro,02,internal,0.00449659,0.019489
285,500bp,1000,CASTLES-Pro,02,internal,0.01585436,0.019227
286,500bp,1000,CASTLES-Pro,02,terminal,0.03003943,0.035513
287,500bp,1000,CASTLES-Pro,02,terminal,0.00688168,0.011228
288,500bp,1000,CASTLES-Pro,02,internal,0.04664983,0.024676
289,500bp,1000,CASTLES-Pro,02,terminal,0.02351014,0.017262
290,500bp,1000,CASTLES-Pro,02,internal,0.00807356,0.021631
291,500bp,1000,CASTLES-Pro,02,internal,0.1992931,0.170052
292,500bp,1000,CASTLES-Pro,02,terminal,0.04894105,0.048787
293,500bp,1000,CASTLES-Pro,02,terminal,0.03097448,0.028587
294,500bp,1000,CASTLES-Pro,02,terminal,0.00563641,0.008729
295,500bp,1000,CASTLES-Pro,02,terminal,0.00538653,0.008397
296,500bp,1000,CASTLES-Pro,02,internal,0.00861656,0.003927
297,500bp,1000,CASTLES-Pro,02,terminal,0.00325706,0.002551
298,500bp,1000,CASTLES-Pro,02,internal,0.0093105,0.010595
299,500bp,1000,CASTLES-Pro,02,terminal,0.01222699,0.01551
300,500bp,1000,CASTLES-Pro,02,terminal,0.02008448,0.022461
301,500bp,1000,CASTLES-Pro,02,internal,0.01186051,0.009339
302,500bp,1000,CASTLES-Pro,02,internal,0.01231271,0.007832
303,500bp,1000,CASTLES-Pro,02,internal,0.01827059,0.021415
304,500bp,1000,CASTLES-Pro,02,internal,0.02950445,0.035564
305,500bp,1000,CASTLES-Pro,02,terminal,0.05219435,0.052125
306,500bp,1000,CASTLES-Pro,02,terminal,0.07578326,0.071951
307,500bp,1000,CASTLES-Pro,02,terminal,0.07001328,0.062514
308,500bp,1000,CASTLES-Pro,02,internal,0.01444914,0.021918
309,500bp,1000,CASTLES-Pro,02,internal,0.03238076,0.029829
310,500bp,1000,CASTLES-Pro,02,terminal,0.09904625,0.096972
311,500bp,1000,CASTLES-Pro,02,terminal,0.09673683,0.092531
312,500bp,1000,CASTLES-Pro,02,terminal,0.00616981,0.006649
313,500bp,1000,CASTLES-Pro,02,terminal,0.01979969,0.021833
314,500bp,1000,CASTLES-Pro,02,internal,0.02551899,0.025015
315,500bp,1000,CASTLES-Pro,02,terminal,0.00164925,0.002358
316,500bp,1000,CASTLES-Pro,02,terminal,0.00752274,0.005088
317,500bp,1000,CASTLES-Pro,02,internal,0.00978274,0.01418
318,500bp,1000,CASTLES-Pro,02,internal,0.00425598,0.019082
319,500bp,1000,CASTLES-Pro,02,internal,0.03062365,0.026492
320,500bp,1000,CASTLES-Pro,02,internal,0.0330623,0.027535
321,500bp,1000,CASTLES-Pro,02,terminal,0.05101578,0.047869
322,500bp,1000,CASTLES-Pro,02,terminal,0.02583464,0.02427
323,500bp,1000,CASTLES-Pro,02,internal,0.00411728,0.007816
324,500bp,1000,CASTLES-Pro,02,internal,0.00154672,0.011889
325,500bp,1000,CASTLES-Pro,02,internal,0.00769157,0.008075
326,500bp,1000,CASTLES-Pro,02,terminal,0.14527491,0.126346
327,500bp,1000,CASTLES-Pro,02,internal,0.01161241,0.02215
328,500bp,1000,CASTLES-Pro,02,terminal,0.04491463,0.051759
329,500bp,1000,CASTLES-Pro,02,terminal,0.11316599,0.099555
330,500bp,1000,CASTLES-Pro,02,terminal,0.01046494,0.005383
331,500bp,1000,CASTLES-Pro,02,internal,0.02003454,0.037171
332,500bp,1000,CASTLES-Pro,02,internal,0.07069935,0.052535
333,500bp,1000,CASTLES-Pro,02,internal,0.0328005,0.03052
334,500bp,1000,CASTLES-Pro,02,terminal,0.0013414,0.000797
335,500bp,1000,CASTLES-Pro,02,terminal,0.002651,0.001726
336,500bp,1000,CASTLES-Pro,02,internal,0.01197209,0.013568
337,500bp,1000,CASTLES-Pro,02,terminal,0.00555378,0.007132
338,500bp,1000,CASTLES-Pro,02,terminal,0.00076717,0.001998
339,500bp,1000,CASTLES-Pro,02,terminal,0.00426193,0.001467
340,500bp,1000,CASTLES-Pro,02,internal,0.00097644,0.006473
341,500bp,1000,CASTLES-Pro,02,internal,0.00042424,0.000459
342,500bp,1000,CASTLES-Pro,02,internal,0.07227447,0.041445
343,500bp,1000,CASTLES-Pro,02,internal,0.03445942,0.033068
344,500bp,1000,CASTLES-Pro,02,internal,0.04636911,0.039973
345,500bp,1000,CASTLES-Pro,02,terminal,0.04681323,0.041404
346,500bp,1000,CASTLES-Pro,02,terminal,0.06889881,0.069121
347,500bp,1000,CASTLES-Pro,02,terminal,0.00783023,0.00221
348,500bp,1000,CASTLES-Pro,02,terminal,0.01150493,0.005565
349,500bp,1000,CASTLES-Pro,02,internal,0.00417942,0.021627
350,500bp,1000,CASTLES-Pro,02,internal,0.02688885,0.020372
351,500bp,1000,CASTLES-Pro,02,terminal,0.1100839,0.098232
352,500bp,1000,CASTLES-Pro,02,terminal,0.01556766,0.021717
353,500bp,1000,CASTLES-Pro,02,internal,0.01731614,0.013339
354,500bp,1000,CASTLES-Pro,02,internal,0.00603727,0.005269
355,500bp,1000,CASTLES-Pro,02,terminal,0.09590271,0.087014
356,500bp,1000,CASTLES-Pro,02,internal,0.01019734,0.006097
357,500bp,1000,CASTLES-Pro,02,internal,0.00243851,0.014746
358,500bp,1000,CASTLES-Pro,02,internal,0.00538473,0.020498
359,500bp,1000,CASTLES-Pro,02,terminal,0.0841083,0.082341
360,500bp,1000,CASTLES-Pro,02,terminal,0.09575684,0.084582
361,500bp,1000,CASTLES-Pro,02,terminal,0.03077534,0.030389
362,500bp,1000,CASTLES-Pro,02,terminal,0.15689643,0.145991
363,500bp,1000,CASTLES-Pro,02,internal,0.01002381,0.009042
364,500bp,1000,CASTLES-Pro,02,internal,0.0054808,0.015654
365,500bp,1000,CASTLES-Pro,02,internal,0.00858216,0.012751
366,500bp,1000,CASTLES-Pro,02,terminal,0.03873016,0.0402
367,500bp,1000,CASTLES-Pro,02,terminal,0.0615157,0.057544
368,500bp,1000,CASTLES-Pro,02,internal,0.02866556,0.023752
369,500bp,1000,CASTLES-Pro,02,terminal,0.11121704,0.094982
370,500bp,1000,CASTLES-Pro,02,internal,0.0027366,0.016561
371,500bp,1000,CASTLES-Pro,02,internal,0.08052246,0.080328
372,500bp,1000,CASTLES-Pro,02,terminal,0.00332414,0.00504
373,500bp,1000,CASTLES-Pro,02,terminal,0.00273546,0.004836
374,500bp,1000,CASTLES-Pro,02,internal,0.09706057,0.080268
375,500bp,1000,CASTLES-Pro,02,terminal,0.02073163,0.020618
376,500bp,1000,CASTLES-Pro,02,terminal,0.06420688,0.062476
377,500bp,1000,CASTLES-Pro,02,internal,0.01416838,0.019907
378,500bp,1000,CASTLES-Pro,02,internal,0.05020834,0.055806
379,500bp,1000,CASTLES-Pro,02,terminal,0.00206328,0.000982
380,500bp,1000,CASTLES-Pro,02,terminal,0.00140873,0.000985
381,500bp,1000,CASTLES-Pro,02,internal,0.21473773,0.150167
382,500bp,1000,CASTLES-Pro,02,internal,0.02074749,0.015976
383,500bp,1000,CASTLES-Pro,02,terminal,0.05721048,0.04982
384,500bp,1000,CASTLES-Pro,02,internal,0.04183999,0.048493
385,500bp,1000,CASTLES-Pro,02,internal,0.04788738,0.043622
386,500bp,1000,CASTLES-Pro,02,internal,0.02443551,0.011316
387,500bp,1000,CASTLES-Pro,02,terminal,0.01996282,0.021805
388,500bp,1000,CASTLES-Pro,02,terminal,0.02294953,0.024972
389,500bp,1000,CASTLES-Pro,02,internal,0.08662054,0.068322
390,500bp,1000,CASTLES-Pro,02,terminal,0.16228321,0.140358
391,500bp,1000,CASTLES-Pro,02,internal,0.02742254,0.023702
392,500bp,1000,CASTLES-Pro,02,internal,0.00098129,0.009212
