,Condition,num_genes,Method,replicate,Branch Type,l-true,l-est
52,500bp,10000,CASTLES-DISCO,02,terminal,0.38060804,0.2696507263833036
53,500bp,10000,CASTLES-DISCO,02,terminal,0.07399659,0.06467093372624126
54,500bp,10000,CASTLES-DISCO,02,terminal,0.09865494,0.07419482071347122
55,500bp,10000,CASTLES-DISCO,02,terminal,0.02991538,0.027647345266322895
56,500bp,10000,CASTLES-DISCO,02,terminal,0.00891228,0.01012879474278339
57,500bp,10000,CASTLES-DISCO,02,terminal,0.00082135,0.0013133940454554075
58,500bp,10000,CASTLES-DISCO,02,terminal,0.00050492,0.001811917564523615
59,500bp,10000,CASTLES-DISCO,02,internal,0.00487078,0.010060651825806306
60,500bp,10000,CASTLES-DISCO,02,terminal,0.02717474,0.02830822177813805
61,500bp,10000,CASTLES-DISCO,02,internal,0.00366383,0.007269561489861477
62,500bp,10000,CASTLES-DISCO,02,internal,0.01523826,0.016378171230740386
63,500bp,10000,CASTLES-DISCO,02,terminal,0.0086869,0.009294444457578602
64,500bp,10000,CASTLES-DISCO,02,internal,0.02050321,0.01895539685910661
65,500bp,10000,CASTLES-DISCO,02,internal,0.00074599,0.0013134763637545545
66,500bp,10000,CASTLES-DISCO,02,terminal,0.02517786,0.026212270402975694
67,500bp,10000,CASTLES-DISCO,02,internal,0.0020609,0.005209008397454545
68,500bp,10000,CASTLES-DISCO,02,terminal,0.04227454,0.0439396016835339
69,500bp,10000,CASTLES-DISCO,02,terminal,0.00747187,0.010169160202566353
70,500bp,10000,CASTLES-DISCO,02,terminal,0.03114754,0.031249043018579926
71,500bp,10000,CASTLES-DISCO,02,internal,0.00889611,0.007440225903888569
72,500bp,10000,CASTLES-DISCO,02,internal,0.00207106,0.006907674430948108
73,500bp,10000,CASTLES-DISCO,02,internal,0.01352025,0.023628298955211142
74,500bp,10000,CASTLES-DISCO,02,internal,0.01012574,0.01331857843835777
75,500bp,10000,CASTLES-DISCO,02,internal,0.03508619,0.05884117320113182
76,500bp,10000,CASTLES-DISCO,02,internal,0.25756472,0.12713470821878972
77,500bp,10000,CASTLES-DISCO,02,terminal,2.30089165,0.8304502465139451
78,500bp,10000,CASTLES-DISCO,03,terminal,0.00506445,0.004797761211195368
79,500bp,10000,CASTLES-DISCO,03,terminal,0.00518704,0.005249975820901594
80,500bp,10000,CASTLES-DISCO,03,internal,0.00929146,0.008957649675336191
81,500bp,10000,CASTLES-DISCO,03,terminal,0.01554802,0.019118520565437152
82,500bp,10000,CASTLES-DISCO,03,terminal,0.04979597,0.04583621523614172
83,500bp,10000,CASTLES-DISCO,03,internal,0.0017856,0.0009054598313232844
84,500bp,10000,CASTLES-DISCO,03,internal,0.01377351,0.03246381221680033
85,500bp,10000,CASTLES-DISCO,03,terminal,0.00334457,0.004177837795284798
86,500bp,10000,CASTLES-DISCO,03,terminal,0.01630633,0.01648093817391328
87,500bp,10000,CASTLES-DISCO,03,internal,0.01672787,0.014635214791757343
88,500bp,10000,CASTLES-DISCO,03,terminal,0.0329695,0.03152857837543055
89,500bp,10000,CASTLES-DISCO,03,terminal,0.01263646,0.012410264551869788
90,500bp,10000,CASTLES-DISCO,03,internal,0.01272588,0.013537213551064612
91,500bp,10000,CASTLES-DISCO,03,internal,0.01963349,0.03020323379963507
92,500bp,10000,CASTLES-DISCO,03,terminal,0.00346123,0.008554017505590386
93,500bp,10000,CASTLES-DISCO,03,terminal,0.00555372,0.008503504737593398
94,500bp,10000,CASTLES-DISCO,03,internal,0.09527635,0.06904679715897041
95,500bp,10000,CASTLES-DISCO,03,terminal,0.00076373,0.00017369289329739745
96,500bp,10000,CASTLES-DISCO,03,terminal,0.00130356,0.001111102706261238
97,500bp,10000,CASTLES-DISCO,03,internal,0.00982043,0.011373756130813761
98,500bp,10000,CASTLES-DISCO,03,terminal,0.0101449,0.01436360519175142
99,500bp,10000,CASTLES-DISCO,03,internal,0.02441895,0.021157399821625636
100,500bp,10000,CASTLES-DISCO,03,terminal,0.01089352,0.010739788775289544
101,500bp,10000,CASTLES-DISCO,03,terminal,0.01658738,0.015263918418636137
102,500bp,10000,CASTLES-DISCO,03,terminal,0.01128466,0.008302465990227749
103,500bp,10000,CASTLES-DISCO,03,internal,0.00344335,0.009283364334508305
104,500bp,10000,CASTLES-DISCO,03,internal,0.00710958,0.010607214812359187
105,500bp,10000,CASTLES-DISCO,03,internal,0.02024604,0.020137115797500015
106,500bp,10000,CASTLES-DISCO,03,internal,0.00821227,0.015009962781060416
107,500bp,10000,CASTLES-DISCO,03,terminal,0.07372308,0.07209089617732077
108,500bp,10000,CASTLES-DISCO,03,internal,0.00174645,0.006287003836832449
109,500bp,10000,CASTLES-DISCO,03,terminal,0.02458495,0.022059982564115253
110,500bp,10000,CASTLES-DISCO,03,terminal,0.03454028,0.03047985702249948
111,500bp,10000,CASTLES-DISCO,03,internal,0.03112711,0.03453553681882176
112,500bp,10000,CASTLES-DISCO,03,internal,0.00509668,0.01023138766669025
113,500bp,10000,CASTLES-DISCO,03,internal,0.0216918,0.0160884739498771
114,500bp,10000,CASTLES-DISCO,03,internal,0.37954226,0.24625438590059637
115,500bp,10000,CASTLES-DISCO,03,terminal,0.42181696,0.4559484371232925
116,500bp,10000,CASTLES-DISCO,03,terminal,2.5816521299999997,0.8720349900596421
117,500bp,10000,CASTLES-DISCO,04,terminal,0.05639396,0.043151873505024724
118,500bp,10000,CASTLES-DISCO,04,terminal,0.03554739,0.025064334790948203
119,500bp,10000,CASTLES-DISCO,04,internal,0.12077668,0.09101088791518874
120,500bp,10000,CASTLES-DISCO,04,terminal,0.00620462,0.009219230837710247
121,500bp,10000,CASTLES-DISCO,04,terminal,0.00707686,0.007191819969738019
122,500bp,10000,CASTLES-DISCO,04,terminal,0.0095675,0.007479413594025706
123,500bp,10000,CASTLES-DISCO,04,internal,0.00329853,0.004770747730116922
124,500bp,10000,CASTLES-DISCO,04,internal,0.08697553,0.07191949258758931
125,500bp,10000,CASTLES-DISCO,04,terminal,0.0171282,0.014672644499387724
126,500bp,10000,CASTLES-DISCO,04,terminal,0.02050048,0.019589123627690386
127,500bp,10000,CASTLES-DISCO,04,internal,0.07275966,0.06279223405941813
128,500bp,10000,CASTLES-DISCO,04,internal,0.01786738,0.023119037356695855
129,500bp,10000,CASTLES-DISCO,04,terminal,0.07948563,0.07691767509884984
130,500bp,10000,CASTLES-DISCO,04,internal,0.006903,0.011606111468299068
131,500bp,10000,CASTLES-DISCO,04,terminal,0.07686587,0.0709324420444615
132,500bp,10000,CASTLES-DISCO,04,internal,0.06201728,0.05275199508566635
133,500bp,10000,CASTLES-DISCO,04,internal,0.03112898,0.04257273609341327
134,500bp,10000,CASTLES-DISCO,04,terminal,0.03630319,0.05780324567570392
135,500bp,10000,CASTLES-DISCO,04,terminal,0.02970287,0.02549432357335439
136,500bp,10000,CASTLES-DISCO,04,terminal,0.02861691,0.02492201094446543
137,500bp,10000,CASTLES-DISCO,04,internal,0.04064249,0.04155117647751931
138,500bp,10000,CASTLES-DISCO,04,internal,0.00653457,0.0008314838364992888
139,500bp,10000,CASTLES-DISCO,04,terminal,0.00694364,0.003386687418927989
140,500bp,10000,CASTLES-DISCO,04,terminal,0.01600076,0.013884000780662986
141,500bp,10000,CASTLES-DISCO,04,internal,0.01098154,0.016121822681635513
142,500bp,10000,CASTLES-DISCO,04,terminal,0.02408362,0.024013128878245575
143,500bp,10000,CASTLES-DISCO,04,internal,0.0414863,0.031129197749545135
144,500bp,10000,CASTLES-DISCO,04,terminal,0.0245093,0.024075643837396125
145,500bp,10000,CASTLES-DISCO,04,terminal,0.03009805,0.028944179377009972
146,500bp,10000,CASTLES-DISCO,04,internal,0.0460146,0.04049780935066279
147,500bp,10000,CASTLES-DISCO,04,internal,0.02494027,0.0314516191008319
148,500bp,10000,CASTLES-DISCO,04,internal,0.02209514,0.023512293515974957
149,500bp,10000,CASTLES-DISCO,04,terminal,0.12355483,0.1072794613857358
150,500bp,10000,CASTLES-DISCO,04,internal,0.12011646,0.09258130973298279
151,500bp,10000,CASTLES-DISCO,04,internal,0.51894578,0.2761384457336954
152,500bp,10000,CASTLES-DISCO,04,terminal,0.12468626,0.0496438354418971
153,500bp,10000,CASTLES-DISCO,04,terminal,0.14206011,0.05537085142536574
154,500bp,10000,CASTLES-DISCO,04,internal,0.46111728,0.24908801081363086
155,500bp,10000,CASTLES-DISCO,04,terminal,1.9070496700000001,0.7464124626121632
156,500bp,10000,CASTLES-DISCO,05,terminal,0.06596082,0.06577282730509876
157,500bp,10000,CASTLES-DISCO,05,terminal,0.038678,0.03605790180636849
158,500bp,10000,CASTLES-DISCO,05,terminal,0.00393981,0.006141526537220866
159,500bp,10000,CASTLES-DISCO,05,terminal,0.01898716,0.019302649882468884
160,500bp,10000,CASTLES-DISCO,05,terminal,0.00545428,0.0061691508948344305
161,500bp,10000,CASTLES-DISCO,05,terminal,0.00708499,0.005086739103993954
162,500bp,10000,CASTLES-DISCO,05,terminal,0.01136892,0.01030810663326709
163,500bp,10000,CASTLES-DISCO,05,internal,0.0072286,0.011827674603070012
164,500bp,10000,CASTLES-DISCO,05,terminal,0.02329156,0.023358846258469373
165,500bp,10000,CASTLES-DISCO,05,internal,0.00068889,0.001854841906128708
166,500bp,10000,CASTLES-DISCO,05,internal,0.00503828,0.009242708412526888
167,500bp,10000,CASTLES-DISCO,05,internal,0.00111145,0.002082065229646673
168,500bp,10000,CASTLES-DISCO,05,internal,0.0428975,0.0349225452047879
169,500bp,10000,CASTLES-DISCO,05,internal,0.00849393,0.012449841916994771
170,500bp,10000,CASTLES-DISCO,05,internal,0.11051905,0.08840104416907021
171,500bp,10000,CASTLES-DISCO,05,terminal,0.0921092,0.07292540216940209
172,500bp,10000,CASTLES-DISCO,05,terminal,0.26531989,0.18067532474730136
173,500bp,10000,CASTLES-DISCO,05,internal,0.01041284,0.011528251395042877
174,500bp,10000,CASTLES-DISCO,05,terminal,0.07046685,0.0738384174193955
175,500bp,10000,CASTLES-DISCO,05,internal,0.11924755,0.09103637908902963
176,500bp,10000,CASTLES-DISCO,05,internal,0.13270904,0.06356999866255902
177,500bp,10000,CASTLES-DISCO,05,terminal,0.00199206,0.008345667779126525
178,500bp,10000,CASTLES-DISCO,05,terminal,0.00219714,0.009267278523627517
179,500bp,10000,CASTLES-DISCO,05,internal,0.04101834,0.022974768805208174
180,500bp,10000,CASTLES-DISCO,05,terminal,0.01305299,0.014268735941831433
181,500bp,10000,CASTLES-DISCO,05,internal,0.01282725,0.015517988700477325
182,500bp,10000,CASTLES-DISCO,05,terminal,0.07356387,0.06871489297102153
183,500bp,10000,CASTLES-DISCO,05,terminal,0.04309505,0.037187347711625414
184,500bp,10000,CASTLES-DISCO,05,terminal,0.05313577,0.04512462441723868
185,500bp,10000,CASTLES-DISCO,05,internal,0.00203437,0.008124764535716693
186,500bp,10000,CASTLES-DISCO,05,internal,0.0105029,0.008635840293334777
187,500bp,10000,CASTLES-DISCO,05,internal,0.01319194,0.013843010728417008
188,500bp,10000,CASTLES-DISCO,05,terminal,0.00102561,0.0002903940048768327
189,500bp,10000,CASTLES-DISCO,05,terminal,0.00394288,0.002738945559963917
190,500bp,10000,CASTLES-DISCO,05,internal,0.00154251,0.0034395537141848516
191,500bp,10000,CASTLES-DISCO,05,terminal,0.01765324,0.017530727458991143
192,500bp,10000,CASTLES-DISCO,05,internal,0.03572378,0.030129642477398372
193,500bp,10000,CASTLES-DISCO,05,internal,0.07424699,0.09057992212529069
194,500bp,10000,CASTLES-DISCO,05,terminal,1.31348987,0.6572667065868262
195,500bp,10000,CASTLES-DISCO,06,terminal,0.12060889,0.11011573622303275
196,500bp,10000,CASTLES-DISCO,06,terminal,0.00945186,0.0025330555553104706
197,500bp,10000,CASTLES-DISCO,06,terminal,0.0171693,0.009492716353663735
198,500bp,10000,CASTLES-DISCO,06,internal,0.06926239,0.06416181568230657
199,500bp,10000,CASTLES-DISCO,06,internal,0.3891968,0.22634966787985633
200,500bp,10000,CASTLES-DISCO,06,terminal,0.02116214,0.01807631964130988
201,500bp,10000,CASTLES-DISCO,06,terminal,0.01731775,0.013747446181079365
202,500bp,10000,CASTLES-DISCO,06,internal,0.00423194,0.009764364909778884
203,500bp,10000,CASTLES-DISCO,06,terminal,0.01285011,0.014049919983876056
204,500bp,10000,CASTLES-DISCO,06,terminal,0.00961242,0.009537965386958334
205,500bp,10000,CASTLES-DISCO,06,terminal,0.0095831,0.009608037025210582
206,500bp,10000,CASTLES-DISCO,06,internal,0.00524981,0.009725904998081488
207,500bp,10000,CASTLES-DISCO,06,internal,0.01020813,0.007788568114276562
208,500bp,10000,CASTLES-DISCO,06,internal,0.02798283,0.029454167599686436
209,500bp,10000,CASTLES-DISCO,06,terminal,0.03013623,0.03573678445059559
210,500bp,10000,CASTLES-DISCO,06,terminal,0.01218279,0.008176642424625038
211,500bp,10000,CASTLES-DISCO,06,terminal,0.0145232,0.010544213491232923
212,500bp,10000,CASTLES-DISCO,06,internal,0.00684588,0.01631064014555054
213,500bp,10000,CASTLES-DISCO,06,internal,0.05059674,0.04068448987315294
214,500bp,10000,CASTLES-DISCO,06,internal,0.03479946,0.037225033920422486
215,500bp,10000,CASTLES-DISCO,06,terminal,0.05257857,0.04662629209291232
216,500bp,10000,CASTLES-DISCO,06,terminal,0.00736564,0.004290386963062089
217,500bp,10000,CASTLES-DISCO,06,terminal,0.01228095,0.009963302225649215
218,500bp,10000,CASTLES-DISCO,06,internal,0.02554871,0.029804441866067302
219,500bp,10000,CASTLES-DISCO,06,internal,0.06031218,0.05134250273472733
220,500bp,10000,CASTLES-DISCO,06,internal,0.091648,0.07114424302880185
221,500bp,10000,CASTLES-DISCO,06,terminal,0.03209324,0.029506936388043137
222,500bp,10000,CASTLES-DISCO,06,terminal,0.02911699,0.025910286859112147
223,500bp,10000,CASTLES-DISCO,06,internal,0.03136618,0.031774511916263244
224,500bp,10000,CASTLES-DISCO,06,terminal,0.05087715,0.04746885740894582
225,500bp,10000,CASTLES-DISCO,06,terminal,0.03860552,0.03054375281971524
226,500bp,10000,CASTLES-DISCO,06,internal,0.00130051,0.010255066787347077
227,500bp,10000,CASTLES-DISCO,06,terminal,0.02770058,0.02717836567594724
228,500bp,10000,CASTLES-DISCO,06,internal,0.01548134,0.01754908460581226
229,500bp,10000,CASTLES-DISCO,06,terminal,0.07579273,0.0681269850048941
230,500bp,10000,CASTLES-DISCO,06,internal,0.00727507,0.013345488635747232
231,500bp,10000,CASTLES-DISCO,06,internal,0.16276779,0.11777585825474403
232,500bp,10000,CASTLES-DISCO,06,internal,0.16330761,0.12933718009243653
233,500bp,10000,CASTLES-DISCO,06,terminal,1.43541819,0.6754371535393823
234,500bp,10000,CASTLES-DISCO,07,terminal,0.02926484,0.020379923861643535
235,500bp,10000,CASTLES-DISCO,07,terminal,0.01714855,0.009698166703677472
236,500bp,10000,CASTLES-DISCO,07,internal,0.03436941,0.04216527142527073
237,500bp,10000,CASTLES-DISCO,07,terminal,0.00624925,0.006319184551957457
238,500bp,10000,CASTLES-DISCO,07,terminal,0.02158372,0.02149412228939685
239,500bp,10000,CASTLES-DISCO,07,internal,0.04737669,0.03563825278162372
240,500bp,10000,CASTLES-DISCO,07,terminal,0.00304785,0.0034359594757226806
241,500bp,10000,CASTLES-DISCO,07,terminal,0.00536305,0.005242405755167826
242,500bp,10000,CASTLES-DISCO,07,internal,0.00404916,0.004081288454615129
243,500bp,10000,CASTLES-DISCO,07,terminal,0.00720956,0.008139640757593266
244,500bp,10000,CASTLES-DISCO,07,internal,0.02100533,0.023380912065475365
245,500bp,10000,CASTLES-DISCO,07,internal,0.00793686,0.019998602679478
246,500bp,10000,CASTLES-DISCO,07,terminal,0.13316197,0.09155600643843301
247,500bp,10000,CASTLES-DISCO,07,internal,0.00136075,0.003928176150154678
248,500bp,10000,CASTLES-DISCO,07,internal,0.39871612,0.22814616785244166
249,500bp,10000,CASTLES-DISCO,07,terminal,0.07841928,0.06329706062332355
250,500bp,10000,CASTLES-DISCO,07,terminal,0.05525137,0.04481563970684823
251,500bp,10000,CASTLES-DISCO,07,internal,0.000456,0.005814647192320145
252,500bp,10000,CASTLES-DISCO,07,terminal,0.02187782,0.025284543573473997
253,500bp,10000,CASTLES-DISCO,07,internal,0.07123167,0.07176868847244505
254,500bp,10000,CASTLES-DISCO,07,terminal,0.17460913,0.13075388704940408
255,500bp,10000,CASTLES-DISCO,07,terminal,0.06958955,0.052978198877036094
256,500bp,10000,CASTLES-DISCO,07,terminal,0.00878205,0.007148110580837896
257,500bp,10000,CASTLES-DISCO,07,terminal,0.00010688,0.0020336632801285885
258,500bp,10000,CASTLES-DISCO,07,terminal,0.00065263,0.0022832736617459104
259,500bp,10000,CASTLES-DISCO,07,internal,0.01702311,0.0204065647508226
260,500bp,10000,CASTLES-DISCO,07,internal,0.01700592,0.021084117045783134
261,500bp,10000,CASTLES-DISCO,07,terminal,0.00164332,0.0007289012468164879
262,500bp,10000,CASTLES-DISCO,07,terminal,0.00656586,0.0037673477593688845
263,500bp,10000,CASTLES-DISCO,07,internal,0.01139599,0.018744776335714353
264,500bp,10000,CASTLES-DISCO,07,internal,0.08349395,0.06212299278717457
265,500bp,10000,CASTLES-DISCO,07,internal,0.00820064,0.023624510697681383
266,500bp,10000,CASTLES-DISCO,07,internal,0.06749558,0.05222152785792962
267,500bp,10000,CASTLES-DISCO,07,internal,0.19286191,0.11795806639835639
268,500bp,10000,CASTLES-DISCO,07,terminal,0.08019175,0.05303417640065394
269,500bp,10000,CASTLES-DISCO,07,terminal,0.01428825,0.002898911946714766
270,500bp,10000,CASTLES-DISCO,07,internal,0.11936603,0.0937918345142838
271,500bp,10000,CASTLES-DISCO,07,internal,0.21388059,0.138320275351068
272,500bp,10000,CASTLES-DISCO,07,terminal,0.63992228,0.37436475049900186
273,500bp,10000,CASTLES-DISCO,08,terminal,0.01078452,0.011375253848896004
274,500bp,10000,CASTLES-DISCO,08,terminal,0.00600731,0.0060301657204546045
275,500bp,10000,CASTLES-DISCO,08,terminal,0.01154437,0.009835506020455126
276,500bp,10000,CASTLES-DISCO,08,internal,0.00382353,0.00464099266540738
277,500bp,10000,CASTLES-DISCO,08,terminal,0.00707777,0.00971841272052296
278,500bp,10000,CASTLES-DISCO,08,internal,0.00293986,0.003983839293979004
279,500bp,10000,CASTLES-DISCO,08,internal,0.12307899,0.08588939794688985
280,500bp,10000,CASTLES-DISCO,08,terminal,0.14891116,0.08614354168555204
281,500bp,10000,CASTLES-DISCO,08,terminal,0.1047025,0.0836214205327046
282,500bp,10000,CASTLES-DISCO,08,terminal,0.01267056,0.011598884894231654
283,500bp,10000,CASTLES-DISCO,08,terminal,0.01509873,0.013934887639411479
284,500bp,10000,CASTLES-DISCO,08,internal,0.02185868,0.022113872929972567
285,500bp,10000,CASTLES-DISCO,08,terminal,0.03114282,0.020957474598282764
286,500bp,10000,CASTLES-DISCO,08,internal,0.05023554,0.045111750188206075
287,500bp,10000,CASTLES-DISCO,08,terminal,0.01773952,0.017615639248866853
288,500bp,10000,CASTLES-DISCO,08,terminal,0.02339853,0.022094402300911996
289,500bp,10000,CASTLES-DISCO,08,internal,0.08037746,0.04814846938174263
290,500bp,10000,CASTLES-DISCO,08,internal,0.01134022,0.01750310916203513
291,500bp,10000,CASTLES-DISCO,08,internal,0.01580667,0.032814603060966736
292,500bp,10000,CASTLES-DISCO,08,internal,0.03691992,0.026288986865577225
293,500bp,10000,CASTLES-DISCO,08,internal,0.25657024,0.15881037310094206
294,500bp,10000,CASTLES-DISCO,08,terminal,0.01663131,0.01208214927289622
295,500bp,10000,CASTLES-DISCO,08,terminal,0.02513428,0.019092529928461298
296,500bp,10000,CASTLES-DISCO,08,internal,0.05401838,0.04809464395869129
297,500bp,10000,CASTLES-DISCO,08,terminal,0.02465893,0.022131325970744922
298,500bp,10000,CASTLES-DISCO,08,terminal,0.01646129,0.013790121938843929
299,500bp,10000,CASTLES-DISCO,08,internal,0.02173202,0.02297159418572136
300,500bp,10000,CASTLES-DISCO,08,terminal,0.03373548,0.025622651593551458
301,500bp,10000,CASTLES-DISCO,08,internal,0.02877765,0.027980275168733502
302,500bp,10000,CASTLES-DISCO,08,terminal,0.05158433,0.04198927683594927
303,500bp,10000,CASTLES-DISCO,08,internal,0.00661718,0.009160280636558686
304,500bp,10000,CASTLES-DISCO,08,internal,0.01139945,0.027839320306849283
305,500bp,10000,CASTLES-DISCO,08,terminal,0.01016811,0.004380005989982399
306,500bp,10000,CASTLES-DISCO,08,terminal,0.00765725,0.0016535945107044418
307,500bp,10000,CASTLES-DISCO,08,internal,0.0023566,0.008292418012263159
308,500bp,10000,CASTLES-DISCO,08,terminal,0.00854584,0.010615051086896456
309,500bp,10000,CASTLES-DISCO,08,internal,0.09303656,0.07139350152578249
310,500bp,10000,CASTLES-DISCO,08,internal,0.46364472,0.22863182711538577
311,500bp,10000,CASTLES-DISCO,08,terminal,1.37983071,0.5486128168316837
312,500bp,10000,CASTLES-DISCO,09,terminal,0.06699252,0.06101189014201912
313,500bp,10000,CASTLES-DISCO,09,terminal,0.08044821,0.07031478914695011
314,500bp,10000,CASTLES-DISCO,09,internal,0.01410473,0.019938357926249792
315,500bp,10000,CASTLES-DISCO,09,terminal,0.07099562,0.07294783749498542
316,500bp,10000,CASTLES-DISCO,09,internal,0.06758679,0.04992039067592634
317,500bp,10000,CASTLES-DISCO,09,terminal,0.10681116,0.08688259096338477
318,500bp,10000,CASTLES-DISCO,09,terminal,0.07227813,0.060799857754910536
319,500bp,10000,CASTLES-DISCO,09,terminal,0.02023243,0.021901170952089356
320,500bp,10000,CASTLES-DISCO,09,terminal,0.01713682,0.018723182031777273
321,500bp,10000,CASTLES-DISCO,09,internal,0.01809545,0.013498189632124678
322,500bp,10000,CASTLES-DISCO,09,terminal,0.01433731,0.016486004093767718
323,500bp,10000,CASTLES-DISCO,09,terminal,0.01548861,0.016675367811595287
324,500bp,10000,CASTLES-DISCO,09,internal,0.0149255,0.0117459840829846
325,500bp,10000,CASTLES-DISCO,09,internal,0.01902777,0.028297318125726306
326,500bp,10000,CASTLES-DISCO,09,internal,0.00726053,0.011629028828397423
327,500bp,10000,CASTLES-DISCO,09,internal,0.01646143,0.013974362652601316
328,500bp,10000,CASTLES-DISCO,09,internal,0.02001271,0.036313692755841225
329,500bp,10000,CASTLES-DISCO,09,terminal,0.024551,0.024662119499215162
330,500bp,10000,CASTLES-DISCO,09,terminal,0.01980927,0.02007710941666251
331,500bp,10000,CASTLES-DISCO,09,internal,0.03208209,0.025918019680131587
332,500bp,10000,CASTLES-DISCO,09,terminal,0.03674402,0.03738610399940491
333,500bp,10000,CASTLES-DISCO,09,internal,0.01182418,0.018836704921439625
334,500bp,10000,CASTLES-DISCO,09,terminal,0.0894575,0.07878172345890062
335,500bp,10000,CASTLES-DISCO,09,internal,0.04770612,0.04296503494233925
336,500bp,10000,CASTLES-DISCO,09,terminal,0.00735486,0.007224040281895761
337,500bp,10000,CASTLES-DISCO,09,terminal,0.00946204,0.009551089858621234
338,500bp,10000,CASTLES-DISCO,09,internal,0.00547132,0.008172821604161001
339,500bp,10000,CASTLES-DISCO,09,terminal,0.00501078,0.006902830299812725
340,500bp,10000,CASTLES-DISCO,09,internal,0.01861899,0.01092042089236239
341,500bp,10000,CASTLES-DISCO,09,terminal,0.01377428,0.012977872628908323
342,500bp,10000,CASTLES-DISCO,09,internal,0.02639413,0.033137187088046846
