,Condition,num_genes,Method,replicate,Branch Type,l-true,l-est
74,20,1000,CASTLES-DISCO,02,internal,0.01012574,0.014534526179159844
75,20,1000,CASTLES-DISCO,02,internal,0.03508619,0.062175813998150475
76,20,1000,CASTLES-DISCO,02,internal,0.25756472,0.1465690971932985
77,20,1000,CASTLES-DISCO,02,terminal,2.30089165,0.8312687998007959
78,20,1000,CASTLES-DISCO,03,terminal,0.00506445,0.007023843126457822
79,20,1000,CASTLES-DISCO,03,terminal,0.00518704,0.007144608348715109
80,20,1000,CASTLES-DISCO,03,internal,0.00929146,0.012920447754033983
81,20,1000,CASTLES-DISCO,03,terminal,0.01554802,0.021060550498335648
82,20,1000,CASTLES-DISCO,03,terminal,0.04979597,0.04560173226195889
83,20,1000,CASTLES-DISCO,03,internal,0.0017856,0.0012765953231221022
84,20,1000,CASTLES-DISCO,03,internal,0.01377351,0.03685692264307047
85,20,1000,CASTLES-DISCO,03,terminal,0.00334457,0.008355329008817095
86,20,1000,CASTLES-DISCO,03,terminal,0.01630633,0.022665435517690586
87,20,1000,CASTLES-DISCO,03,internal,0.01672787,0.018726284889404993
88,20,1000,CASTLES-DISCO,03,terminal,0.0329695,0.03626088976184254
89,20,1000,CASTLES-DISCO,03,terminal,0.01263646,0.01664056727122186
90,20,1000,CASTLES-DISCO,03,internal,0.01272588,0.018195127493492516
91,20,1000,CASTLES-DISCO,03,internal,0.01963349,0.03297145022928297
92,20,1000,CASTLES-DISCO,03,terminal,0.00346123,0.022312916437893127
93,20,1000,CASTLES-DISCO,03,terminal,0.00555372,0.02364155630170431
94,20,1000,CASTLES-DISCO,03,internal,0.09527635,0.06734264670290852
95,20,1000,CASTLES-DISCO,03,terminal,0.00076373,0.003925094636844642
96,20,1000,CASTLES-DISCO,03,terminal,0.00130356,0.004208811245790579
97,20,1000,CASTLES-DISCO,03,internal,0.00982043,0.011146050650940348
98,20,1000,CASTLES-DISCO,03,terminal,0.0101449,0.013474882987693178
99,20,1000,CASTLES-DISCO,03,internal,0.02441895,0.02432784582269238
100,20,1000,CASTLES-DISCO,03,terminal,0.01089352,0.013225789349853329
101,20,1000,CASTLES-DISCO,03,terminal,0.01658738,0.01981083710799314
102,20,1000,CASTLES-DISCO,03,terminal,0.01128466,0.014740000032555227
103,20,1000,CASTLES-DISCO,03,internal,0.00344335,0.012362963298773998
104,20,1000,CASTLES-DISCO,03,internal,0.00710958,0.012527272912522723
105,20,1000,CASTLES-DISCO,03,internal,0.02024604,0.023084256139165288
106,20,1000,CASTLES-DISCO,03,internal,0.00821227,0.017019675588849068
107,20,1000,CASTLES-DISCO,03,terminal,0.07372308,0.0806658269769943
