,Condition,num_genes,Method,replicate,Branch Type,l-true,l-est
68,0% AD,10000,CASTLES-Pro,01,terminal,0.04462894,0.04404645836942016
69,0% AD,10000,CASTLES-Pro,01,internal,0.00929462,0.0187647852698519
70,0% AD,10000,CASTLES-Pro,01,internal,0.01177779,0.019574687038724236
71,0% AD,10000,CASTLES-Pro,01,terminal,0.00079281,0.020392344870253154
72,0% AD,10000,CASTLES-Pro,01,terminal,0.03774313,0.01836582959893987
73,0% AD,10000,CASTLES-Pro,01,internal,0.06846745,0.08319282376628845
74,0% AD,10000,CASTLES-Pro,01,terminal,0.00155743,0.027259110528460972
75,0% AD,10000,CASTLES-Pro,01,terminal,0.0003463,0.02811428072549732
76,0% AD,10000,CASTLES-Pro,01,internal,0.18027542,0.20152954714274698
77,0% AD,10000,CASTLES-Pro,01,internal,0.00046429,0.0004973316694514256
78,0% AD,10000,CASTLES-Pro,01,internal,0.01043561,0.05227221002067062
79,0% AD,10000,CASTLES-Pro,01,terminal,0.3533513,0.319906821444156
80,0% AD,10000,CASTLES-Pro,01,internal,0.02199572,0.0015255224898882793
81,0% AD,10000,CASTLES-Pro,01,terminal,0.01697152,0.008309892108644606
82,0% AD,10000,CASTLES-Pro,01,terminal,0.03178419,0.005814259134638705
83,0% AD,10000,CASTLES-Pro,01,internal,0.08892682,0.10641063224831518
84,0% AD,10000,CASTLES-Pro,01,terminal,0.0417792,0.06453657379278263
85,0% AD,10000,CASTLES-Pro,01,terminal,0.00014386,0.003602517927459725
86,0% AD,10000,CASTLES-Pro,01,terminal,0.00087479,0.0026897708782436143
87,0% AD,10000,CASTLES-Pro,01,internal,0.00656276,0.011152494238912439
88,0% AD,10000,CASTLES-Pro,01,terminal,0.00782033,0.009780378093076685
89,0% AD,10000,CASTLES-Pro,01,internal,0.0178178,0.029751118088405797
90,0% AD,10000,CASTLES-Pro,01,terminal,0.02506748,0.014379009785232016
91,0% AD,10000,CASTLES-Pro,01,terminal,0.01224014,0.0026530639690729788
92,0% AD,10000,CASTLES-Pro,01,internal,0.04814344,0.06265296983035314
93,0% AD,10000,CASTLES-Pro,01,internal,0.0140426,0.0197994758876356
94,0% AD,10000,CASTLES-Pro,01,internal,0.01117081,0.024251371145947435
95,0% AD,10000,CASTLES-Pro,01,internal,0.14218547,0.14077683574810432
96,0% AD,10000,CASTLES-Pro,01,terminal,0.05190128,0.029764540796576436
97,0% AD,10000,CASTLES-Pro,01,terminal,0.00661797,0.02305788094481069
98,0% AD,10000,CASTLES-Pro,01,internal,0.10187129,0.12479973166601936
99,0% AD,10000,CASTLES-Pro,01,internal,0.00063568,0.0007685938793355124
100,0% AD,10000,CASTLES-Pro,01,internal,0.00655777,0.0010779286358928342
101,0% AD,10000,CASTLES-Pro,01,internal,0.03920113,0.03963170595808602
102,0% AD,10000,CASTLES-Pro,01,internal,1.29272441,0.9927456075466184
103,0% AD,10000,CASTLES-Pro,01,terminal,0.04924068,0.06287289389203798
104,0% AD,10000,CASTLES-Pro,01,terminal,0.01452682,0.010079720298109007
105,0% AD,10000,CASTLES-Pro,01,internal,0.01410599,0.023407859090983033
106,0% AD,10000,CASTLES-Pro,01,terminal,0.05341693,0.07654912041991525
107,0% AD,10000,CASTLES-Pro,01,terminal,0.01122287,0.005523732444610876
108,0% AD,10000,CASTLES-Pro,01,terminal,0.00310943,0.0037060325823005703
109,0% AD,10000,CASTLES-Pro,01,internal,0.01212373,0.020260729542157067
110,0% AD,10000,CASTLES-Pro,01,internal,0.00163688,0.006774276530798922
111,0% AD,10000,CASTLES-Pro,01,terminal,0.00248899,0.012459721776051758
112,0% AD,10000,CASTLES-Pro,01,terminal,0.00159893,0.013551723136021043
113,0% AD,10000,CASTLES-Pro,01,internal,0.05553706,0.07517490234807057
114,0% AD,10000,CASTLES-Pro,01,internal,0.01460932,0.021762454250909676
115,0% AD,10000,CASTLES-Pro,01,internal,0.02204756,0.035922684494035836
116,0% AD,10000,CASTLES-Pro,01,terminal,0.02360788,0.0023728612185187625
117,0% AD,10000,CASTLES-Pro,01,terminal,0.020735,0.0012528521644286361
118,0% AD,10000,CASTLES-Pro,01,internal,0.07824533,0.10611554151798094
119,0% AD,10000,CASTLES-Pro,01,internal,0.03658473,0.040206665221734945
120,0% AD,10000,CASTLES-Pro,01,terminal,0.06958132,0.07674613825235885
121,0% AD,10000,CASTLES-Pro,01,terminal,0.03473132,0.03565361887896313
122,0% AD,10000,CASTLES-Pro,01,terminal,0.0158206,0.011735588386836436
123,0% AD,10000,CASTLES-Pro,01,internal,0.01621969,0.029519531987824886
124,0% AD,10000,CASTLES-Pro,01,internal,0.00208859,0.0002614201663632845
125,0% AD,10000,CASTLES-Pro,01,terminal,0.0182605,0.02844738656048941
126,0% AD,10000,CASTLES-Pro,01,terminal,0.00422189,0.0013407245046788453
127,0% AD,10000,CASTLES-Pro,01,terminal,0.00823185,0.007137211690721431
128,0% AD,10000,CASTLES-Pro,01,internal,0.00323271,0.011245161332476465
129,0% AD,10000,CASTLES-Pro,01,terminal,0.00401594,0.0037180456322663926
130,0% AD,10000,CASTLES-Pro,01,internal,0.00258022,0.007413093839538578
131,0% AD,10000,CASTLES-Pro,01,internal,0.0066209,0.01678246535855588
132,0% AD,10000,CASTLES-Pro,01,internal,0.01346344,0.023960945296958056
133,0% AD,10000,CASTLES-Pro,01,terminal,0.08070845,0.10499371515866877
134,0% AD,10000,CASTLES-Pro,01,terminal,0.01496478,0.015768206169342568
135,0% AD,10000,CASTLES-Pro,01,terminal,0.0314403,0.04546126897325642
136,0% AD,10000,CASTLES-Pro,01,internal,0.00198114,0.009568693034381206
137,0% AD,10000,CASTLES-Pro,01,internal,0.0028938,0.0041839187105063335
138,0% AD,10000,CASTLES-Pro,01,terminal,0.01482658,0.02204046968038017
139,0% AD,10000,CASTLES-Pro,01,terminal,0.00469377,0.003665206211061551
140,0% AD,10000,CASTLES-Pro,01,terminal,0.01171248,0.012953610141184298
141,0% AD,10000,CASTLES-Pro,01,internal,0.00352287,0.009036362117755041
142,0% AD,10000,CASTLES-Pro,01,terminal,0.0113203,0.010356875257747165
143,0% AD,10000,CASTLES-Pro,01,terminal,0.00420073,0.0005347104875663804
144,0% AD,10000,CASTLES-Pro,01,internal,0.00871726,0.01814753386232998
145,0% AD,10000,CASTLES-Pro,01,internal,0.00095517,0.003148976421703056
146,0% AD,10000,CASTLES-Pro,01,internal,0.01683383,0.03173007507271691
147,0% AD,10000,CASTLES-Pro,01,internal,0.00642392,0.015499076639219912
148,0% AD,10000,CASTLES-Pro,01,internal,0.03480913,0.0689137507721893
149,0% AD,10000,CASTLES-Pro,01,internal,0.03042928,0.05842719048613976
150,0% AD,10000,CASTLES-Pro,01,terminal,0.05217749,0.06949835799823505
