,Condition,num_genes,Method,replicate,Branch Type,l-true,l-est
0,500bp,1000,CASTLES-Pro,01,terminal,0.00480533,0.005333
1,500bp,1000,CASTLES-Pro,01,terminal,0.00134662,0.002935
2,500bp,1000,CASTLES-Pro,01,internal,0.02048887,0.016675
3,500bp,1000,CASTLES-Pro,01,terminal,0.0511101,0.041828
4,500bp,1000,CASTLES-Pro,01,internal,0.00339005,0.017234
5,500bp,1000,CASTLES-Pro,01,terminal,0.01682875,0.016096
6,500bp,1000,CASTLES-Pro,01,terminal,0.0301089,0.028578
7,500bp,1000,CASTLES-Pro,01,internal,0.00746509,0.012171
8,500bp,1000,CASTLES-Pro,01,internal,0.05743881,0.067096
9,500bp,1000,CASTLES-Pro,01,terminal,0.06298128,0.052794
10,500bp,1000,CASTLES-Pro,01,internal,0.00133221,0.009042
11,500bp,1000,CASTLES-Pro,01,terminal,0.03082297,0.020673
12,500bp,1000,CASTLES-Pro,01,terminal,0.03017272,0.01925
13,500bp,1000,CASTLES-Pro,01,internal,0.05264539,0.062722
14,500bp,1000,CASTLES-Pro,01,internal,0.14455498,0.105676
15,500bp,1000,CASTLES-Pro,01,terminal,0.05219861,0.036317
16,500bp,1000,CASTLES-Pro,01,terminal,0.16240299,0.113524
17,500bp,1000,CASTLES-Pro,01,internal,0.08433942,0.057622
18,500bp,1000,CASTLES-Pro,01,internal,0.69361461,0.33434
19,500bp,1000,CASTLES-Pro,01,terminal,0.00782794,0.003315
20,500bp,1000,CASTLES-Pro,01,terminal,0.00346681,0.000606
21,500bp,1000,CASTLES-Pro,01,internal,0.00043562,0.005025
22,500bp,1000,CASTLES-Pro,01,terminal,0.00750052,0.002642
23,500bp,1000,CASTLES-Pro,01,internal,0.00049261,0.012292
24,500bp,1000,CASTLES-Pro,01,terminal,0.02028174,0.022513
25,500bp,1000,CASTLES-Pro,01,terminal,0.0004109,0.008173
26,500bp,1000,CASTLES-Pro,01,terminal,0.00290902,0.00723
27,500bp,1000,CASTLES-Pro,01,internal,0.00079618,0.004581
28,500bp,1000,CASTLES-Pro,01,internal,0.02481667,0.023187
29,500bp,1000,CASTLES-Pro,01,internal,0.2254953,0.146616
30,500bp,1000,CASTLES-Pro,01,terminal,0.02556446,0.024887
31,500bp,1000,CASTLES-Pro,01,terminal,0.06288072,0.054525
32,500bp,1000,CASTLES-Pro,01,terminal,0.03966398,0.035125
33,500bp,1000,CASTLES-Pro,01,internal,0.00280508,0.006002
34,500bp,1000,CASTLES-Pro,01,internal,0.00069001,0.007805
35,500bp,1000,CASTLES-Pro,01,terminal,0.04289849,0.030646
36,500bp,1000,CASTLES-Pro,01,internal,0.06085203,0.057821
37,500bp,1000,CASTLES-Pro,01,internal,0.11620337,0.120547
38,500bp,1000,CASTLES-Pro,02,terminal,0.00274075,0.001633
39,500bp,1000,CASTLES-Pro,02,terminal,0.00025117,0.000792
40,500bp,1000,CASTLES-Pro,02,terminal,0.00210531,0.001972
41,500bp,1000,CASTLES-Pro,02,internal,0.00255217,0.002966
42,500bp,1000,CASTLES-Pro,02,internal,0.10228662,0.080452
43,500bp,1000,CASTLES-Pro,02,terminal,0.08713871,0.060896
44,500bp,1000,CASTLES-Pro,02,internal,0.1582808,0.106559
45,500bp,1000,CASTLES-Pro,02,terminal,0.02258575,0.023143
46,500bp,1000,CASTLES-Pro,02,terminal,0.02635892,0.026917
47,500bp,1000,CASTLES-Pro,02,internal,0.03717176,0.027001
48,500bp,1000,CASTLES-Pro,02,terminal,0.01496505,0.000126
49,500bp,1000,CASTLES-Pro,02,internal,0.20113916,0.139194
50,500bp,1000,CASTLES-Pro,02,internal,0.181741,0.122894
51,500bp,1000,CASTLES-Pro,02,terminal,0.38060804,0.188294
52,500bp,1000,CASTLES-Pro,02,terminal,0.07399659,0.050102
53,500bp,1000,CASTLES-Pro,02,terminal,0.09865494,0.085954
54,500bp,1000,CASTLES-Pro,02,terminal,0.02991538,0.033314
55,500bp,1000,CASTLES-Pro,02,terminal,0.00891228,0.008834
56,500bp,1000,CASTLES-Pro,02,terminal,0.00082135,0.001749
57,500bp,1000,CASTLES-Pro,02,terminal,0.00050492,0.001769
58,500bp,1000,CASTLES-Pro,02,internal,0.00487078,0.010902
59,500bp,1000,CASTLES-Pro,02,terminal,0.02717474,0.024467
60,500bp,1000,CASTLES-Pro,02,internal,0.00366383,0.007776
61,500bp,1000,CASTLES-Pro,02,internal,0.01523826,0.017737
62,500bp,1000,CASTLES-Pro,02,terminal,0.0086869,0.010712
63,500bp,1000,CASTLES-Pro,02,internal,0.02050321,0.019574
64,500bp,1000,CASTLES-Pro,02,internal,0.00074599,0.000343
65,500bp,1000,CASTLES-Pro,02,terminal,0.02517786,0.022379
66,500bp,1000,CASTLES-Pro,02,internal,0.0020609,0.008588
67,500bp,1000,CASTLES-Pro,02,terminal,0.04227454,0.041059
68,500bp,1000,CASTLES-Pro,02,terminal,0.00747187,0.009644
69,500bp,1000,CASTLES-Pro,02,terminal,0.03114754,0.031241
70,500bp,1000,CASTLES-Pro,02,internal,0.00889611,0.008676
71,500bp,1000,CASTLES-Pro,02,internal,0.00207106,0.005646
72,500bp,1000,CASTLES-Pro,02,internal,0.01352025,0.023725
73,500bp,1000,CASTLES-Pro,02,internal,0.01012574,0.01308
74,500bp,1000,CASTLES-Pro,02,internal,0.03508619,0.059126
75,500bp,1000,CASTLES-Pro,02,internal,0.25756472,0.12215
76,500bp,1000,CASTLES-Pro,03,terminal,0.00506445,0.005062
77,500bp,1000,CASTLES-Pro,03,terminal,0.00518704,0.005453
78,500bp,1000,CASTLES-Pro,03,internal,0.00929146,0.008529
79,500bp,1000,CASTLES-Pro,03,terminal,0.01554802,0.020353
80,500bp,1000,CASTLES-Pro,03,terminal,0.04979597,0.045122
81,500bp,1000,CASTLES-Pro,03,internal,0.0017856,0.000167
82,500bp,1000,CASTLES-Pro,03,internal,0.01377351,0.032496
83,500bp,1000,CASTLES-Pro,03,terminal,0.00334457,0.004186
84,500bp,1000,CASTLES-Pro,03,terminal,0.01630633,0.016261
85,500bp,1000,CASTLES-Pro,03,internal,0.01672787,0.014398
86,500bp,1000,CASTLES-Pro,03,terminal,0.0329695,0.031185
87,500bp,1000,CASTLES-Pro,03,terminal,0.01263646,0.012046
88,500bp,1000,CASTLES-Pro,03,internal,0.01272588,0.014259
89,500bp,1000,CASTLES-Pro,03,internal,0.01963349,0.030455
90,500bp,1000,CASTLES-Pro,03,terminal,0.00346123,0.008402
91,500bp,1000,CASTLES-Pro,03,terminal,0.00555372,0.008027
92,500bp,1000,CASTLES-Pro,03,internal,0.09527635,0.069578
93,500bp,1000,CASTLES-Pro,03,terminal,0.00076373,0.000664
94,500bp,1000,CASTLES-Pro,03,terminal,0.00130356,0.001513
95,500bp,1000,CASTLES-Pro,03,internal,0.00982043,0.010133
96,500bp,1000,CASTLES-Pro,03,terminal,0.0101449,0.012312
97,500bp,1000,CASTLES-Pro,03,internal,0.02441895,0.021953
98,500bp,1000,CASTLES-Pro,03,terminal,0.01089352,0.008696
99,500bp,1000,CASTLES-Pro,03,terminal,0.01658738,0.016877
100,500bp,1000,CASTLES-Pro,03,terminal,0.01128466,0.010197
101,500bp,1000,CASTLES-Pro,03,internal,0.00344335,0.006426
102,500bp,1000,CASTLES-Pro,03,internal,0.00710958,0.010976
103,500bp,1000,CASTLES-Pro,03,internal,0.02024604,0.02226
104,500bp,1000,CASTLES-Pro,03,internal,0.00821227,0.015364
105,500bp,1000,CASTLES-Pro,03,terminal,0.07372308,0.069485
106,500bp,1000,CASTLES-Pro,03,internal,0.00174645,0.007374
107,500bp,1000,CASTLES-Pro,03,terminal,0.02458495,0.022194
108,500bp,1000,CASTLES-Pro,03,terminal,0.03454028,0.031226
109,500bp,1000,CASTLES-Pro,03,internal,0.03112711,0.032426
110,500bp,1000,CASTLES-Pro,03,internal,0.00509668,0.014356
111,500bp,1000,CASTLES-Pro,03,internal,0.0216918,0.015734
112,500bp,1000,CASTLES-Pro,03,internal,0.37954226,0.243935
113,500bp,1000,CASTLES-Pro,03,terminal,0.42181696,0.455932
114,500bp,1000,CASTLES-Pro,04,terminal,0.05639396,0.043166
115,500bp,1000,CASTLES-Pro,04,terminal,0.03554739,0.02491
116,500bp,1000,CASTLES-Pro,04,internal,0.12077668,0.092306
117,500bp,1000,CASTLES-Pro,04,terminal,0.00620462,0.005196
118,500bp,1000,CASTLES-Pro,04,terminal,0.00707686,0.00719
119,500bp,1000,CASTLES-Pro,04,terminal,0.0095675,0.007415
120,500bp,1000,CASTLES-Pro,04,internal,0.00329853,0.00475
121,500bp,1000,CASTLES-Pro,04,internal,0.08697553,0.072222
122,500bp,1000,CASTLES-Pro,04,terminal,0.0171282,0.015194
123,500bp,1000,CASTLES-Pro,04,terminal,0.02050048,0.020186
124,500bp,1000,CASTLES-Pro,04,internal,0.07275966,0.061286
125,500bp,1000,CASTLES-Pro,04,internal,0.01786738,0.025051
126,500bp,1000,CASTLES-Pro,04,terminal,0.07948563,0.070869
127,500bp,1000,CASTLES-Pro,04,internal,0.006903,0.013741
128,500bp,1000,CASTLES-Pro,04,terminal,0.07686587,0.068628
129,500bp,1000,CASTLES-Pro,04,internal,0.06201728,0.052252
130,500bp,1000,CASTLES-Pro,04,internal,0.03112898,0.03782
131,500bp,1000,CASTLES-Pro,04,terminal,0.03630319,0.035572
132,500bp,1000,CASTLES-Pro,04,terminal,0.02970287,0.025332
133,500bp,1000,CASTLES-Pro,04,terminal,0.02861691,0.024481
134,500bp,1000,CASTLES-Pro,04,internal,0.04064249,0.042009
135,500bp,1000,CASTLES-Pro,04,internal,0.00653457,0.006407
136,500bp,1000,CASTLES-Pro,04,terminal,0.00694364,0.002838
137,500bp,1000,CASTLES-Pro,04,terminal,0.01600076,0.013184
138,500bp,1000,CASTLES-Pro,04,internal,0.01098154,0.017888
139,500bp,1000,CASTLES-Pro,04,terminal,0.02408362,0.026095
140,500bp,1000,CASTLES-Pro,04,internal,0.0414863,0.034772
141,500bp,1000,CASTLES-Pro,04,terminal,0.0245093,0.024987
142,500bp,1000,CASTLES-Pro,04,terminal,0.03009805,0.030569
143,500bp,1000,CASTLES-Pro,04,internal,0.0460146,0.041009
144,500bp,1000,CASTLES-Pro,04,internal,0.02494027,0.035971
145,500bp,1000,CASTLES-Pro,04,internal,0.02209514,0.027303
146,500bp,1000,CASTLES-Pro,04,terminal,0.12355483,0.090599
147,500bp,1000,CASTLES-Pro,04,internal,0.12011646,0.097349
148,500bp,1000,CASTLES-Pro,04,internal,0.51894578,0.28019
149,500bp,1000,CASTLES-Pro,04,terminal,0.12468626,0.049817
150,500bp,1000,CASTLES-Pro,04,terminal,0.14206011,0.05493
151,500bp,1000,CASTLES-Pro,04,internal,0.46111728,0.248307
152,500bp,1000,CASTLES-Pro,05,terminal,0.06596082,0.04926
153,500bp,1000,CASTLES-Pro,05,terminal,0.038678,0.036562
154,500bp,1000,CASTLES-Pro,05,terminal,0.00393981,0.006672
155,500bp,1000,CASTLES-Pro,05,terminal,0.01898716,0.021367
156,500bp,1000,CASTLES-Pro,05,terminal,0.00545428,0.002781
157,500bp,1000,CASTLES-Pro,05,terminal,0.00708499,0.004969
158,500bp,1000,CASTLES-Pro,05,terminal,0.01136892,0.010145
159,500bp,1000,CASTLES-Pro,05,internal,0.0072286,0.012161
160,500bp,1000,CASTLES-Pro,05,terminal,0.02329156,0.025738
161,500bp,1000,CASTLES-Pro,05,internal,0.00068889,0.000516
162,500bp,1000,CASTLES-Pro,05,internal,0.00503828,0.011731
163,500bp,1000,CASTLES-Pro,05,internal,0.00111145,0.000638
164,500bp,1000,CASTLES-Pro,05,internal,0.0428975,0.035718
165,500bp,1000,CASTLES-Pro,05,internal,0.00849393,0.012783
166,500bp,1000,CASTLES-Pro,05,internal,0.11051905,0.087162
167,500bp,1000,CASTLES-Pro,05,terminal,0.0921092,0.073876
168,500bp,1000,CASTLES-Pro,05,terminal,0.26531989,0.180142
169,500bp,1000,CASTLES-Pro,05,internal,0.01041284,0.01103
170,500bp,1000,CASTLES-Pro,05,terminal,0.07046685,0.053657
171,500bp,1000,CASTLES-Pro,05,internal,0.11924755,0.091266
172,500bp,1000,CASTLES-Pro,05,internal,0.13270904,0.063986
173,500bp,1000,CASTLES-Pro,05,terminal,0.00199206,0.008521
174,500bp,1000,CASTLES-Pro,05,terminal,0.00219714,0.009688
175,500bp,1000,CASTLES-Pro,05,internal,0.04101834,0.022889
176,500bp,1000,CASTLES-Pro,05,terminal,0.01305299,0.011437
177,500bp,1000,CASTLES-Pro,05,internal,0.01282725,0.015088
178,500bp,1000,CASTLES-Pro,05,terminal,0.07356387,0.069316
179,500bp,1000,CASTLES-Pro,05,terminal,0.04309505,0.036342
180,500bp,1000,CASTLES-Pro,05,terminal,0.05313577,0.044311
181,500bp,1000,CASTLES-Pro,05,internal,0.00203437,0.009649
182,500bp,1000,CASTLES-Pro,05,internal,0.0105029,0.003513
183,500bp,1000,CASTLES-Pro,05,internal,0.01319194,0.01546
184,500bp,1000,CASTLES-Pro,05,terminal,0.00102561,0.000333
185,500bp,1000,CASTLES-Pro,05,terminal,0.00394288,0.002699
186,500bp,1000,CASTLES-Pro,05,internal,0.00154251,0.00339
187,500bp,1000,CASTLES-Pro,05,terminal,0.01765324,0.016118
188,500bp,1000,CASTLES-Pro,05,internal,0.03572378,0.028818
189,500bp,1000,CASTLES-Pro,05,internal,0.07424699,0.093067
190,500bp,1000,CASTLES-Pro,06,terminal,0.12060889,0.056075
191,500bp,1000,CASTLES-Pro,06,terminal,0.00945186,0.00276
192,500bp,1000,CASTLES-Pro,06,terminal,0.0171693,0.009755
193,500bp,1000,CASTLES-Pro,06,internal,0.06926239,0.064452
194,500bp,1000,CASTLES-Pro,06,internal,0.3891968,0.227326
195,500bp,1000,CASTLES-Pro,06,terminal,0.02116214,0.020182
196,500bp,1000,CASTLES-Pro,06,terminal,0.01731775,0.015908
197,500bp,1000,CASTLES-Pro,06,internal,0.00423194,0.009136
198,500bp,1000,CASTLES-Pro,06,terminal,0.01285011,0.014675
199,500bp,1000,CASTLES-Pro,06,terminal,0.00961242,0.008987
200,500bp,1000,CASTLES-Pro,06,terminal,0.0095831,0.009902
201,500bp,1000,CASTLES-Pro,06,internal,0.00524981,0.011294
202,500bp,1000,CASTLES-Pro,06,internal,0.01020813,0.010443
203,500bp,1000,CASTLES-Pro,06,internal,0.02798283,0.033268
204,500bp,1000,CASTLES-Pro,06,terminal,0.03013623,0.032222
205,500bp,1000,CASTLES-Pro,06,terminal,0.01218279,0.00811
206,500bp,1000,CASTLES-Pro,06,terminal,0.0145232,0.010703
207,500bp,1000,CASTLES-Pro,06,internal,0.00684588,0.016471
208,500bp,1000,CASTLES-Pro,06,internal,0.05059674,0.041811
209,500bp,1000,CASTLES-Pro,06,internal,0.03479946,0.038396
210,500bp,1000,CASTLES-Pro,06,terminal,0.05257857,0.043707
211,500bp,1000,CASTLES-Pro,06,terminal,0.00736564,0.00435
212,500bp,1000,CASTLES-Pro,06,terminal,0.01228095,0.010008
213,500bp,1000,CASTLES-Pro,06,internal,0.02554871,0.029849
214,500bp,1000,CASTLES-Pro,06,internal,0.06031218,0.051838
215,500bp,1000,CASTLES-Pro,06,internal,0.091648,0.071782
216,500bp,1000,CASTLES-Pro,06,terminal,0.03209324,0.029634
217,500bp,1000,CASTLES-Pro,06,terminal,0.02911699,0.025865
218,500bp,1000,CASTLES-Pro,06,internal,0.03136618,0.031788
219,500bp,1000,CASTLES-Pro,06,terminal,0.05087715,0.047545
220,500bp,1000,CASTLES-Pro,06,terminal,0.03860552,0.030592
221,500bp,1000,CASTLES-Pro,06,internal,0.00130051,0.009253
222,500bp,1000,CASTLES-Pro,06,terminal,0.02770058,0.026117
223,500bp,1000,CASTLES-Pro,06,internal,0.01548134,0.018759
224,500bp,1000,CASTLES-Pro,06,terminal,0.07579273,0.066187
225,500bp,1000,CASTLES-Pro,06,internal,0.00727507,0.012707
226,500bp,1000,CASTLES-Pro,06,internal,0.16276779,0.118368
227,500bp,1000,CASTLES-Pro,06,internal,0.16330761,0.129128
228,500bp,1000,CASTLES-Pro,07,terminal,0.02926484,0.020725
229,500bp,1000,CASTLES-Pro,07,terminal,0.01714855,0.010202
230,500bp,1000,CASTLES-Pro,07,internal,0.03436941,0.041314
231,500bp,1000,CASTLES-Pro,07,terminal,0.00624925,0.005968
232,500bp,1000,CASTLES-Pro,07,terminal,0.02158372,0.021215
233,500bp,1000,CASTLES-Pro,07,internal,0.04737669,0.034525
234,500bp,1000,CASTLES-Pro,07,terminal,0.00304785,0.003222
235,500bp,1000,CASTLES-Pro,07,terminal,0.00536305,0.005031
236,500bp,1000,CASTLES-Pro,07,internal,0.00404916,0.004163
237,500bp,1000,CASTLES-Pro,07,terminal,0.00720956,0.006718
238,500bp,1000,CASTLES-Pro,07,internal,0.02100533,0.022617
239,500bp,1000,CASTLES-Pro,07,internal,0.00793686,0.023089
240,500bp,1000,CASTLES-Pro,07,terminal,0.13316197,0.106219
241,500bp,1000,CASTLES-Pro,07,internal,0.00136075,0.002682
242,500bp,1000,CASTLES-Pro,07,internal,0.39871612,0.237762
243,500bp,1000,CASTLES-Pro,07,terminal,0.07841928,0.065138
244,500bp,1000,CASTLES-Pro,07,terminal,0.05525137,0.04525
245,500bp,1000,CASTLES-Pro,07,internal,0.000456,0.005365
246,500bp,1000,CASTLES-Pro,07,terminal,0.02187782,0.016451
247,500bp,1000,CASTLES-Pro,07,internal,0.07123167,0.07094
248,500bp,1000,CASTLES-Pro,07,terminal,0.17460913,0.124709
249,500bp,1000,CASTLES-Pro,07,terminal,0.06958955,0.050982
250,500bp,1000,CASTLES-Pro,07,terminal,0.00878205,0.007511
251,500bp,1000,CASTLES-Pro,07,terminal,0.00010688,0.002206
252,500bp,1000,CASTLES-Pro,07,terminal,0.00065263,0.002726
253,500bp,1000,CASTLES-Pro,07,internal,0.01702311,0.0219
254,500bp,1000,CASTLES-Pro,07,internal,0.01700592,0.018927
255,500bp,1000,CASTLES-Pro,07,terminal,0.00164332,0.002309
256,500bp,1000,CASTLES-Pro,07,terminal,0.00656586,0.002257
257,500bp,1000,CASTLES-Pro,07,internal,0.01139599,0.023656
258,500bp,1000,CASTLES-Pro,07,internal,0.08349395,0.064163
259,500bp,1000,CASTLES-Pro,07,internal,0.00820064,0.032316
260,500bp,1000,CASTLES-Pro,07,internal,0.06749558,0.053719
261,500bp,1000,CASTLES-Pro,07,internal,0.19286191,0.123094
262,500bp,1000,CASTLES-Pro,07,terminal,0.08019175,0.053599
263,500bp,1000,CASTLES-Pro,07,terminal,0.01428825,0.003641
264,500bp,1000,CASTLES-Pro,07,internal,0.11936603,0.092449
265,500bp,1000,CASTLES-Pro,07,internal,0.21388059,0.137783
266,500bp,1000,CASTLES-Pro,08,terminal,0.01078452,0.000353
267,500bp,1000,CASTLES-Pro,08,terminal,0.00600731,0.006135
268,500bp,1000,CASTLES-Pro,08,terminal,0.01154437,0.010286
269,500bp,1000,CASTLES-Pro,08,internal,0.00382353,0.005228
270,500bp,1000,CASTLES-Pro,08,terminal,0.00707777,0.005233
271,500bp,1000,CASTLES-Pro,08,internal,0.00293986,0.004785
272,500bp,1000,CASTLES-Pro,08,internal,0.12307899,0.096501
273,500bp,1000,CASTLES-Pro,08,terminal,0.14891116,0.098655
274,500bp,1000,CASTLES-Pro,08,terminal,0.1047025,0.081531
275,500bp,1000,CASTLES-Pro,08,terminal,0.01267056,0.013516
276,500bp,1000,CASTLES-Pro,08,terminal,0.01509873,0.015685
277,500bp,1000,CASTLES-Pro,08,internal,0.02185868,0.021288
278,500bp,1000,CASTLES-Pro,08,terminal,0.03114282,0.024907
279,500bp,1000,CASTLES-Pro,08,internal,0.05023554,0.049423
280,500bp,1000,CASTLES-Pro,08,terminal,0.01773952,0.014955
281,500bp,1000,CASTLES-Pro,08,terminal,0.02339853,0.018998
282,500bp,1000,CASTLES-Pro,08,internal,0.08037746,0.062408
283,500bp,1000,CASTLES-Pro,08,internal,0.01134022,0.024328
284,500bp,1000,CASTLES-Pro,08,internal,0.01580667,0.029525
285,500bp,1000,CASTLES-Pro,08,internal,0.03691992,0.030952
286,500bp,1000,CASTLES-Pro,08,internal,0.25657024,0.165984
287,500bp,1000,CASTLES-Pro,08,terminal,0.01663131,0.012332
288,500bp,1000,CASTLES-Pro,08,terminal,0.02513428,0.019999
289,500bp,1000,CASTLES-Pro,08,internal,0.05401838,0.048596
290,500bp,1000,CASTLES-Pro,08,terminal,0.02465893,0.022167
291,500bp,1000,CASTLES-Pro,08,terminal,0.01646129,0.015274
292,500bp,1000,CASTLES-Pro,08,internal,0.02173202,0.023012
293,500bp,1000,CASTLES-Pro,08,terminal,0.03373548,0.029943
294,500bp,1000,CASTLES-Pro,08,internal,0.02877765,0.030675
295,500bp,1000,CASTLES-Pro,08,terminal,0.05158433,0.050262
296,500bp,1000,CASTLES-Pro,08,internal,0.00661718,0.002261
297,500bp,1000,CASTLES-Pro,08,internal,0.01139945,0.027574
298,500bp,1000,CASTLES-Pro,08,terminal,0.01016811,0.006539
299,500bp,1000,CASTLES-Pro,08,terminal,0.00765725,0.003168
300,500bp,1000,CASTLES-Pro,08,internal,0.0023566,0.00664
301,500bp,1000,CASTLES-Pro,08,terminal,0.00854584,0.00305
302,500bp,1000,CASTLES-Pro,08,internal,0.09303656,0.076023
303,500bp,1000,CASTLES-Pro,08,internal,0.46364472,0.240957
304,500bp,1000,CASTLES-Pro,09,terminal,0.06699252,0.058577
305,500bp,1000,CASTLES-Pro,09,terminal,0.08044821,0.068794
306,500bp,1000,CASTLES-Pro,09,internal,0.01410473,0.021401
307,500bp,1000,CASTLES-Pro,09,terminal,0.07099562,0.061712
308,500bp,1000,CASTLES-Pro,09,internal,0.06758679,0.051375
309,500bp,1000,CASTLES-Pro,09,terminal,0.10681116,0.088043
310,500bp,1000,CASTLES-Pro,09,terminal,0.07227813,0.062985
311,500bp,1000,CASTLES-Pro,09,terminal,0.02023243,0.022156
312,500bp,1000,CASTLES-Pro,09,terminal,0.01713682,0.018447
313,500bp,1000,CASTLES-Pro,09,internal,0.01809545,0.013473
314,500bp,1000,CASTLES-Pro,09,terminal,0.01433731,0.016065
315,500bp,1000,CASTLES-Pro,09,terminal,0.01548861,0.01647
316,500bp,1000,CASTLES-Pro,09,internal,0.0149255,0.011627
317,500bp,1000,CASTLES-Pro,09,internal,0.01902777,0.028069
318,500bp,1000,CASTLES-Pro,09,internal,0.00726053,0.016092
319,500bp,1000,CASTLES-Pro,09,internal,0.01646143,0.016015
320,500bp,1000,CASTLES-Pro,09,internal,0.02001271,0.035233
321,500bp,1000,CASTLES-Pro,09,terminal,0.024551,0.024863
322,500bp,1000,CASTLES-Pro,09,terminal,0.01980927,0.02001
323,500bp,1000,CASTLES-Pro,09,internal,0.03208209,0.025697
324,500bp,1000,CASTLES-Pro,09,terminal,0.03674402,0.03008
325,500bp,1000,CASTLES-Pro,09,internal,0.01182418,0.019158
326,500bp,1000,CASTLES-Pro,09,terminal,0.0894575,0.074118
327,500bp,1000,CASTLES-Pro,09,internal,0.04770612,0.0433
328,500bp,1000,CASTLES-Pro,09,terminal,0.00735486,0.007052
329,500bp,1000,CASTLES-Pro,09,terminal,0.00946204,0.009298
330,500bp,1000,CASTLES-Pro,09,internal,0.00547132,0.008673
331,500bp,1000,CASTLES-Pro,09,terminal,0.00501078,0.008154
332,500bp,1000,CASTLES-Pro,09,internal,0.01861899,0.011079
333,500bp,1000,CASTLES-Pro,09,terminal,0.01377428,0.010185
334,500bp,1000,CASTLES-Pro,09,internal,0.02639413,0.029414
335,500bp,1000,CASTLES-Pro,09,terminal,0.01657881,0.012697
336,500bp,1000,CASTLES-Pro,09,terminal,0.01288294,0.010309
337,500bp,1000,CASTLES-Pro,09,internal,0.09377288,0.076878
338,500bp,1000,CASTLES-Pro,09,internal,0.00731029,0.009085
339,500bp,1000,CASTLES-Pro,09,internal,0.02018129,0.049532
340,500bp,1000,CASTLES-Pro,09,internal,0.79642651,0.386739
341,500bp,1000,CASTLES-Pro,09,terminal,1.09189031,0.342169
342,500bp,1000,CASTLES-Pro,10,terminal,0.04291001,0.034445
343,500bp,1000,CASTLES-Pro,10,terminal,0.02141916,0.016984
344,500bp,1000,CASTLES-Pro,10,terminal,0.0391198,0.033363
345,500bp,1000,CASTLES-Pro,10,internal,0.00153234,0.008847
346,500bp,1000,CASTLES-Pro,10,internal,0.09835316,0.073615
347,500bp,1000,CASTLES-Pro,10,terminal,0.01921656,0.018025
348,500bp,1000,CASTLES-Pro,10,terminal,0.02080662,0.019568
349,500bp,1000,CASTLES-Pro,10,internal,0.03224521,0.030914
350,500bp,1000,CASTLES-Pro,10,terminal,0.02727136,0.023767
351,500bp,1000,CASTLES-Pro,10,internal,0.08975875,0.06822
352,500bp,1000,CASTLES-Pro,10,terminal,0.00821963,0.010851
353,500bp,1000,CASTLES-Pro,10,terminal,0.01166845,0.011903
354,500bp,1000,CASTLES-Pro,10,internal,0.08024032,0.061268
355,500bp,1000,CASTLES-Pro,10,terminal,0.00916813,0.006931
356,500bp,1000,CASTLES-Pro,10,terminal,0.00842328,0.006533
357,500bp,1000,CASTLES-Pro,10,internal,0.03056307,0.033178
358,500bp,1000,CASTLES-Pro,10,terminal,0.01468208,0.012269
359,500bp,1000,CASTLES-Pro,10,terminal,0.00045723,0.001652
360,500bp,1000,CASTLES-Pro,10,terminal,0.00052257,0.001254
361,500bp,1000,CASTLES-Pro,10,internal,0.01030743,0.01576
362,500bp,1000,CASTLES-Pro,10,internal,0.01425742,0.017903
363,500bp,1000,CASTLES-Pro,10,terminal,0.05564612,0.060243
364,500bp,1000,CASTLES-Pro,10,terminal,0.05323812,0.052712
365,500bp,1000,CASTLES-Pro,10,internal,0.00134562,0.000815
366,500bp,1000,CASTLES-Pro,10,internal,0.01842557,0.024945
367,500bp,1000,CASTLES-Pro,10,internal,0.01366066,0.018491
368,500bp,1000,CASTLES-Pro,10,internal,0.02901967,0.031959
369,500bp,1000,CASTLES-Pro,10,internal,0.02955146,0.02684
370,500bp,1000,CASTLES-Pro,10,internal,0.01461897,0.016157
371,500bp,1000,CASTLES-Pro,10,terminal,0.1252048,0.086657
372,500bp,1000,CASTLES-Pro,10,terminal,0.07054425,0.049265
373,500bp,1000,CASTLES-Pro,10,internal,0.04609461,0.042495
374,500bp,1000,CASTLES-Pro,10,internal,0.35246,0.210864
375,500bp,1000,CASTLES-Pro,10,terminal,0.09169946,0.044761
376,500bp,1000,CASTLES-Pro,10,terminal,0.01578978,0.011923
377,500bp,1000,CASTLES-Pro,10,terminal,0.04102046,0.03151
378,500bp,1000,CASTLES-Pro,10,internal,0.02027948,0.026931
379,500bp,1000,CASTLES-Pro,10,internal,0.42918817,0.188257
380,500bp,1000,CASTLES-DISCO,01,terminal,0.00480533,0.01113841797182488
381,500bp,1000,CASTLES-DISCO,01,terminal,0.00134662,0.008788699648720097
382,500bp,1000,CASTLES-DISCO,01,internal,0.02048887,0.011787389664053507
383,500bp,1000,CASTLES-DISCO,01,terminal,0.0511101,0.04287794271773304
384,500bp,1000,CASTLES-DISCO,01,internal,0.00339005,0.014556316485060332
385,500bp,1000,CASTLES-DISCO,01,terminal,0.01682875,0.0193265548006612
386,500bp,1000,CASTLES-DISCO,01,terminal,0.0301089,0.03197458425340978
387,500bp,1000,CASTLES-DISCO,01,internal,0.00746509,0.008986283060398557
388,500bp,1000,CASTLES-DISCO,01,internal,0.05743881,0.05883319324909756
389,500bp,1000,CASTLES-DISCO,01,terminal,0.06298128,0.038238310772789164
390,500bp,1000,CASTLES-DISCO,01,internal,0.00133221,0.012071053358810225
