,Condition,num_genes,Method,replicate,Branch Type,l-true,l-est
30,500bp,1000,CASTLES-DISCO,01,terminal,0.00028047,0.002651482652357388
31,500bp,1000,CASTLES-DISCO,01,terminal,0.01310204,0.01562996363531813
32,500bp,1000,CASTLES-DISCO,01,internal,0.01213058,0.007320906014779677
33,500bp,1000,CASTLES-DISCO,01,terminal,0.00741346,0.004709940330824827
34,500bp,1000,CASTLES-DISCO,01,internal,0.00014697,0.007825099699903857
35,500bp,1000,CASTLES-DISCO,01,internal,0.02127102,0.03135619317273381
36,500bp,1000,CASTLES-DISCO,01,terminal,0.08100485,0.07116399768451151
37,500bp,1000,CASTLES-DISCO,01,terminal,0.03259682,0.028236477835364843
38,500bp,1000,CASTLES-DISCO,01,internal,0.01525669,0.018541375920197313
39,500bp,1000,CASTLES-DISCO,01,terminal,0.0456377,0.03726343720995185
40,500bp,1000,CASTLES-DISCO,01,internal,0.01175951,0.0197496420345942
41,500bp,1000,CASTLES-DISCO,01,terminal,0.22076643,0.17277030735385254
42,500bp,1000,CASTLES-DISCO,01,internal,0.04222461,0.030398961999768336
43,500bp,1000,CASTLES-DISCO,01,internal,0.07716669,0.06743353824782129
44,500bp,1000,CASTLES-DISCO,01,terminal,0.00488837,0.0021619753868208635
45,500bp,1000,CASTLES-DISCO,01,terminal,0.00787628,0.005649902087035518
46,500bp,1000,CASTLES-DISCO,01,internal,0.00436615,0.009470642889515367
47,500bp,1000,CASTLES-DISCO,01,terminal,0.00526247,0.007045784142373022
48,500bp,1000,CASTLES-DISCO,01,internal,0.01110155,0.0077236524061576545
49,500bp,1000,CASTLES-DISCO,01,terminal,0.00715837,0.0101550340491539
50,500bp,1000,CASTLES-DISCO,01,internal,0.08358033,0.0680299792229226
51,500bp,1000,CASTLES-DISCO,01,terminal,0.0262318,0.028441351061373805
52,500bp,1000,CASTLES-DISCO,01,terminal,0.00070127,0.0006071824396873295
53,500bp,1000,CASTLES-DISCO,01,terminal,0.00407039,0.002574604388589849
54,500bp,1000,CASTLES-DISCO,01,internal,0.00720835,0.010717230025355698
55,500bp,1000,CASTLES-DISCO,01,internal,0.0235542,0.019594534065834432
56,500bp,1000,CASTLES-DISCO,01,terminal,0.01036246,0.011339791544009058
57,500bp,1000,CASTLES-DISCO,01,terminal,0.03919053,0.03945124973659948
58,500bp,1000,CASTLES-DISCO,01,internal,0.00318879,0.0028449212206174265
59,500bp,1000,CASTLES-DISCO,01,terminal,0.03368812,0.035723493516968144
60,500bp,1000,CASTLES-DISCO,01,terminal,0.00359972,0.005501020150989603
61,500bp,1000,CASTLES-DISCO,01,internal,0.00996467,0.00895324456699924
62,500bp,1000,CASTLES-DISCO,01,internal,0.00509363,0.008100181175107989
63,500bp,1000,CASTLES-DISCO,01,internal,0.00779964,0.005805031871595301
64,500bp,1000,CASTLES-DISCO,01,internal,0.00856374,0.006853241785758095
65,500bp,1000,CASTLES-DISCO,01,internal,0.08467085,0.004832104879587686
66,500bp,1000,CASTLES-DISCO,01,terminal,0.11269139,0.06916179598647054
67,500bp,1000,CASTLES-DISCO,01,terminal,0.00149965,0.0012402903183272515
68,500bp,1000,CASTLES-DISCO,01,terminal,0.04462894,0.04290831232726036
69,500bp,1000,CASTLES-DISCO,01,internal,0.00929462,0.014151252986583127
70,500bp,1000,CASTLES-DISCO,01,internal,0.01177779,0.005636887700120299
71,500bp,1000,CASTLES-DISCO,01,terminal,0.00079281,0.0009556555256572119
72,500bp,1000,CASTLES-DISCO,01,terminal,0.03774313,0.037669446743569396
73,500bp,1000,CASTLES-DISCO,01,internal,0.06846745,0.04901672753653899
74,500bp,1000,CASTLES-DISCO,01,terminal,0.00155743,0.00046324874676084704
75,500bp,1000,CASTLES-DISCO,01,terminal,0.0003463,0.0013382193647984153
76,500bp,1000,CASTLES-DISCO,01,internal,0.18027542,0.13447826827124215
77,500bp,1000,CASTLES-DISCO,01,internal,0.00046429,0.008304089769604749
78,500bp,1000,CASTLES-DISCO,01,internal,0.01043561,0.016993491620127196
79,500bp,1000,CASTLES-DISCO,01,terminal,0.3533513,0.261926211088901
80,500bp,1000,CASTLES-DISCO,01,internal,0.02199572,0.03322641453841872
81,500bp,1000,CASTLES-DISCO,01,terminal,0.01697152,0.005902082078183976
82,500bp,1000,CASTLES-DISCO,01,terminal,0.03178419,0.02064713443340288
83,500bp,1000,CASTLES-DISCO,01,internal,0.08892682,0.09442278856773643
84,500bp,1000,CASTLES-DISCO,01,terminal,0.0417792,0.028244763984234537
85,500bp,1000,CASTLES-DISCO,01,terminal,0.00014386,5.042251034678355e-05
86,500bp,1000,CASTLES-DISCO,01,terminal,0.00087479,0.0009235351381090117
87,500bp,1000,CASTLES-DISCO,01,internal,0.00656276,0.0061351584174277815
88,500bp,1000,CASTLES-DISCO,01,terminal,0.00782033,0.009963213054357833
89,500bp,1000,CASTLES-DISCO,01,internal,0.0178178,0.013502459375723874
90,500bp,1000,CASTLES-DISCO,01,terminal,0.02506748,0.028844728899764683
91,500bp,1000,CASTLES-DISCO,01,terminal,0.01224014,0.0162547453402808
92,500bp,1000,CASTLES-DISCO,01,internal,0.04814344,0.029820486933915032
93,500bp,1000,CASTLES-DISCO,01,internal,0.0140426,0.01765782019218536
94,500bp,1000,CASTLES-DISCO,01,internal,0.01117081,0.026376293361664083
95,500bp,1000,CASTLES-DISCO,01,internal,0.14218547,0.13549982318800288
96,500bp,1000,CASTLES-DISCO,01,terminal,0.05190128,0.0303590988631095
97,500bp,1000,CASTLES-DISCO,01,terminal,0.00661797,0.011282330869745366
98,500bp,1000,CASTLES-DISCO,01,internal,0.10187129,0.1260173936986066
99,500bp,1000,CASTLES-DISCO,01,internal,0.00063568,0.0010498844683535587
100,500bp,1000,CASTLES-DISCO,01,internal,0.00655777,0.0015800463154228255
101,500bp,1000,CASTLES-DISCO,01,internal,0.03920113,0.09089768327475194
102,500bp,1000,CASTLES-DISCO,01,internal,1.29272441,0.6734016659214073
103,500bp,1000,CASTLES-DISCO,01,terminal,0.04924068,0.05283183473879674
104,500bp,1000,CASTLES-DISCO,01,terminal,0.01452682,0.01327070523333843
105,500bp,1000,CASTLES-DISCO,01,internal,0.01410599,0.018218771542465397
106,500bp,1000,CASTLES-DISCO,01,terminal,0.05341693,0.05255632698327686
107,500bp,1000,CASTLES-DISCO,01,terminal,0.01122287,0.014693512663327614
108,500bp,1000,CASTLES-DISCO,01,terminal,0.00310943,0.005827926460832238
109,500bp,1000,CASTLES-DISCO,01,internal,0.01212373,0.008425944863602389
110,500bp,1000,CASTLES-DISCO,01,internal,0.00163688,0.005845393090399744
111,500bp,1000,CASTLES-DISCO,01,terminal,0.00248899,0.005674885553904586
112,500bp,1000,CASTLES-DISCO,01,terminal,0.00159893,0.00472494845679295
113,500bp,1000,CASTLES-DISCO,01,internal,0.05553706,0.039594241561755776
114,500bp,1000,CASTLES-DISCO,01,internal,0.01460932,0.01839028314634491
115,500bp,1000,CASTLES-DISCO,01,internal,0.02204756,0.020283540260929447
116,500bp,1000,CASTLES-DISCO,01,terminal,0.02360788,0.019494592777449665
117,500bp,1000,CASTLES-DISCO,01,terminal,0.020735,0.016982668735175566
118,500bp,1000,CASTLES-DISCO,01,internal,0.07824533,0.07250699792571394
119,500bp,1000,CASTLES-DISCO,01,internal,0.03658473,0.03324410572720127
120,500bp,1000,CASTLES-DISCO,01,terminal,0.06958132,0.05653320633896064
121,500bp,1000,CASTLES-DISCO,01,terminal,0.03473132,0.041354855723116445
122,500bp,1000,CASTLES-DISCO,01,terminal,0.0158206,0.020016134229431125
123,500bp,1000,CASTLES-DISCO,01,internal,0.01621969,0.008779241791606461
124,500bp,1000,CASTLES-DISCO,01,internal,0.00208859,0.004074756620538236
125,500bp,1000,CASTLES-DISCO,01,terminal,0.0182605,0.017871714540084224
126,500bp,1000,CASTLES-DISCO,01,terminal,0.00422189,0.00963660500492898
127,500bp,1000,CASTLES-DISCO,01,terminal,0.00823185,0.012292428062483925
128,500bp,1000,CASTLES-DISCO,01,internal,0.00323271,0.0015914608624010176
129,500bp,1000,CASTLES-DISCO,01,terminal,0.00401594,0.0036076536168728472
130,500bp,1000,CASTLES-DISCO,01,internal,0.00258022,0.003985203562842616
131,500bp,1000,CASTLES-DISCO,01,internal,0.0066209,0.007733201498111672
132,500bp,1000,CASTLES-DISCO,01,internal,0.01346344,0.023329260285018076
133,500bp,1000,CASTLES-DISCO,01,terminal,0.08070845,0.06890365293685564
134,500bp,1000,CASTLES-DISCO,01,terminal,0.01496478,0.018406777068368758
135,500bp,1000,CASTLES-DISCO,01,terminal,0.0314403,0.033943628137038606
136,500bp,1000,CASTLES-DISCO,01,internal,0.00198114,0.0034160892614109348
137,500bp,1000,CASTLES-DISCO,01,internal,0.0028938,0.0005761634080511736
138,500bp,1000,CASTLES-DISCO,01,terminal,0.01482658,0.020139851082986774
139,500bp,1000,CASTLES-DISCO,01,terminal,0.00469377,0.004041555612432857
140,500bp,1000,CASTLES-DISCO,01,terminal,0.01171248,0.012158605578854155
141,500bp,1000,CASTLES-DISCO,01,internal,0.00352287,0.006820301605020042
142,500bp,1000,CASTLES-DISCO,01,terminal,0.0113203,0.011606434815652595
143,500bp,1000,CASTLES-DISCO,01,terminal,0.00420073,0.0045822455202328225
144,500bp,1000,CASTLES-DISCO,01,internal,0.00871726,0.012075730470228306
145,500bp,1000,CASTLES-DISCO,01,internal,0.00095517,0.00020155885108894054
146,500bp,1000,CASTLES-DISCO,01,internal,0.01683383,0.00978517580441719
147,500bp,1000,CASTLES-DISCO,01,internal,0.00642392,0.018134270922690904
148,500bp,1000,CASTLES-DISCO,01,internal,0.03480913,0.03355010270155684
149,500bp,1000,CASTLES-DISCO,01,internal,0.03042928,0.0013932340823640285
150,500bp,1000,CASTLES-DISCO,01,terminal,0.05217749,0.034170838207528885
151,500bp,1000,CASTLES-DISCO,01,terminal,0.01127867,0.01218236189308165
152,500bp,1000,CASTLES-DISCO,01,terminal,0.11102095,0.10774501261063252
153,500bp,1000,CASTLES-DISCO,01,internal,0.0093258,0.005639701410581014
154,500bp,1000,CASTLES-DISCO,01,terminal,0.0390407,0.037500704344968994
155,500bp,1000,CASTLES-DISCO,01,internal,0.00507101,0.016517966207455527
156,500bp,1000,CASTLES-DISCO,01,internal,0.01327834,0.017656187023162555
157,500bp,1000,CASTLES-DISCO,01,terminal,0.02463876,0.023936315785861764
158,500bp,1000,CASTLES-DISCO,01,terminal,0.05167138,0.051480158639894975
159,500bp,1000,CASTLES-DISCO,01,internal,0.01180155,0.014437578434774175
160,500bp,1000,CASTLES-DISCO,01,terminal,0.05732134,0.04718979745492311
161,500bp,1000,CASTLES-DISCO,01,internal,0.02218151,0.018834763645290083
162,500bp,1000,CASTLES-DISCO,01,terminal,0.08309761,0.0636710436446179
163,500bp,1000,CASTLES-DISCO,01,internal,0.00299871,0.01469691980162046
164,500bp,1000,CASTLES-DISCO,01,terminal,0.03305257,0.022969948486299303
165,500bp,1000,CASTLES-DISCO,01,internal,0.01609756,0.011287693027751379
166,500bp,1000,CASTLES-DISCO,01,internal,0.15044035,0.16285775963852345
167,500bp,1000,CASTLES-DISCO,01,internal,0.04263057,0.041111930197154554
168,500bp,1000,CASTLES-DISCO,01,terminal,0.15129568,0.14149957143061456
169,500bp,1000,CASTLES-DISCO,01,terminal,0.03979013,0.035488451532591704
170,500bp,1000,CASTLES-DISCO,01,terminal,0.00909608,0.006811767742484648
171,500bp,1000,CASTLES-DISCO,01,internal,0.00293509,0.007422033058120621
172,500bp,1000,CASTLES-DISCO,01,internal,0.02235966,0.025729675560301854
173,500bp,1000,CASTLES-DISCO,01,terminal,0.00863667,0.008393715353858954
174,500bp,1000,CASTLES-DISCO,01,terminal,0.00317408,0.002366705238795926
175,500bp,1000,CASTLES-DISCO,01,terminal,0.00331381,0.002401228942776317
176,500bp,1000,CASTLES-DISCO,01,internal,0.00630645,0.008805973701154457
177,500bp,1000,CASTLES-DISCO,01,internal,0.03569805,0.03783127255920726
178,500bp,1000,CASTLES-DISCO,01,terminal,0.09739266,0.06341349820939689
179,500bp,1000,CASTLES-DISCO,01,internal,0.02501961,0.02332079785129268
180,500bp,1000,CASTLES-DISCO,01,internal,0.01788204,0.03871816599870551
181,500bp,1000,CASTLES-DISCO,01,terminal,0.35267125,0.2931914629492874
182,500bp,1000,CASTLES-DISCO,01,terminal,0.06945686,0.06711750643696573
183,500bp,1000,CASTLES-DISCO,01,terminal,0.00010592,0.00044686258709322225
184,500bp,1000,CASTLES-DISCO,01,terminal,0.00077273,0.0011962317922101342
185,500bp,1000,CASTLES-DISCO,01,internal,0.00686292,0.005949061987344004
186,500bp,1000,CASTLES-DISCO,01,terminal,0.00377386,0.003414360336741512
187,500bp,1000,CASTLES-DISCO,01,internal,0.01518097,0.02944770439979867
188,500bp,1000,CASTLES-DISCO,01,terminal,0.02827815,0.02394251778002711
189,500bp,1000,CASTLES-DISCO,01,terminal,0.0055436,0.0020707303538370046
190,500bp,1000,CASTLES-DISCO,01,terminal,0.00248947,0.005326408899037113
191,500bp,1000,CASTLES-DISCO,01,internal,0.00940085,0.0282082258643512
192,500bp,1000,CASTLES-DISCO,01,internal,0.07588145,0.056992838128195604
193,500bp,1000,CASTLES-DISCO,01,internal,0.00038683,0.009221944613320803
194,500bp,1000,CASTLES-DISCO,01,internal,0.05018404,0.03906209745220545
195,500bp,1000,CASTLES-DISCO,01,internal,0.00695676,0.021480322942846696
196,500bp,1000,CASTLES-DISCO,01,internal,0.2122764,0.20429779185341687
197,500bp,1000,CASTLES-DISCO,01,internal,0.12195289,0.15428412986584122
198,500bp,1000,CASTLES-DISCO,01,terminal,1.10530672,0.022690874144639744
199,500bp,1000,CASTLES-DISCO,02,terminal,0.15325319,0.16695701392649348
200,500bp,1000,CASTLES-DISCO,02,terminal,0.04148909,0.07127713284740939
201,500bp,1000,CASTLES-DISCO,02,internal,0.32153359,0.006623742255282276
202,500bp,1000,CASTLES-DISCO,02,terminal,0.03890318,0.04389912063861707
203,500bp,1000,CASTLES-DISCO,02,terminal,0.07673134,0.06943274339432919
204,500bp,1000,CASTLES-DISCO,02,terminal,0.06267006,0.060868675994557385
205,500bp,1000,CASTLES-DISCO,02,terminal,0.00066454,0.0036982135976897958
206,500bp,1000,CASTLES-DISCO,02,terminal,0.00517409,0.007825448088196012
207,500bp,1000,CASTLES-DISCO,02,internal,0.02890493,0.02169504270176194
208,500bp,1000,CASTLES-DISCO,02,internal,0.00803835,0.006485641540558309
209,500bp,1000,CASTLES-DISCO,02,terminal,0.00883256,0.008529507577650619
210,500bp,1000,CASTLES-DISCO,02,terminal,0.0059695,0.005862070786011916
211,500bp,1000,CASTLES-DISCO,02,terminal,0.0093392,0.008153350430699504
212,500bp,1000,CASTLES-DISCO,02,internal,0.00899256,0.009658742391363832
213,500bp,1000,CASTLES-DISCO,02,internal,0.00782984,0.00875221019641379
214,500bp,1000,CASTLES-DISCO,02,internal,0.02512642,0.022345753662384737
215,500bp,1000,CASTLES-DISCO,02,internal,0.02876173,0.022064149805479084
216,500bp,1000,CASTLES-DISCO,02,internal,0.06222934,0.09799046993776896
217,500bp,1000,CASTLES-DISCO,02,terminal,0.02772542,0.022004015631220578
218,500bp,1000,CASTLES-DISCO,02,terminal,0.0078641,0.004248390348953683
219,500bp,1000,CASTLES-DISCO,02,internal,0.00815026,0.015328330999611901
220,500bp,1000,CASTLES-DISCO,02,terminal,0.01849437,0.019886523036468054
221,500bp,1000,CASTLES-DISCO,02,terminal,0.00161241,0.0038544853646303237
222,500bp,1000,CASTLES-DISCO,02,internal,0.04389545,0.03934857770956226
223,500bp,1000,CASTLES-DISCO,02,internal,0.15871021,0.12471043480090262
224,500bp,1000,CASTLES-DISCO,02,terminal,0.00318844,0.002858944951291277
225,500bp,1000,CASTLES-DISCO,02,terminal,0.00061953,0.00015701509700906738
226,500bp,1000,CASTLES-DISCO,02,internal,0.0227169,0.02323738440273188
227,500bp,1000,CASTLES-DISCO,02,terminal,0.00146794,0.0016424974693098476
228,500bp,1000,CASTLES-DISCO,02,terminal,0.00127153,0.0010823168274810384
229,500bp,1000,CASTLES-DISCO,02,internal,0.01597164,0.021151065381535546
230,500bp,1000,CASTLES-DISCO,02,terminal,0.02073378,0.024988894404785446
231,500bp,1000,CASTLES-DISCO,02,internal,0.01656974,0.008163637619314712
232,500bp,1000,CASTLES-DISCO,02,internal,0.01155227,0.00889386385994645
233,500bp,1000,CASTLES-DISCO,02,terminal,0.02607692,0.02916885350087545
234,500bp,1000,CASTLES-DISCO,02,internal,0.06577442,0.0694653042288658
235,500bp,1000,CASTLES-DISCO,02,internal,0.01063764,0.01886151579045179
236,500bp,1000,CASTLES-DISCO,02,terminal,0.02463419,0.026812217114482013
237,500bp,1000,CASTLES-DISCO,02,terminal,0.01934961,0.024948476469639002
238,500bp,1000,CASTLES-DISCO,02,terminal,0.00357629,0.006325721180623561
239,500bp,1000,CASTLES-DISCO,02,internal,0.03085449,0.019854409048745077
240,500bp,1000,CASTLES-DISCO,02,internal,0.02089537,0.058354780417276375
241,500bp,1000,CASTLES-DISCO,02,internal,0.06475725,0.04680758782590583
242,500bp,1000,CASTLES-DISCO,02,terminal,0.07049726,0.0673939821284988
243,500bp,1000,CASTLES-DISCO,02,terminal,0.0790586,0.07143051578860095
244,500bp,1000,CASTLES-DISCO,02,internal,0.13490018,0.11860358453080615
245,500bp,1000,CASTLES-DISCO,02,internal,0.20538337,0.16302389481132107
246,500bp,1000,CASTLES-DISCO,02,terminal,0.04627838,0.05351826761247903
247,500bp,1000,CASTLES-DISCO,02,terminal,0.02700493,0.030809969828213494
248,500bp,1000,CASTLES-DISCO,02,terminal,0.01989292,0.02041623593795838
249,500bp,1000,CASTLES-DISCO,02,terminal,0.00551765,0.005750955301233228
250,500bp,1000,CASTLES-DISCO,02,internal,0.01052671,0.009615425059526301
251,500bp,1000,CASTLES-DISCO,02,internal,0.03527327,0.034127458799559016
252,500bp,1000,CASTLES-DISCO,02,internal,0.11250745,0.0023210253261602438
253,500bp,1000,CASTLES-DISCO,02,internal,0.01016923,0.01334878846817354
254,500bp,1000,CASTLES-DISCO,02,terminal,0.1066997,0.09554021519689408
255,500bp,1000,CASTLES-DISCO,02,internal,0.03731484,0.03550672307123667
256,500bp,1000,CASTLES-DISCO,02,internal,0.01458992,0.02348914476905487
257,500bp,1000,CASTLES-DISCO,02,internal,0.29115807,0.21440444963428412
258,500bp,1000,CASTLES-DISCO,02,terminal,0.06823487,0.06457054872572963
259,500bp,1000,CASTLES-DISCO,02,terminal,0.00884706,0.01202847275171768
260,500bp,1000,CASTLES-DISCO,02,terminal,0.03071824,0.032529951918839395
261,500bp,1000,CASTLES-DISCO,02,internal,0.0169902,0.01100424886443803
262,500bp,1000,CASTLES-DISCO,02,internal,0.01905639,0.02394014961811992
263,500bp,1000,CASTLES-DISCO,02,terminal,0.03298515,0.026861242592842442
264,500bp,1000,CASTLES-DISCO,02,terminal,0.00323111,0.002854309386660564
265,500bp,1000,CASTLES-DISCO,02,internal,0.01557138,0.03279109544585599
266,500bp,1000,CASTLES-DISCO,02,terminal,0.07400472,0.08532613796360514
267,500bp,1000,CASTLES-DISCO,02,internal,0.04055528,0.025904620795409915
268,500bp,1000,CASTLES-DISCO,02,internal,0.00760418,0.01268530059122988
269,500bp,1000,CASTLES-DISCO,02,terminal,0.03781851,0.04097767729298731
270,500bp,1000,CASTLES-DISCO,02,terminal,0.02401069,0.022302425785962383
271,500bp,1000,CASTLES-DISCO,02,terminal,0.04385408,0.045995955181591205
272,500bp,1000,CASTLES-DISCO,02,terminal,0.01924521,0.02150068497255619
273,500bp,1000,CASTLES-DISCO,02,internal,0.04007273,0.028411112690317684
274,500bp,1000,CASTLES-DISCO,02,terminal,0.0875647,0.07973187980142941
275,500bp,1000,CASTLES-DISCO,02,terminal,0.00123046,0.008133317976016304
276,500bp,1000,CASTLES-DISCO,02,terminal,0.00387939,0.012603865345291863
277,500bp,1000,CASTLES-DISCO,02,internal,0.08366873,0.053500308525158476
278,500bp,1000,CASTLES-DISCO,02,internal,0.00046484,0.006663221220797125
279,500bp,1000,CASTLES-DISCO,02,internal,0.00559715,0.011756941111525464
280,500bp,1000,CASTLES-DISCO,02,internal,0.0129065,0.025381358971785208
281,500bp,1000,CASTLES-DISCO,02,terminal,0.01301127,0.014871585461658884
282,500bp,1000,CASTLES-DISCO,02,terminal,0.02647706,0.027626497717818735
283,500bp,1000,CASTLES-DISCO,02,internal,0.13608603,0.11518908786476002
284,500bp,1000,CASTLES-DISCO,02,internal,0.08012472,0.05517286665527129
285,500bp,1000,CASTLES-DISCO,02,internal,0.00449659,0.015251986922651938
286,500bp,1000,CASTLES-DISCO,02,internal,0.01585436,0.016258563714409303
287,500bp,1000,CASTLES-DISCO,02,terminal,0.03003943,0.031602872298024956
288,500bp,1000,CASTLES-DISCO,02,terminal,0.00688168,0.007335728663327004
289,500bp,1000,CASTLES-DISCO,02,internal,0.04664983,0.034414425435605786
290,500bp,1000,CASTLES-DISCO,02,terminal,0.02351014,0.02281703321043503
291,500bp,1000,CASTLES-DISCO,02,internal,0.00807356,0.028835201595075553
292,500bp,1000,CASTLES-DISCO,02,internal,0.1992931,0.1814348942515673
293,500bp,1000,CASTLES-DISCO,02,terminal,0.04894105,0.06303666934371782
294,500bp,1000,CASTLES-DISCO,02,terminal,0.03097448,0.03189659592333125
295,500bp,1000,CASTLES-DISCO,02,terminal,0.00563641,0.008659463710755162
296,500bp,1000,CASTLES-DISCO,02,terminal,0.00538653,0.008512780004894048
297,500bp,1000,CASTLES-DISCO,02,internal,0.00861656,0.0039938492182421395
298,500bp,1000,CASTLES-DISCO,02,terminal,0.00325706,0.005241484649770702
299,500bp,1000,CASTLES-DISCO,02,internal,0.0093105,0.009076455063247904
300,500bp,1000,CASTLES-DISCO,02,terminal,0.01222699,0.015328601106418142
301,500bp,1000,CASTLES-DISCO,02,terminal,0.02008448,0.020948107392231543
302,500bp,1000,CASTLES-DISCO,02,internal,0.01186051,0.008015942396059857
303,500bp,1000,CASTLES-DISCO,02,internal,0.01231271,0.008370494473310784
304,500bp,1000,CASTLES-DISCO,02,internal,0.01827059,0.0276896539676559
305,500bp,1000,CASTLES-DISCO,02,internal,0.02950445,0.03203203485322378
306,500bp,1000,CASTLES-DISCO,02,terminal,0.05219435,0.061857591681597324
307,500bp,1000,CASTLES-DISCO,02,terminal,0.07578326,0.07417294899234983
308,500bp,1000,CASTLES-DISCO,02,terminal,0.07001328,0.06416293391582767
309,500bp,1000,CASTLES-DISCO,02,internal,0.01444914,0.016611058763396632
310,500bp,1000,CASTLES-DISCO,02,internal,0.03238076,0.024287982485117026
311,500bp,1000,CASTLES-DISCO,02,terminal,0.09904625,0.10262466863149597
312,500bp,1000,CASTLES-DISCO,02,terminal,0.09673683,0.10014403639768257
313,500bp,1000,CASTLES-DISCO,02,terminal,0.00616981,0.01033234944465184
314,500bp,1000,CASTLES-DISCO,02,terminal,0.01979969,0.024401899664771944
315,500bp,1000,CASTLES-DISCO,02,internal,0.02551899,0.01874076612181269
316,500bp,1000,CASTLES-DISCO,02,terminal,0.00164925,0.0005437596700262233
317,500bp,1000,CASTLES-DISCO,02,terminal,0.00752274,0.008011190771609781
318,500bp,1000,CASTLES-DISCO,02,internal,0.00978274,0.00863984777127352
319,500bp,1000,CASTLES-DISCO,02,internal,0.00425598,0.014333803595012823
320,500bp,1000,CASTLES-DISCO,02,internal,0.03062365,0.022079485756924505
321,500bp,1000,CASTLES-DISCO,02,internal,0.0330623,0.023272640744676942
322,500bp,1000,CASTLES-DISCO,02,terminal,0.05101578,0.048250482332947264
323,500bp,1000,CASTLES-DISCO,02,terminal,0.02583464,0.02329653955245848
324,500bp,1000,CASTLES-DISCO,02,internal,0.00411728,0.006414457464758808
325,500bp,1000,CASTLES-DISCO,02,internal,0.00154672,0.007892286012102252
326,500bp,1000,CASTLES-DISCO,02,internal,0.00769157,0.0064689730947476935
327,500bp,1000,CASTLES-DISCO,02,terminal,0.14527491,0.13145621285039366
328,500bp,1000,CASTLES-DISCO,02,internal,0.01161241,0.017313507850705796
329,500bp,1000,CASTLES-DISCO,02,terminal,0.04491463,0.03736133799464822
330,500bp,1000,CASTLES-DISCO,02,terminal,0.11316599,0.10362599034882987
331,500bp,1000,CASTLES-DISCO,02,terminal,0.01046494,0.007924623112607932
332,500bp,1000,CASTLES-DISCO,02,internal,0.02003454,0.029821476949151753
333,500bp,1000,CASTLES-DISCO,02,internal,0.07069935,0.04568668802329749
334,500bp,1000,CASTLES-DISCO,02,internal,0.0328005,0.025407825560273694
335,500bp,1000,CASTLES-DISCO,02,terminal,0.0013414,0.0017279171763503257
336,500bp,1000,CASTLES-DISCO,02,terminal,0.002651,0.0028175528652020342
337,500bp,1000,CASTLES-DISCO,02,internal,0.01197209,0.011056035463034849
338,500bp,1000,CASTLES-DISCO,02,terminal,0.00555378,0.007268079858490308
339,500bp,1000,CASTLES-DISCO,02,terminal,0.00076717,0.0013222619286764369
340,500bp,1000,CASTLES-DISCO,02,terminal,0.00426193,0.0020456869236120424
341,500bp,1000,CASTLES-DISCO,02,internal,0.00097644,0.00501721411313085
342,500bp,1000,CASTLES-DISCO,02,internal,0.00042424,0.00020944258526000588
